citizen_id,canonical_name,cnic,ntn,father_name,city,province,phone,address,filing_status,declared_income,tax_paid,num_sources,sources,merged_record_ids,suspicion_pct,estimated_net_worth,deviation_score,risk_category,estimated_hidden_income,estimated_recoverable_tax,total_vehicle_value,total_property_value,foreign_travel_count,business_count,business_class_trips,avg_monthly_electricity,avg_monthly_gas,vehicle_count,property_count,total_utility_spend,directorship_count,avg_bank_balance
CZ-3B6B855E,Hussain Cheema (حسین چیمہ),61101-6985046-9,NTN-974051,So Mehwish Mirza,Quetta,Balochistan,0311-2927778,,Filer,11730820.0,1676410.0,3,"mobile_records,tax_records,banking_indicators","banking_indicators_2589,mobile_records_1787,tax_records_1078",23.718553988933643,22305975.0,9.87,A,10575155.0,3701304.25,4125000.0,0.0,0,2,0,0.0,0.0,1,0,0.0,0,17380975.0
CZ-610B50EB,Noor Gujjar (نور گعججار),54000-3071382-5,NTN-660443,So Mirza Nawaz,Rawalakot,Azad Kashmir,0321-4618930,,Non-Filer,1610140.0,,3,"property_records,tax_records,banking_indicators","banking_indicators_2590,property_records_1906,tax_records_2083",11.344266158386253,5517710.0,36.7,B,3907570.0,1104677.5,1676400.0,3522670.0,0,0,0,0.0,0.0,1,1,0.0,0,318640.0
CZ-E7273252,Aamir Rizvi (اامیر ریزوی),54000-3981384-3,NTN-791086,So Ahmad Zaidi,Quetta,Balochistan,0346-6030577,,Filer,9841450.0,2119090.0,3,"mobile_records,tax_records,banking_indicators","banking_indicators_2591,mobile_records_1328,tax_records_2263",22.310119582139244,22590500.0,3.35,A,12749050.0,4462167.5,2400000.0,0.0,0,1,0,0.0,0.0,1,0,0.0,0,19790500.0
CZ-26329406,Muhammad Tarar (محمد تارار),61101-2925245-1,NTN-223113,So Fatima Ansari,Bahawalpur,Punjab,0303-4530062,,Filer,,12874340.0,3,"mobile_records,tax_records,banking_indicators","banking_indicators_2592,mobile_records_338,tax_records_1620",51.29580846923167,1178916250.0,53.3,C,1178916250.0,411885687.5,0.0,894015180.0,2,1,0,0.0,0.0,0,1,0.0,0,284381070.0
CZ-A96EBB16,Uzma Ahmad (عزما اہماد),35202-6622871-7,NTN-582925,So Ahmad Chattha,Mirpurkhas,Sindh,0331-7126308,,Non-Filer,1565170.0,,3,"property_records,tax_records,banking_indicators","banking_indicators_2595,property_records_819,tax_records_2425",19.63922211587974,27214250.0,63.29,D,25649080.0,8705212.0,6080000.0,15532270.0,2,2,0,0.0,0.0,1,1,0.0,0,4681980.0
CZ-03FA177E,Hashm Qureshi (ہاشم قعرےشی),21301-2046228-1,NTN-936877,So Ahmad Khan,Mirpurkhas,Sindh,0345-3356657,,Filer,11250960.0,1968660.0,4,"property_records,mobile_records,tax_records,banking_indicators","banking_indicators_2597,mobile_records_3442,property_records_4223,tax_records_2767",11.837262788913572,69265050.0,9.23,A,58014090.0,20304931.5,5216000.0,59285170.0,1,0,0,0.0,0.0,1,1,0.0,0,4703880.0
CZ-D3A059EA,Asif Hussain (اسیف حسین),13302-6458188-9,,So Hashmi Akhtar,Mardan,KPK,0321-9453211,,,,,2,"mobile_records,banking_indicators","banking_indicators_2598,mobile_records_2143",13.347384509717577,36970080.0,67.0,D,36970080.0,12204528.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,36970080.0
CZ-E5C7BAA1,Asma Khan (اسما خان),61101-4393282-3,NTN-351884,So Hina Cheema,Skardu,Gilgit-Baltistan,0332-7052003,,Filer,3973170.0,,3,"mobile_records,tax_records,banking_indicators","banking_indicators_2601,mobile_records_4861,tax_records_963,tax_records_4138",13.951927500317716,61300395.0,47.37,C,57327225.0,20058187.25,2496000.0,51956460.0,0,1,0,0.0,0.0,1,2,0.0,0,6447935.0
CZ-078F3911,Maryam Jafri (مریم جافری),21301-3297477-6,,So Fatima Gujjar,Quetta,Balochistan,0333-1871401,,,,,2,"mobile_records,banking_indicators","banking_indicators_2602,mobile_records_1428",11.567839989992155,16686255.0,66.74,D,16686255.0,5105189.25,0.0,11734330.0,0,0,0,0.0,0.0,1,1,0.0,0,4951925.0
CZ-6BE9EB92,صنا ملک,35202-2362695-3,NTN-826033,So Bushra Cheema,Abbottabad,KPK,0311-3392501,,Filer,8286900.0,1887540.0,3,"mobile_records,tax_records,banking_indicators","banking_indicators_2603,mobile_records_4452,tax_records_3281",21.342595690163257,137889630.0,26.37,B,129602730.0,45360955.5,0.0,124209050.0,0,1,0,0.0,0.0,0,2,0.0,0,13280580.0
CZ-70E61685,Rizwan Abbasi (ریزوان ابباسی),54000-3438855-9,,So Uzma Hashmi,Mingora,KPK,0333-8235722,,,,,2,"mobile_records,banking_indicators","banking_indicators_2605,mobile_records_1182",14.1774052249078,65954800.0,67.13,D,65954800.0,22349180.0,8225000.0,55911730.0,1,1,0,0.0,0.0,1,2,0.0,0,1358070.0
CZ-B9DB35EC,Amna Gilani (آمنہ گیلانی),42101-6910964-4,NTN-505263,So Maryam Rafiq,Karachi,Sindh,0332-3294774,,Filer,1645990.0,,3,"mobile_records,tax_records,banking_indicators","banking_indicators_2606,mobile_records_245,tax_records_754",18.48448869904296,19883245.0,46.98,C,18237255.0,6127237.25,5560000.0,12067830.0,1,0,0,0.0,0.0,2,2,0.0,0,2195415.0
CZ-B5E47F6D,Rukhsar Baig (رعخسار بایگ),54000-1485989-3,NTN-593595,So Noor Chaudhry,Islamabad,ICT,0331-7766484,,Filer,11583230.0,1056910.0,3,"property_records,tax_records,banking_indicators","banking_indicators_2608,property_records_910,tax_records_1702,tax_records_4328",18.61343624923293,114280270.0,30.61,B,102697040.0,35943964.0,0.0,90513850.0,0,0,0,0.0,0.0,0,2,0.0,0,23766420.0
CZ-C4AF7B47,علی حسین,42101-3178273-9,,So Asma Khan,Nawabshah,Sindh,,,,,,2,"mobile_records,banking_indicators","banking_indicators_2610,mobile_records_3229",11.56855866964812,6613610.0,41.74,C,6613610.0,1579763.5,0.0,0.0,1,0,0,0.0,0.0,0,0,0.0,0,6553610.0
CZ-60034A3F,Sobia Zaidi (سوبیا زایدی),13302-3924848-1,NTN-854248,So Khalid Bukhari,Quetta,Balochistan,0346-9584556,,Filer,3174500.0,,3,"property_records,tax_records,banking_indicators","banking_indicators_2611,property_records_4441,tax_records_2110,tax_records_3436",10.01760407566399,32076500.0,41.66,C,28902000.0,10068150.0,2660000.0,25702770.0,1,0,0,0.0,0.0,1,1,0.0,0,3653730.0
CZ-D074FFC1,Hassan Akhtar (حسن اختار),44000-8267899-5,NTN-926398,So Mirza Naqvi,Lahore,Punjab,0303-6806593,,Non-Filer,8878330.0,969340.0,4,"property_records,tax_records,banking_indicators,vehicle_records","banking_indicators_2614,property_records_4174,tax_records_2172,tax_records_3907,vehicle_records_283",25.51165100541908,25590200.0,22.98,B,16711870.0,5849154.499999999,1716000.0,0.0,0,0,0,0.0,0.0,1,1,0.0,0,23874200.0
CZ-8F16AB4E,Bushra Abbasi (بعشرا ابباسی),13302-4142256-8,,So Saira Ansari,Rawalakot,Azad Kashmir,0331-1022356,,,,,2,"property_records,banking_indicators","banking_indicators_2615,property_records_3645",19.786661792887617,109154785.0,72.63,D,109154785.0,37469174.75,0.0,103831230.0,2,2,0,0.0,0.0,0,1,0.0,0,4403555.0
CZ-CC86B3C8,Fatima Butt (فاطمہ بعتت),61101-6463613-8,NTN-431478,So Iqra Sheikh,Turbat,Balochistan,0345-2323346,,Filer,22670270.0,3097690.0,3,"property_records,tax_records,banking_indicators","banking_indicators_2616,property_records_3003,tax_records_4614",25.11125737161076,225544660.0,28.13,B,202874390.0,71006036.5,0.0,159473750.0,1,2,0,0.0,0.0,0,2,0.0,0,65210910.0
CZ-7D862D69,Fatima Rafiq (فاطمہ رافیق),21301-8679647-4,NTN-584860,So Shazia Ali,Mirpur,Azad Kashmir,0321-2570688,,Filer,27344050.0,6148040.0,3,"mobile_records,tax_records,banking_indicators","banking_indicators_2617,mobile_records_2941,tax_records_2886",23.1924405658272,120247420.0,3.48,A,92903370.0,32516179.5,3992000.0,97633500.0,0,1,0,0.0,0.0,2,1,0.0,0,18221920.0
CZ-1E7251C7,Salman Sheikh (سالمان شیخ),54000-2724585-7,NTN-530398,So Shazia Bukhari,Gwadar,Balochistan,0331-1078278,,Filer,1246860.0,,3,"property_records,tax_records,banking_indicators","banking_indicators_2619,property_records_164,tax_records_2356,tax_records_3769",9.501244664630692,11000940.0,40.97,E,9754080.0,3078300.0,4095000.0,6146420.0,0,1,0,0.0,0.0,1,1,0.0,0,359520.0
CZ-8B6F0A82,Mehwish Jafri (مےہویش جافری),21301-9433651-2,NTN-609681,So Ibrahim Sheikh,Turbat,Balochistan,0302-3932603,,Filer,19965340.0,4581600.0,4,"vehicle_records,mobile_records,tax_records,banking_indicators","banking_indicators_2620,mobile_records_357,tax_records_4411,vehicle_records_4075",29.699256553599064,39203010.0,4.45,A,19237670.0,6733184.5,10590000.0,0.0,1,0,0,0.0,0.0,2,0,0.0,0,28553010.0
CZ-B653DC7D,Faisal Ahmad (فایسال اہماد),13302-1525446-4,NTN-871984,So Naeem Raja,Larkana,Sindh,0312-8887673,,Filer,5246460.0,,3,"mobile_records,tax_records,banking_indicators","banking_indicators_2621,mobile_records_1024,tax_records_818",14.956249399661424,12950050.0,27.24,B,7703590.0,2696256.5,0.0,0.0,0,1,0,0.0,0.0,0,0,0.0,0,12550050.0
CZ-DE77A0EC,Aisha Sandhu (ایشا ساندہع),54000-5186937-1,NTN-195847,So Raja Rizvi,Islamabad,ICT,0346-6545917,,Filer,29764780.0,5442400.0,3,"vehicle_records,tax_records,banking_indicators","banking_indicators_2622,tax_records_191,vehicle_records_36",24.70505977624805,92074590.0,8.55,A,62309810.0,21808433.5,2190000.0,0.0,1,1,0,0.0,0.0,1,0,0.0,0,89424590.0
CZ-17CCBB08,Naveed Akhtar (ناوےےد اختار),42101-9473942-3,NTN-613800,So Muhammad Abbasi,Rawalakot,Azad Kashmir,0332-6079546,,,1801030.0,,3,"mobile_records,tax_records,banking_indicators","banking_indicators_2624,mobile_records_1744,tax_records_3799",10.778393491199322,3474990.0,36.62,B,1673960.0,392342.5,0.0,0.0,1,0,0,0.0,0.0,0,0,0.0,0,3414990.0
CZ-A7129D8A,Muhammad Syed (محمد سید),44000-9131271-4,NTN-285935,So Raja Bhatti,Muzaffarabad,Azad Kashmir,0345-8002064,,Filer,40183800.0,7881770.0,4,"vehicle_records,mobile_records,tax_records,banking_indicators","banking_indicators_2625,mobile_records_2826,tax_records_838,tax_records_3730,vehicle_records_1220",34.29369606937895,97493540.0,9.08,A,57309740.0,20058409.0,2608000.0,0.0,2,1,0,0.0,0.0,1,0,0.0,0,94365540.0
CZ-F15EE9E6,عمر شیخ,61101-8746753-8,NTN-349943,So Shoaib Hashmi,Muzaffarabad,Azad Kashmir,0346-5816353,,Filer,14489750.0,1826090.0,3,"property_records,tax_records,banking_indicators","banking_indicators_2627,property_records_1478,tax_records_4768",17.16180028971157,78529100.0,14.33,A,64039350.0,22413772.5,0.0,60869060.0,2,0,0,0.0,0.0,0,1,0.0,0,17540040.0
CZ-08A4BB1C,Mehwish Iqbal (مےہویش اقبال),42101-8447546-6,NTN-490746,So Imran Syed,Abbottabad,KPK,0331-8297090,,Filer,5300910.0,,3,"mobile_records,tax_records,banking_indicators","banking_indicators_2628,mobile_records_96,tax_records_3161",21.50408670217514,28804270.0,30.62,B,23503360.0,8226176.0,0.0,22314740.0,2,0,0,0.0,0.0,1,1,0.0,0,6369530.0
CZ-99C634CB,Muhammad Mirza (محمد مرزا),61101-6528135-1,,So Asif Bukhari,Turbat,Balochistan,0321-9284783,,,,,3,"vehicle_records,banking_indicators,travel_records","banking_indicators_2630,travel_records_167,vehicle_records_776",34.23611444981702,21711690.0,74.8,D,21711690.0,6864091.5,17940000.0,0.0,2,0,0,0.0,0.0,2,0,0.0,0,3651690.0
CZ-F1EC5030,Muhammad Rana (محمد رانا),35202-1992308-6,,So Rabia Akhtar,Skardu,Gilgit-Baltistan,0300-1078199,,,,,2,"mobile_records,banking_indicators","banking_indicators_2632,mobile_records_2394",9.230461463075768,111636320.0,66.38,D,111636320.0,38337712.0,0.0,73813350.0,0,1,0,0.0,0.0,0,1,0.0,0,37422970.0
CZ-2D6F2B8C,Raja Iqbal (راجا اقبال),42101-1178342-4,NTN-612315,So Sajid Virk,Turbat,Balochistan,0321-4574666,,Filer,41677610.0,6184110.0,3,"property_records,tax_records,banking_indicators","banking_indicators_2633,property_records_1730,tax_records_3788",29.98363080983024,584841670.0,34.76,B,543164060.0,190107421.0,1910000.0,525974380.0,2,1,0,0.0,0.0,1,2,0.0,0,56437290.0
CZ-5F4EC851,Tahir Raja (طاہر راجا),54000-4023092-6,NTN-852231,So Aisha Ahmad,Sukkur,Sindh,0301-5864248,,Filer,34898500.0,5699460.0,4,"property_records,tax_records,banking_indicators,travel_records","banking_indicators_2634,property_records_2518,tax_records_609,tax_records_650,tax_records_3326,travel_records_135",32.02725953153143,716868800.0,42.06,C,681970300.0,238689605.0,8325000.0,605436450.0,1,1,0,0.0,0.0,2,2,0.0,0,102647350.0
CZ-8D6911C2,Hassan Qureshi (حسن قعرےشی),35202-2396192-3,NTN-537654,So Rabia Ansari,Karachi,Sindh,0312-6620182,,Filer,34001830.0,4892870.0,4,"property_records,tax_records,banking_indicators,vehicle_records","banking_indicators_2636,property_records_3025,tax_records_4946,vehicle_records_2085",11.22979790180243,345358860.0,26.26,B,311357030.0,108974960.5,3991000.0,326246920.0,1,1,0,0.0,0.0,1,1,0.0,0,14660940.0
CZ-CA79CE64,Sidra Rana (سیدرا رانا),54000-9964482-6,NTN-354096,So Shazia Syed,Sialkot,Punjab,0332-1710615,,Non-Filer,2382160.0,,3,"property_records,tax_records,banking_indicators","banking_indicators_2639,property_records_3212,tax_records_206,tax_records_4805",9.918407491752268,12973185.0,38.94,B,10591025.0,3580074.75,3125000.0,6497670.0,0,0,0,0.0,0.0,1,1,0.0,0,3350515.0
CZ-0FA8C7E5,Zainab Gondal (زینب گوندل),61101-1359908-7,NTN-911299,So Sheikh Virk,Islamabad,ICT,0312-6756902,,Non-Filer,7736610.0,1133980.0,3,"mobile_records,tax_records,banking_indicators","banking_indicators_2640,mobile_records_2875,tax_records_285",44.12269372727518,22512180.0,18.83,A,14775570.0,5171449.5,1600000.0,0.0,3,1,0,0.0,0.0,1,0,0.0,0,20332180.0
CZ-C9F70479,Sidra Ali (سیدرا علی),13302-8554718-3,NTN-785568,So Ibrahim Ahmad,Hub,Balochistan,0331-6797931,,Filer,29293300.0,6319580.0,3,"vehicle_records,tax_records,banking_indicators","banking_indicators_2642,tax_records_2778,vehicle_records_2290",22.186626292314827,14248150.0,4.51,A,0.0,0.0,4176000.0,0.0,1,1,0,0.0,0.0,1,0,0.0,0,9612150.0
CZ-FCC3AF4B,Mehwish Hameed (مےہویش ہامےےد),54000-7634775-3,,So Nadia Gilani,Islamabad,ICT,0312-3488634,,,,,2,"mobile_records,banking_indicators","banking_indicators_2643,mobile_records_4044",21.99933669721886,384092575.0,72.97,D,384092575.0,133697401.25,0.0,296230420.0,2,1,0,0.0,0.0,0,1,0.0,0,87342155.0
CZ-ACCC6528,Asif Karim (اسیف کاریم),44000-9468212-3,NTN-867772,So Saira Gondal,Islamabad,ICT,0312-7765712,,Filer,3478140.0,,3,"mobile_records,tax_records,banking_indicators","banking_indicators_2644,mobile_records_1100,tax_records_1460",18.951862985609846,13259415.0,27.84,B,9781275.0,3392353.25,5616000.0,0.0,1,0,0,0.0,0.0,1,0,0.0,0,7583415.0
CZ-F9786D99,Rabia Hashmi (رابعہ ہاشمی),44000-3267600-9,,So Maryam Cheema,Hyderabad,Sindh,0331-3085954,,,,,2,"mobile_records,banking_indicators","banking_indicators_2645,mobile_records_2938",8.597042595762595,134413680.0,66.29,D,134413680.0,46309788.0,0.0,112757690.0,0,1,0,0.0,0.0,0,1,0.0,0,21255990.0
CZ-A499E966,Ali Hashmi (علی ہاشمی),21301-4872295-9,NTN-697203,So Amna Hashmi,Quetta,Balochistan,0331-2032110,,Filer,4531670.0,,3,"mobile_records,tax_records,banking_indicators","banking_indicators_2648,mobile_records_1190,mobile_records_3271,tax_records_3061",16.99080466145603,42705220.0,41.63,C,38173550.0,13360742.5,0.0,27774580.0,0,2,0,0.0,0.0,0,1,0.0,0,14130640.0
CZ-DCF99B46,Maryam Jafri (مریم جافری),35202-8181117-4,,So Maryam Gondal,Peshawar,KPK,0311-3388705,,,,,3,"property_records,banking_indicators,vehicle_records","banking_indicators_2650,property_records_2353,vehicle_records_4586",5.787462663932496,32007760.0,65.87,D,32007760.0,10467716.0,2620000.0,26628010.0,0,1,0,0.0,0.0,1,1,0.0,0,2359750.0
CZ-6E0E6C50,Aisha Naqvi (ایشا ناقوی),35202-1874606-6,,So Zainab Hameed,Multan,Punjab,0331-2690500,,,,,2,"property_records,banking_indicators","banking_indicators_2652,property_records_1154",13.013789335752756,61704220.0,71.62,D,61704220.0,20861477.0,2925000.0,52710510.0,2,0,0,0.0,0.0,1,1,0.0,0,5948710.0
CZ-F716259C,Hashmi Virk (ہاشمی ورک),44000-1199966-6,,So Sheikh Tarar,Peshawar,KPK,0300-3025651,,,,,2,"mobile_records,banking_indicators","banking_indicators_2654,mobile_records_1593",17.834075379321046,5680910.0,47.34,C,5680910.0,1253318.5,0.0,0.0,2,0,0,0.0,0.0,0,0,0.0,0,5560910.0
CZ-C571DAB7,Hamid Akhtar (ہامید اختار),42101-4872168-9,,So Aamir Naqvi,Hub,Balochistan,0312-1659504,,,,,2,"property_records,banking_indicators","banking_indicators_2656,property_records_2088",5.956667596749732,75667660.0,65.89,D,75667660.0,25748681.0,2640000.0,58509560.0,0,1,0,0.0,0.0,1,1,0.0,0,14118100.0
CZ-5189FC1D,Muhammad شیخ (محمد شیخ),21301-7412862-4,NTN-780413,So Hassan Iqbal,Larkana,Sindh,0333-8530043,"House 191, Block G, Johar Town, Larkana",Filer,10422460.0,2008170.0,4,"utility_bills,mobile_records,tax_records,banking_indicators","banking_indicators_2657,mobile_records_192,tax_records_1081,utility_bills_3276",16.4352846260172,65757410.0,8.69,A,55334950.0,19367232.5,0.0,54025540.0,0,0,0,0.0,0.0,0,1,0.0,0,11731870.0
CZ-B308EACA,Zainab Virk (زینب ورک),13302-4410943-4,,So Syed Bhatti,Mingora,KPK,0333-4473152,,,,,3,"property_records,banking_indicators,business_records","banking_indicators_2658,business_records_1546,property_records_2907",12.10723133652455,165638270.0,66.82,D,165638270.0,57238394.5,0.0,159055710.0,1,2,0,0.0,0.0,0,1,0.0,0,5722560.0
CZ-A787089B,Omar Qureshi (ومار قعرےشی),13302-4798902-3,NTN-332393,So Adnan Ahmad,Chilas,Gilgit-Baltistan,0311-9556101,,Filer,47497020.0,5357370.0,3,"property_records,tax_records,banking_indicators","banking_indicators_2659,property_records_322,tax_records_1498",32.069294815008895,524112740.0,34.24,B,476615720.0,166815502.0,0.0,399415310.0,0,2,0,0.0,0.0,0,1,0.0,0,123897430.0
CZ-A716A092,Muhammaad Aslam (معہاممااد اسلام),44000-9762770-9,NTN-725455,So Adnan Raja,Rawalakot,Azad Kashmir,0333-1265468,"House 58, Block H, I-8, Rawalakot",Filer,8469710.0,1075560.0,5,"utility_bills,mobile_records,travel_records,tax_records,banking_indicators","banking_indicators_2660,mobile_records_643,tax_records_4292,travel_records_1665,utility_bills_2066",17.708168488841615,138829300.0,35.62,B,130359590.0,45625856.5,3900000.0,115398810.0,1,2,0,0.0,0.0,1,2,0.0,0,18670490.0
CZ-FF4D72E7,Aisha Raja (ایشا راجا),21301-7713657-2,NTN-797935,So علی حسین,Islamabad,ICT,0333-7456854,,Filer,517440.0,,3,"mobile_records,tax_records,banking_indicators","banking_indicators_2661,mobile_records_566,tax_records_4208",12.387772474823056,4664660.0,19.92,A,4147220.0,897631.0,3840000.0,0.0,0,1,0,0.0,0.0,1,0,0.0,0,424660.0
CZ-F4566BB9,Baig Gujjar (بایگ گعججار),61101-7376612-6,NTN-394158,So Ahmad Mirza,Karachi,Sindh,0331-7216315,,Non-Filer,6743080.0,946520.0,3,"mobile_records,tax_records,banking_indicators","banking_indicators_2663,mobile_records_91,tax_records_2697",20.456287669024764,11650870.0,14.3,A,4907790.0,1717726.5,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,11650870.0
CZ-3BBB526E,Muhammad Rizvi (محمد ریزوی),35202-2287024-4,NTN-211244,So Bushra Karim,Skardu,Gilgit-Baltistan,0311-9365912,,Filer,29585770.0,2339210.0,6,"vehicle_records,mobile_records,travel_records,business_records,tax_records,banking_indicators","banking_indicators_2665,banking_indicators_2765,business_records_87,mobile_records_4246,tax_records_209,tax_records_1904,travel_records_1699,vehicle_records_716",28.365922824033508,675107210.0,48.12,C,645521440.0,225932504.0,4719000.0,635708060.0,1,1,0,0.0,0.0,1,3,0.0,0,34220150.0
CZ-2ADA00A7,Naeem Butt (ناےےم بعتت),44000-9511546-9,NTN-434637,So Bilal Nawaz,Sialkot,Punjab,0300-7490791,,Non-Filer,2041310.0,,3,"property_records,tax_records,banking_indicators","banking_indicators_2666,property_records_1552,tax_records_221,tax_records_2782",15.187643235577564,11559915.0,40.79,E,9518605.0,3154773.75,0.0,7158090.0,0,0,0,0.0,0.0,0,1,0.0,0,4401825.0
CZ-9481892E,Nadia Abbasi (نادیا ابباسی),54000-8796388-4,,So Sobia Nawaz,Peshawar,KPK,0313-9471506,,,,,2,"mobile_records,banking_indicators","banking_indicators_2667,mobile_records_3787",13.13972363807796,298066365.0,66.97,D,298066365.0,103588227.75,0.0,268853940.0,1,1,0,0.0,0.0,0,2,0.0,0,28752425.0
CZ-0BAB4A48,Rukhsar Aslam (رعخسار اسلام),44000-1239603-4,,So Qureshi Qureshi,Islamabad,ICT,0311-1823786,,,,,2,"property_records,banking_indicators","banking_indicators_2668,property_records_86",35.20419015750249,1381249650.0,70.28,D,1381249650.0,482702377.5,4710000.0,1277440580.0,1,1,0,0.0,0.0,1,2,0.0,0,98639070.0
CZ-619B0AB0,Muhammad Ali (محمد علی),44000-3007387-7,,So Aamir Zaidi,Quetta,Balochistan,0331-8973718,,,,,3,"property_records,mobile_records,banking_indicators","banking_indicators_2669,mobile_records_3354,property_records_4811",34.29696034245442,736149950.0,70.14,D,736149950.0,256917482.5,0.0,558015780.0,1,2,0,0.0,0.0,0,1,0.0,0,177274170.0
CZ-77592D10,Rabia Zaidi (رابعہ زایدی),44000-9882365-5,NTN-442591,So Ali Raza,Mingora,KPK,0322-4076919,,Filer,5930470.0,,4,"property_records,mobile_records,tax_records,banking_indicators","banking_indicators_2670,mobile_records_1347,property_records_3221,tax_records_2727",17.625810094324514,22152620.0,27.64,B,16222150.0,5677752.5,0.0,12877250.0,1,0,0,0.0,0.0,0,1,0.0,0,9215370.0
CZ-D7E6B779,Uzma Hashmi (عزما ہاشمی),44000-9959503-9,NTN-718784,So Iqra Bhatti,Islamabad,ICT,0311-2073428,"House 14, Block E, Model Town, Islamabad",Filer,19895160.0,2394900.0,4,"utility_bills,mobile_records,tax_records,banking_indicators","banking_indicators_2671,mobile_records_3581,tax_records_691,utility_bills_130",18.116589774872192,105057985.0,15.33,A,85162825.0,29806988.75,0.0,69597730.0,2,1,0,0.0,0.0,0,1,0.0,0,34940255.0
