canonical_name,father_name,cnic,account_number,annual_credit_card_expense,avg_balance,account_open_date,account_status,avg_expenditure
Asma Syed,S/O Ali Aslam,61101-2427388-7,PK0001478278218,0.0,3703500.0,2009-04-20,Dormant,119678.0
Iqra Hashmi,S/O Asma Ali,21301-3663564-8,PK0009463512350,0.0,5672690.0,2017-01-16,Active,40465.0
Hashmi Ali,S/O Khalid Bukhari,21301-6557798-2,PK0014790196540,1704871.0,8138400.0,2008-01-04,Active,192106.0
Fiasal Tarar,S/O Sheikh Naqvi,44000-9543768-9,PK0003991617660,0.0,18930100.0,2022-11-04,Active,81469.0
Uzma Ali,S/O Hashmi Chaudhry,21301-1485316-7,PK0013835172306,0.0,6855810.0,2007-01-19,Active,31896.0
Chaudhry Gondal,S/O Ahmed Akhtar,21301-3735306-5,PK0008846668526,0.0,13833080.0,2006-07-20,Active,47578.0
Ayesha Syed,S/O Rabia Akhtar,54000-7500351-7,PK0008778321204,0.0,13830730.0,2003-11-16,Active,71290.0
محمد علی,S/O Kashif Hameed,42101-8290677-4,PK0003971339002,0.0,23506720.0,2021-08-02,Active,75549.0
Sana Jafri,S/O Syed Sandhu,35202-3783829-6,PK0003167753684,0.0,6426680.0,2011-10-13,Active,14480.0
Bilal Sandhu,S/O Saira Zaidi,13302-3775364-7,PK0012933428091,0.0,6264830.0,2019-03-07,Active,15084.0
Sobia Rjaa,S/O Ali Aslam,42101-3884191-5,PK0008139711044,0.0,13276410.0,2016-10-10,Dormant,36343.0
Bushra NNawaz,S/O Khalid Mirza,21301-8312627-3,PK0005316456682,0.0,5926610.0,2012-09-23,Dormant,15065.0
Sobia Hashmi,S/O Naveed Raza,44000-2667844-5,PK0001949447049,0.0,32532770.0,2010-02-09,Active,0.0
Asma Hmaeed,S/O Sobia Gujjar,44000-8187315-9,PK0004144996163,0.0,11160390.0,2004-05-01,Active,28453.0
Waseem Virk,S/O Bilal Naqvi,13302-3266846-1,PK0006432941445,1694591.0,147042630.0,2006-11-24,Dormant,242758.0
Noor Ansari,S/O Shoaib Latif,21301-8611954-8,PK0009527589822,0.0,2540860.0,2001-07-02,Active,43018.0
Shoaib Chattha,S/O Kamran Ansari,42101-9934785-7,PK0014683074770,0.0,7120360.0,2008-04-03,Active,77073.0
Khalid Ali,S/O عائشہ احمد,21301-8527111-3,PK0008371993587,0.0,55448270.0,2014-09-02,Active,325635.0
Sobia Gilani,S/O Fatima Baig,44000-2208201-7,PK0001908839964,0.0,12356560.0,2004-12-11,Dormant,49804.0
Maryam Chattha,S/O Hashmi Ahmed,13302-4325969-7,PK0011305195749,0.0,36771410.0,2018-03-15,Active,144450.0
Shoaib Syed,S/O S/O Hina Latif,61101-2087378-1,PK0005483298103,0.0,2553220.0,2016-09-20,Active,2905.0
Mehwish Tarar,S/O Rabia Tarar,61101-6972212-5,PK0014938422254,0.0,2587490.0,2018-04-24,Active,81721.0
Chaudhry Bhatti,S/O Mehwish Hussain,44000-6865529-6,PK0001804086195,0.0,18494910.0,2012-04-27,Active,68126.0
Sidra Zaidi,S/O Shoaib Bhatti,35202-2729778-9,PK0006393364102,1605104.0,84602860.0,2022-04-12,Active,257091.0
Sajid Baig,S/O Hassan Khan,42101-6258777-7,PK0002958287383,0.0,27112720.0,2019-07-09,Active,63321.0
Naveed Baig,S/O Malik Baig,44000-1521022-5,PK0006569172971,0.0,37905410.0,2013-09-07,Active,194734.0
Omar Ali,S/O Chaudhry Zaidi,21301-5456045-1,PK0015529520110,0.0,11265690.0,2006-12-30,Dormant,37299.0
Fatima Rizvi,S/O Muhammad Raza,42101-9677962-5,PK0012572163615,0.0,2753860.0,2017-05-02,Active,6554.0
Rukhsar Raja,S/O Mehwish Tarar,61101-8780433-8,PK0015515156661,0.0,8907350.0,2020-05-31,Active,35534.0
Hamid Naqvi,S/O Raja Raza,13302-9875180-8,PK0006300593456,3330655.0,156510740.0,2002-10-13,Active,478108.0
Malik Rana,S/O ابراہیم ملک,13302-2548963-7,PK0008843102880,0.0,29722680.0,2022-08-11,Active,47156.0
Iqra Mirza,S/O Ibrahim Bukhari,42101-4266532-3,PK0008494435754,0.0,9411540.0,2003-08-29,Active,18240.0
Sajid Latif,S/O Sheikh Rizvi,42101-6535795-9,PK0015956084565,0.0,1210630.0,2008-08-07,Active,10719.0
Chaudhry Hashmi,S/O Hina Malik,42101-5955089-4,PK0009386389162,0.0,18188790.0,2010-11-08,Active,34947.0
Zainab Raza,S/O Syed Latif,42101-1534232-4,PK0013188703430,0.0,18478620.0,2016-01-24,Active,32103.0
Hina Ahmed,S/O Tariq Virk,13302-2318723-8,PK0012555803043,0.0,2463200.0,2005-07-05,Active,67138.0
Sheikh Latif,S/O Muhammad Sandhu,35202-3511816-8,PK0002562360908,0.0,14164430.0,2007-08-23,Active,138547.0
Hina Gujjar,S/O Hashmi Naqvi,44000-2819768-2,PK0010982982227,0.0,4233940.0,2007-01-08,Active,21714.0
Hassan Nawaz,S/O Zainab Raza,21301-6977685-4,PK0003685698675,0.0,26980460.0,2015-02-21,Dormant,66498.0
Tariq Virk,S/O Ayesha Akhtar,13302-1337833-7,PK0005444898148,0.0,9730610.0,2008-10-05,Active,15018.0
Arif Raza,S/O Muhammad Rana,61101-9882586-4,PK0002185973340,0.0,26955370.0,2015-01-19,Active,105901.0
Naveed Rizvi,S/O Hussain Chattha,,PK0006809656613,0.0,4680740.0,2011-10-01,Active,12589.0
Sheikh Khan,S/O Mirza Khan,35202-1051325-4,PK0005429097422,0.0,6590320.0,2014-08-23,Active,0.0
Aamir Naqvi,,21301-3934217-9,PK0008747060047,0.0,13265250.0,2010-01-06,Dormant,34317.0
صنا ملک,S/O Arif Akhtar,44000-3005558-1,PK0012557538651,0.0,29152780.0,2002-05-04,Frozen,128571.0
Bilal Jafri,S/O Kashif Naqvi,42101-2414508-7,PK0003840629322,0.0,14157450.0,2002-10-15,Active,22456.0
Noor Qureshi,S/O Adnan Gondal,35202-6834738-7,PK0008477470703,0.0,13709760.0,2009-12-21,Active,126178.0
Shoaib Cheema,S/O Sajid Baig,21301-9297407-4,PK0008145478504,0.0,10375290.0,2002-06-26,Active,121210.0
Rizwan Ahmed,S/O Amna Gilani,42101-3359000-8,PK0012478557676,0.0,13312560.0,2016-01-06,Active,32257.0
Kashif Tarar,S/O Omar Zaidi,42101-9162450-8,PK0010567013808,1549850.0,39759770.0,2020-06-25,Active,193523.0
Iqra Cheema,S/O Rizwan Raza,35202-9673779-2,PK0005786624943,0.0,18192250.0,2016-04-06,Active,43309.0
Adnan Virk,S/O Saira Latif,,PK0013161587757,0.0,21191590.0,2007-11-18,Frozen,43082.0
Hashmi Latif,S/O Maryam Chattha,,PK0002820678212,0.0,13520840.0,2019-01-10,Active,41603.0
Sajid Gilani,S/O Sana Gujjar,42101-9482495-2,PK0011536164913,0.0,0.0,2009-05-11,Active,42115.0
Salman Rafiq,S/O Zubair Aslam,13302-5345527-1,PK0006650921917,0.0,3449260.0,2022-02-06,Dormant,18953.0
Sana Naqvi,S/O Tahir Bukhari,61101-5875582-8,PK0013905196831,0.0,9501310.0,2022-05-24,Active,57462.0
Ayesha Raza,S/O Aamir Gilani,35202-5531376-5,PK0011271784435,0.0,9204160.0,2014-12-03,Active,19878.0
Kashif Malik,S/O عمر شیخ,35202-6773230-8,PK0001253308283,0.0,78065890.0,2011-07-12,Active,173757.0
Bushra Ahmed,S/O Rukhsar Rizvi,35202-2596150-3,PK0014752376434,4119700.0,37141730.0,2022-01-05,Active,290825.0
Raja Gujjar,S/O Naveed Chattha,35202-1213899-2,PK0011938927341,0.0,41848690.0,2021-01-13,Active,50022.0
Sana Nawaz,S/O Qureshi Chaudhry,21301-9205682-5,PK0008137365109,4878497.0,271458350.0,2019-11-18,Active,615499.0
Asma Rizvi,S/O Iqra Raja,21301-1733372-2,PK0003172191273,0.0,6981690.0,2018-02-23,Dormant,40254.0
Hashmi Mirza,S/O Asif Gujjar,35202-3207839-1,PK0004935924516,0.0,3130350.0,2006-10-12,Active,20261.0
Usman Gujjar,S/O Sana Ali,21301-5058503-3,PK0011493342201,0.0,23599890.0,2002-02-19,Active,65692.0
,S/O Ibrahim Virk,21301-7439371-2,PK0006511086777,0.0,12308910.0,2001-08-04,Active,25354.0
Naeem Karim,S/O Hassan Malik,42101-2396352-9,PK0010134773472,0.0,642980.0,2010-05-18,Active,33916.0
Mohammad Sheikh,S/O Imran Malik,54000-3286979-8,PK0010264752975,0.0,867190.0,2016-12-07,Active,13829.0
Ayesha Syed,S/O Mehwish Latif,21301-6047028-2,PK0011583100677,0.0,1950380.0,2014-11-03,Dormant,84064.0
Qureshi Raja,S/O Kashif Mirza,35202-3314969-9,PK0006499446327,0.0,1069000.0,2012-01-19,Dormant,38825.0
Usman Hashmi,S/O Raja Rafiq,35202-8830689-8,PK0008919355714,0.0,18327190.0,2003-12-04,Active,42454.0
Sidra Virk,S/O Tahir Ali,54000-3358208-4,PK0002716243819,0.0,3314360.0,2006-09-20,Dormant,7559.0
Hamid Cheema,S/O Asif Tarar,42101-3175531-3,PK0003668503222,0.0,24852240.0,2000-11-30,Active,23067.0
Salman Nawaz,S/O Ayesha Akhtar,54000-6558548-7,PK0006527385805,0.0,1556290.0,2019-05-05,Active,31699.0
Raja Syed,S/O Usman Ansari,61101-2219028-2,PK0006797460535,0.0,5906540.0,2001-05-07,Active,10902.0
Hina Malik,S/O Hussain Sheikh,44000-4229300-2,PK0005368018471,0.0,21001210.0,2005-01-22,Active,40496.0
Khalid Ali,S/O Sidra Gilani,61101-1094709-6,PK0002127824235,0.0,2102270.0,2015-10-26,Active,5281.0
Sana Gilani,S/O Hassan Khan,21301-4087744-4,PK0012299767568,2530876.0,60513500.0,2003-06-12,Active,231971.0
Adnan Gilani,S/O Qureshi Latif,61101-9039184-2,PK0008655924752,0.0,33032670.0,2020-05-10,Active,41963.0
Mohammad Rana,S/O Rabia Rizvi,,PK0007703091482,0.0,105024750.0,2008-07-17,Active,275567.0
Sheikh Zaidi,S/O Imran Akhtar,13302-4822713-7,PK0002381080560,0.0,30704150.0,2003-09-07,Active,106582.0
Rabia Baig,S/O Uzma Chaudhry,21301-5802115-8,PK0013379484009,0.0,16819330.0,2007-01-26,Active,101176.0
Naeem Mirza,S/O Naeem Gilani,21301-7785511-7,PK0012579182105,7386566.0,70462100.0,2021-11-01,Active,498472.0
Adnan Hussain,S/O Tariq Virk,21301-3010011-1,PK0004756998124,0.0,35725440.0,2006-01-14,Dormant,111598.0
Zainab Mirza,S/O Baig Raza,21301-2463519-6,PK0005845156039,0.0,46169890.0,2002-04-02,Active,0.0
Muhmmad Sheikh,S/O Salman Rana,44000-8159977-4,PK0015627422192,0.0,9562360.0,2011-01-19,Frozen,24022.0
Mirza Qureshi,S/O Kamran Zaidi,61101-7798093-4,PK0004231680929,0.0,10040560.0,2008-02-18,Active,69674.0
Sajid Zaidi,S/O علی حسین,42101-7610835-3,PK0003179512774,0.0,5192290.0,2001-06-26,Active,64234.0
Rabia Sheikh,S/O Tahir Ali,61101-8373173-7,PK0008285388355,0.0,0.0,2002-01-04,Frozen,23725.0
Asma Chaudhry,S/O زینب علی,61101-3511322-2,PK0015865975088,0.0,12579620.0,2006-10-05,Active,38381.0
Sheikh Rana,S/O S/O Uzma Mirza,21301-2072595-9,PK0008194264587,0.0,1473050.0,2016-11-21,Active,1577.0
Kamran Ahmed,S/O Bilal Bhatti,42101-7437737-3,PK0013832215964,0.0,10490570.0,2010-07-05,Active,21079.0
Waseem Rafiq,S/O Ibrahim Bukhari,61101-5561309-4,PK0014443154754,0.0,20699480.0,2001-12-18,Active,42998.0
عائشہ احمد,S/O Qureshi Ali,13302-5662844-4,PK0011473045064,0.0,8082890.0,2009-05-20,Active,35230.0
Usman Akhtar,S/O Naveed Cheema,44000-1647124-2,PK0012169727803,0.0,12465730.0,2022-07-28,Active,102767.0
Shazia Zaidi,S/O Hussain Khan,35202-3036294-1,PK0009682152066,1817240.0,82070090.0,2018-05-18,Active,146985.0
Qureshi Cheema,S/O Hashmi Butt,61101-1869210-9,PK0005422076028,0.0,30822350.0,2007-01-29,Active,52829.0
Bilal Khan,S/O Asma Chaudhry,35202-4100114-3,PK0014269119969,0.0,9421280.0,2010-11-08,Active,42985.0
Ahmed Butt,S/O Waseem Syed,54000-5826200-2,PK0012861888313,0.0,9707440.0,2004-11-08,Active,17251.0
Syed Naqvi,S/O Hamid Raja,44000-1494473-8,PK0015851854702,0.0,17784000.0,2016-07-01,Active,64308.0
Khalid Bukhari,S/O S/O Hamid Aslam,42101-9832465-5,PK0011286928799,0.0,774180.0,2008-05-03,Active,8533.0
Hussain Rana,S/O Raja Gondal,35202-2700165-7,PK0013488149273,847618.0,73679650.0,2014-01-13,Active,139814.0
Arif Gondal,S/O Kamran Raza,42101-6301787-5,PK0009340777602,0.0,24270790.0,2020-06-10,Active,66671.0
فاطمہ خان,S/O Ali Bhatti,42101-4192727-2,PK0002315801027,0.0,50670780.0,2019-04-19,Active,116018.0
Arif Rizvi,S/O Shazia Hashmi,21301-3940815-6,PK0013249117905,0.0,38611660.0,2004-09-20,Active,199594.0
Aamri Jafri,S/O Tariq Bukhari,54000-5264147-6,PK0004948656610,0.0,770830.0,2020-09-11,Active,21916.0
Hassan Raja,S/O فاطمہ خان,42101-3072188-3,PK0008128222260,0.0,42856450.0,2004-01-09,Active,105770.0
Sidra Cheema,S/O Aamir Ansari,61101-8455510-3,PK0006694875990,0.0,54524950.0,2000-06-03,Active,88870.0
Kashif Tarar,S/O Hina Rizvi,13302-8381477-8,PK0010496115351,0.0,64913360.0,2010-12-29,Active,155634.0
Naeem Chaudhry,S/O Mohammad Naqvi,35202-8707870-9,PK0008962925204,5424003.0,480038670.0,2000-05-01,Frozen,812904.0
Uzma Aslam,S/O Noor Chaudhry,21301-8399551-7,PK0009239340792,0.0,5201020.0,2000-01-25,Active,47930.0
Uzma Abbasi,S/O Iqra Hussain,21301-3376913-8,PK0010192573170,0.0,18286240.0,2020-07-11,Dormant,58010.0
Rabia Naqvi,S/O Hussain Chaudhry,42101-9571450-8,PK0002432098383,0.0,14264410.0,2007-03-23,Active,32273.0
,S/O Naveed Chaudhry,54000-9912949-7,PK0007869801588,0.0,20965150.0,2021-04-17,Active,32255.0
Tariq Raza,S/O Ahmed Hashmi,42101-8602613-2,PK0012613962746,0.0,7465400.0,2017-10-14,Active,67196.0
Naeem Chattha,S/O S/O Rizwan Baig,13302-3071885-2,PK0009541087900,0.0,126110.0,2012-10-02,Active,4340.0
Hussain Hussain,S/O Mohammad Malik,21301-9721525-1,PK0013539625898,0.0,6653830.0,2013-03-21,Active,20932.0
ابراہم ملک,,44000-8022049-8,PK0014717294720,0.0,20155240.0,2017-01-29,Active,35411.0
Nadia Ali,S/O Sheikh Latif,61101-4921553-2,PK0002234568604,0.0,47877720.0,2009-12-24,Active,82601.0
Mehwish Gondal,S/O Sajid Khan,61101-2453863-6,PK0006789705810,0.0,24945690.0,2010-12-22,Dormant,47344.0
Hamid Sheikh,S/O Adnan Ansari,44000-2943460-6,PK0002583156434,0.0,35913880.0,2000-12-04,Active,92709.0
زینب علی,S/O Tariq Iqbal,61101-7472835-4,PK0008830261466,0.0,12304530.0,2019-12-14,Active,103804.0
Fatima Zaidi,S/O Muhammad Gujjar,54000-1740912-2,PK0009469919929,0.0,11882190.0,2004-06-22,Active,59726.0
Rabia Ali,S/O Naveed Bukhari,54000-4642895-7,PK0003990189659,0.0,16434310.0,2021-06-19,Dormant,78614.0
Malik Chaudhry,S/O Malik Abbasi,54000-6380429-5,PK0013691957561,0.0,2828310.0,2009-01-13,Active,19547.0
Qureshi Jafri,S/O Malik Naqvi,54000-2331185-8,PK0011731130400,0.0,34856110.0,2015-07-27,Active,99671.0
Rukhsar Bukhari,S/O Syed Jafri,42101-1602601-4,PK0003924399252,0.0,2755340.0,2022-07-01,Active,22891.0
Ibrahmi Aslam,S/O Noor Qureshi,21301-1149541-1,PK0003564520346,0.0,3385630.0,2018-06-06,Active,16191.0
Shoaib Gilani,S/O علی حسین,44000-1545449-7,PK0009159499094,0.0,19188130.0,2021-01-10,Active,73741.0
Shoaib Rizvi,S/O Tahir Karim,61101-2831874-2,PK0014233316990,0.0,4625660.0,2011-10-12,Active,31987.0
Hina Rana,S/O Adnan Tarar,44000-1166632-9,PK0009264299106,0.0,12888150.0,2017-01-11,Dormant,113132.0
Bushra Hameed,S/O Sana Chattha,54000-8950885-1,PK0005276799196,0.0,6351350.0,2001-12-30,Active,44835.0
Hasssan Tarar,S/O Sheikh Tarar,44000-4157883-4,PK0003446454337,0.0,11543230.0,2011-02-10,Active,75139.0
Bilal Gilani,S/O Rukhsar Bukhari,61101-6151431-2,PK0015861639583,0.0,0.0,2011-08-01,Active,21590.0
Muhammad Ahmed,,35202-9421664-5,PK0004471539452,0.0,18929850.0,2013-10-09,Active,29918.0
Malik Qureshi,S/O Rabia Chaudhry,21301-7499949-8,PK0009404994549,0.0,22324360.0,2002-04-27,Active,55512.0
Sobia Raja,S/O Sajid Syed,54000-9296866-7,PK0014184675178,0.0,24819180.0,2008-12-17,Active,101527.0
Adnan Virk,S/O Saira Latif,21301-7704777-1,PK0005310777576,0.0,27352830.0,2009-03-23,Active,67096.0
Naveed Bhatti,S/O Mehwish Zaidi,13302-2419946-7,PK0011691461470,0.0,17819930.0,2007-05-02,Active,99173.0
Ahmed Rizvi,S/O Mohammad Chaudhry,61101-9164342-9,PK0005234400576,0.0,4423090.0,2018-12-19,Active,26442.0
Zainab Ansari,S/O Bilal Syed,13302-2906592-6,PK0011425155441,0.0,10825980.0,2020-12-15,Active,12737.0
Hassan Baig,S/O Malik Butt,35202-7065502-6,PK0010672817675,2837771.0,29904160.0,2019-10-14,Active,540825.0
Hina KKarim,S/O Asma Gondal,35202-9190921-1,PK0002639633807,0.0,6469990.0,2006-06-03,Active,8209.0
Hina Karim,S/O Zubair Qureshi,13302-2714223-2,PK0011281071418,0.0,4611590.0,2017-06-16,Active,173213.0
Muhammad Rana,S/O Qureshi Hashmi,35202-8155462-8,PK0010723464439,0.0,95423590.0,2013-09-29,Active,189532.0
Ibrahim Sandhu,S/O Ibrahim Malik,61101-2203699-4,PK0003283825267,0.0,0.0,2018-12-07,Dormant,41326.0
Qureshi Butt,S/O Hina Chaudhry,21301-4099254-1,PK0011770529419,0.0,46558840.0,2017-01-14,Active,81739.0
Ali Mirza,S/O Rabia Aslam,42101-2243258-7,PK0012749762955,0.0,1658670.0,2011-12-13,Active,58304.0
Hina Syed,S/O Ibrahim Raja,54000-2694160-9,PK0006705180256,2044101.0,68535060.0,2006-12-15,Active,179967.0
Ayesha Bukhari,S/O Adnan Butt,13302-6238773-4,PK0001986090690,0.0,12103400.0,2008-01-20,Active,54942.0
Uzma Rana,S/O Sana Virk,54000-2036142-9,PK0014130465806,0.0,23303710.0,2012-03-04,Active,166497.0
محمد حسن,S/O Naeem Zaidi,,PK0002148814238,0.0,255910.0,2015-10-12,Active,2137.0
Qureshi Bhatti,S/O Hina Khan,44000-6733098-5,PK0011927878967,0.0,60336140.0,2020-06-13,Dormant,161960.0
Hassan Hameed,S/O Ibrahim Raza,21301-4496287-9,PK0010384172112,0.0,10425970.0,2011-08-29,Dormant,67002.0
Chaudhry Hashmi,S/O Shazia Virk,21301-5315095-5,PK0011326353775,0.0,11081820.0,2022-10-19,Active,93756.0
Uzma Sheikh,S/O Malik Chaudhry,54000-7647496-2,PK0013714327645,0.0,10721780.0,2002-03-16,Active,23045.0
مریم چودھری,S/O S/O Tahir Ansari,44000-8594054-6,PK0007763688866,0.0,3697760.0,2009-04-06,Active,30115.0
Khalid Bhatti,S/O Tariq Aslam,61101-4097922-8,PK0011132519237,0.0,30459140.0,2000-08-28,Active,81966.0
زینب علی,S/O Hashmi Zaidi,44000-8254446-4,PK0008773412230,0.0,952240.0,2019-01-15,Dormant,47184.0
Rizwan Butt,S/O Maryam Bhatti,54000-9512910-6,PK0009411032572,0.0,16691460.0,2019-06-12,Dormant,44770.0
Sidra Zaidi,S/O Shoaib Bhatti,35202-2729778-9,PK0011424371087,1769336.0,69936320.0,2001-06-09,Active,151723.0
Uzma Chattha,S/O Rabia Rafiq,35202-2534525-6,PK0008362935648,1283861.0,113299020.0,2013-03-26,Active,153372.0
Hussain Akhtar,S/O Usman Bukhari,21301-2383817-2,PK0013966884723,0.0,62861370.0,2000-11-05,Active,121626.0
Kashif Zaidi,S/O Adnan Sheikh,44000-1824058-9,PK0011536038528,0.0,6510110.0,2004-11-09,Active,62816.0
Muhammad Khan,S/O Asma Bhatti,44000-1226632-1,PK0005586989309,0.0,26617880.0,2017-09-28,Active,83383.0
Hassan Iqbal,S/O Iqra Chattha,13302-3578153-9,PK0002839393192,0.0,40621010.0,2012-04-29,Active,109027.0
Salman Chaudhry,,42101-5908190-3,PK0001269737590,0.0,14047790.0,2004-02-10,Active,0.0
Mehwish Gilani,S/O Hussain Zaidi,61101-9774573-9,PK0008546270451,1371279.0,65825680.0,2004-09-10,Dormant,202758.0
Asif Rafiq,,13302-1999793-8,PK0008598690974,0.0,2265520.0,2021-07-10,Active,29244.0
Maryam Malik,S/O Sana Virk,54000-4945697-3,PK0004465278987,0.0,55873190.0,2007-02-17,Active,185312.0
Maryam Gondal,S/O Faisal Zaidi,61101-2253434-4,PK0010254263081,0.0,5443640.0,2013-07-28,Active,6049.0
Rizwan Rizvi,S/O Sidra Hussain,21301-7465654-3,PK0006871336275,845231.0,164788130.0,2021-10-23,Active,354210.0
Adnna Sheikh,S/O Iqra Aslam,21301-9424230-6,PK0006888340979,0.0,16993950.0,2001-06-27,Active,123646.0
Mohammad Rizvi,S/O Fatima Chaudhry,13302-2287684-4,PK0014470838810,0.0,48649170.0,2009-09-21,Dormant,101518.0
Hashmi Chaudhry,S/O S/O احمد خان,42101-2449847-3,PK0007240409084,0.0,12612350.0,2007-10-04,Active,34353.0
Ali Sandhu,S/O Baig Gilani,44000-3169230-8,PK0013497864507,0.0,1085470.0,2015-11-06,Active,37189.0
Ibrahim Akhtar,S/O Aamir Ahmed,61101-3381846-5,PK0009703068400,3444224.0,73129070.0,2012-01-05,Dormant,300489.0
Rizwan Zaidi,S/O مریم چودھری,54000-6712910-3,PK0002442648079,0.0,9856090.0,2022-05-27,Active,86688.0
Bushra Nawaz,S/O Hashmi Malik,44000-7848158-7,PK0004600871106,0.0,15635540.0,2004-05-02,Active,0.0
Ahmed Rana,S/O Malik Hameed,35202-2498648-6,PK0002387195524,0.0,11601500.0,2001-07-27,Active,24857.0
Mohammad Karim,S/O صنا ملک,42101-9021333-7,PK0008366200875,0.0,867040.0,2001-06-06,Active,31539.0
Zainab Abbasi,S/O Bushra Sandhu,13302-5768531-7,PK0003203950725,0.0,6039600.0,2004-05-06,Active,40966.0
Zubair Ansari,S/O Zubair Latif,42101-7008289-7,PK0001411612760,0.0,63458470.0,2000-10-09,Dormant,171061.0
Rabia Nawaz,S/O Tahir Ali,42101-3051464-6,PK0007760756497,3094301.0,86847570.0,2013-10-27,Active,258008.0
Uzma Qureshi,S/O Rizwan Aslam,42101-2903561-8,PK0007366578178,0.0,3402710.0,2012-12-17,Dormant,13562.0
Chaudhry Sandhu,,42101-8829893-5,PK0014271476207,0.0,40752780.0,2015-03-03,Active,99877.0
Sidra Chaudrhy,S/O Imran Jafri,21301-2247292-9,PK0014451581531,0.0,2966740.0,2012-06-13,Active,40647.0
Sheikh Tarar,S/O Arif Baig,35202-5330717-2,PK0015720286733,0.0,58991630.0,2011-05-18,Active,90467.0
Mohammad Rizvi,S/O Muhammad Bukhari,21301-3824277-9,PK0012435775088,0.0,29615820.0,2005-03-19,Active,47292.0
Naeem Mirza,S/O Ibrahim Raja,35202-1809249-2,PK0004919395339,0.0,23058280.0,2020-03-30,Active,48481.0
Saira Raja,S/O Sajid Gondal,21301-9957800-1,PK0003635008544,1973584.0,47485150.0,2001-04-02,Active,355868.0
Ayesha  Ali,S/O Raja Raja,21301-7372844-6,PK0009601238919,0.0,10703140.0,2018-09-25,Active,152158.0
Adnan Virk,S/O Bushra Bhatti,21301-3685083-5,PK0008431292818,0.0,2320580.0,2002-11-27,Dormant,13002.0
Waseem Rizvi,S/O Hussain Zaidi,42101-7479257-7,PK0008124885365,0.0,79879900.0,2019-08-05,Dormant,127223.0
Mirza Malik,S/O Usman Qureshi,54000-9232235-8,PK0002522240582,1851349.0,60353600.0,2005-11-22,Active,166730.0
Kamran Bhatti,S/O Bushra Khan,42101-1479448-2,PK0009590947659,0.0,7211220.0,2015-08-14,Active,28953.0
Arif Chaudhry,S/O Sheikh Gujjar,35202-1436154-8,PK0004331009561,0.0,51410630.0,2011-08-21,Active,86185.0
Ayesha Raja,S/O Aamir Akhtar,21301-5595595-8,PK0010478918222,0.0,34991200.0,2005-06-24,Active,0.0
Sana Chattha,S/O Malik Bukhari,54000-2764731-1,PK0001154267347,0.0,12100840.0,2020-06-18,Active,204384.0
Sana Jafri,S/O Maryam Gondal,54000-9104718-1,PK0005631388604,0.0,12001260.0,2003-01-12,Active,13635.0
,S/O Aamir Abbasi,42101-7904895-3,PK0010802506364,2615359.0,156658070.0,2003-09-03,Active,190298.0
Zubair Mirza,S/O Saira Butt,13302-1942461-2,PK0011605288784,0.0,31767080.0,2014-08-04,Dormant,70288.0
Raja Latif,S/O عمر شیخ,44000-2326301-2,PK0005676267306,2848590.0,35142420.0,2018-07-05,Active,280586.0
Usman Karim,S/O Rabia Naqvi,42101-1389991-2,PK0001215424112,0.0,4686320.0,2013-01-22,Active,27133.0
Usman Akhtar,S/O Hashmi Nawaz,61101-1868684-4,PK0007243811545,0.0,8118010.0,2016-12-04,Dormant,62332.0
Hussain Baig,S/O Asif Zaidi,54000-5990716-2,PK0015383975609,0.0,45021360.0,2008-01-31,Active,123403.0
Zubair Sandhu,S/O Amna Nawaz,44000-6772847-8,PK0012492750748,0.0,5329150.0,2000-03-22,Active,10703.0
Kamran Raza,S/O Ahmed Gondal,61101-8429672-6,PK0013532990767,0.0,14921810.0,2009-02-13,Frozen,49772.0
Noor Hussain,S/O Bushra Jafri,54000-5016918-5,PK0006148578655,2694580.0,172729600.0,2005-02-05,Frozen,891470.0
Hashmi Khan,,21301-6471499-5,PK0007154930149,1371932.0,129133030.0,2018-11-21,Active,118462.0
Fatima Raja,S/O Mohammad Malik,21301-9959880-2,PK0010703246271,0.0,2166430.0,2022-06-10,Active,8971.0
Omar Virk,S/O Hashmi Rizvi,61101-4342325-2,PK0004489256938,0.0,16890010.0,2010-03-11,Frozen,100054.0
Sidra Abbasi,,,PK0009409883716,0.0,103994760.0,2004-04-11,Dormant,264243.0
Hina Bukhari,S/O Sheikh Syed,54000-4414013-8,PK0002514838889,0.0,22059490.0,2016-07-15,Active,45650.0
Ali Chattha,S/O Ayesha Virk,35202-2507030-7,PK0009583564328,0.0,12491660.0,2000-07-21,Active,69372.0
Amna Khan,S/O Asif Rizvi,,PK0013690404558,0.0,2123700.0,2015-02-24,Active,12612.0
Ali Ali,,21301-8987722-6,PK0005986171278,0.0,693040.0,2009-11-11,Active,7669.0
Omar Ahmed,,61101-1595655-3,PK0010830572478,0.0,17797890.0,2022-07-29,Active,33304.0
Hassan Ali,S/O Arif Baig,54000-1873851-6,PK0010227572362,0.0,160661910.0,2005-09-07,Active,313928.0
Imran Hashmi,S/O Usman Syed,21301-7751734-9,PK0003203810954,0.0,106142610.0,2010-04-21,Active,204853.0
