Company_Name,Owner_Name,Father_Name,Entity_Type,CNIC,Incorporation_Date,Status,Registered_Office_Address,Province,City
Global Group,Hina Raza,S/O Mirza Khan,Private Limited,13302-2682110-3,2007-01-21,Suspended,"House 53, Block E, North Nazimabad, Hyderabad",Sindh,Hyderabad
Apex Solutions,Akhtar Khalid,S/O Bilal Virk,Private Limited,1330239912434,1999-07-08,Active,"House 141, Block A, North Nazimabad, Larkana",Sindh,Larkana
National Brothers,Usman Sandhu,S/O Mohammad Malik,Public Limited,6110162305297,2013-11-18,Active,"House 295, Block F, Cavalry Ground, Chilas",Gilgit-Baltistan,Chilas
,Raja Raja,S/O Arif Hashmi,LLP,2130167118913,1997-02-19,Active,"House 358, Block C, Cavalry Ground, Islamabad",ICT,Islamabad
United Traders,Mohammad Bhatti,S/O Asma Hameed,Sole Proprietorship,2130119189307,1990-08-01,Active,"House 2, Block E, Clifton, Quetta",Balochistan,Quetta
United Industries,Shaiza Virk,S/O Sajid Rizvi,Private Limited,1330230215336,1990-05-02,Suspended,"House 223, Block E, Model Town, Skardu",Gilgit-Baltistan,Skardu
United Solutions,محمد حسن,S/O Maryam Malik,LLP,4400055987339,2008-04-02,Active,"House 88, Block B, PAF Colony, Sukkur",Sindh,Sukkur
Atlas Group,Raja Sheikh,S/O Sidra Gilani,Private Limited,5400047574898,2003-10-02,Active,"House 161, Block D, Johar Town, Turbat",Balochistan,Turbat
Al Industries,Faisal Sandhu,S/O Chaudhry Baig,Public Limited,5400039882741,2016-09-04,Active,"House 76, Block H, DHA, Hyderabad",Sindh,Hyderabad
,Hassan Mirza,S/O Sidra Sandhu,Sole Proprietorship,1330284864492,1996-04-26,Active,"House 171, Block C, F-10, Khuzdar",Balochistan,Khuzdar
Global Brothers,Hussain Ansari,S/O Fatima Gujjar,Private Limited,2130176217998,1990-12-17,Active,"House 140, Block A, Cantt, Mirpur",Azad Kashmir,Mirpur
Global Brothers,Muhammad Khan,S/O Maryam Latif,Sole Proprietorship,2130157162073,1994-01-12,Dissolved,"House 484, Block A, Bahria Town, Rawalpindi",Punjab,Rawalpindi
Al Group,Amhed Chaudhry,S/O Maryam Naqvi,Private Limited,6110114882971,1991-04-09,Active,"House 332, Block F, Askari, Hub",Balochistan,Hub
Pak Industries,,S/O Syed Bhatti,Public Limited,1330244109434,2020-10-11,Active,"House 133, Block E, Saddar, Mingora",KPK,Mingora
Global Group,Rizvi Waseem,S/O Raja Virk,Private Limited,,1997-04-07,Active,"House 134, Block H, Saddar, Mirpur",Azad Kashmir,Mirpur
United Services,Fatima Hashmi,S/O Bilal Hussain,Public Limited,1330254090702,2015-02-01,Dissolved,"House 20, Block E, PAF Colony, Abbottabad",KPK,Abbottabad
Prime Associates,Tahir Malik,S/O Shazia Mirza,Sole Proprietorship,,2021-03-19,Suspended,,Azad Kashmir,Muzaffarabad
Apex Corp,Zubair Ansari,,Private Limited,4210170082897,1998-03-13,Suspended,"House 388, Block B, DHA, Abbottabad",KPK,Abbottabad
Atlas Brothers,Saira Hameed,S/O Aamir Ansari,Partnership,3520236155763,2000-06-02,Active,"House 266, Block E, Bahria Town, Mardan",KPK,Mardan
Apex Traders,Hamid Rafiq,S/O Muhammad Khan,Private Limited,3520255588491,2019-10-18,Active,"House 22, Block G, Scheme 33, Karachi",Sindh,Karachi
United Group,Naeem Bukhari,S/O Sidra Ahmed,Partnership,6110163659785,1997-03-04,Dissolved,"House 359, Block F, Scheme 33, Faisalabad",Punjab,Faisalabad
Al Associates,صنا ملک,S/O Shoaib Latif,LLP,3520242493895,2012-08-19,Active,"House 233, Block H, I-8, Turbat",Balochistan,Turbat
Global Industries,Malik Malik,S/O Fatima Bukhari,Partnership,3520291120715,1999-05-20,Active,"House 270, Block H, Cavalry Ground, Karachi",Sindh,Karachi
United Associates,Adnan Rizvi,S/O Aamir Bhatti,Private Limited,3520260137189,2019-07-28,Active,"House 190, Block F, DHA, Islamabad",ICT,Islamabad
Star Brothers,عمر شیخ,S/O Qureshi Raja,Public Limited,2130179278957,1994-12-30,Active,"House 114, Block F, Clifton, Gilgit",Gilgit-Baltistan,Gilgit
Prime Brothers,Zainab Raaza,S/O Bilal Nawaz,Private Limited,4210123921548,2007-02-05,Active,"House 55, Block C, G-9, Gujranwala",Punjab,Gujranwala
Pak Enterprises,Mirza Bukhari,S/O Zainab Ali,LLP,2130196716812,1996-12-27,Suspended,"House 28, Block H, G-9, Sialkot",Punjab,Sialkot
Pak Traders,Kamran Hussain,S/O Chaudhry Mirza,Sole Proprietorship,4400084092023,1997-08-06,Dissolved,"House 334, Block C, Gulshan-e-Iqbal, Hub",Balochistan,Hub
Meezan Corp,Fatima Vikr,S/O Uzma Malik,Partnership,6110115195719,2009-03-21,Dissolved,"House 101, Block A, Gulberg, Gilgit",Gilgit-Baltistan,Gilgit
Prime Industries,Ahmed Virk,,Private Limited,4400017123576,2007-06-04,Active,"House 319, Block H, PAF Colony, Lahore",Punjab,Lahore
Global Industries,Waseem Syed,S/O Sana Hameed,Partnership,6110116532842,2003-01-27,Active,"House 311, Block A, Saddar, Mirpur",Azad Kashmir,Mirpur
Prime Enterprises,خان احمد,S/O Zainab Butt,LLP,3520217407611,2011-07-16,Active,"House 353, Block H, Gulberg, Sialkot",Punjab,Sialkot
Star Services,Usman Rizvi,S/O Sidra Abbasi,Sole Proprietorship,5400045829201,1998-10-02,Active,"House 235, Block E, Defence, Gujranwala",Punjab,Gujranwala
United Associates,Naqvi Salman,S/O Usman Tarar,Private Limited,3520295983143,2010-10-22,Active,"House 173, Block H, Cantt, Mardan",KPK,Mardan
Atlas Traders,Faisal Baig,S/O Shazia Zaidi,Partnership,13302-8264484-6,1993-01-24,Dissolved,"House 418, Block D, Gulshan-e-Iqbal, Mirpur",Azad Kashmir,Mirpur
Royal Group,Ibrahim Rana,S/O Asif Iqbal,Sole Proprietorship,2130180000379,2007-06-02,Active,"House 18, Block G, Clifton, Mirpur",Azad Kashmir,Mirpur
Apex Brothers,Raja Syed,S/O Amna Malik,Sole Proprietorship,4210188426451,2019-08-09,Active,"House 457, Block B, Cantt, Lahore",Punjab,Lahore
National Services,Naveed Zaidi,S/O Salman Khan,Sole Proprietorship,4210191394109,2021-09-20,Suspended,"House 173, Block G, DHA, Rawalakot",Azad Kashmir,Rawalakot
Global Corp,Bushra Ahmed,S/O Asif Hussain,Sole Proprietorship,4400014688887,2000-02-20,Active,"House 208, Block H, E-11, Muzaffarabad",Azad Kashmir,Muzaffarabad
National Services,Virk Ibrahim,S/O Sidra Raja,Private Limited,4400043517134,2015-11-30,Dissolved,"House 478, Block G, PAF Colony, Abbottabad",KPK,Abbottabad
Star Industries,Hussain Butt,S/O Sidra Nawaz,Sole Proprietorship,2130165247895,2018-08-31,Active,"House 2, Block B, G-9, Mirpur",Azad Kashmir,Mirpur
Star Solutions,Ibrahim Gonddal,S/O Shoaib Bukhari,Partnership,,2002-08-19,Active,"House 196, Block E, Model Town, Mardan",KPK,Mardan
,Muhammad Hussain,S/O Sidra Mirza,LLP,6110176060317,2012-09-15,Active,"House 182, Block D, Clifton, Chilas",Gilgit-Baltistan,Chilas
Meezan Industries,Zubair Hussain,S/O Waseem Gondal,Sole Proprietorship,3520239106829,1992-11-10,Active,"House 173, Block G, PAF Colony, Sialkot",Punjab,Sialkot
Atlas Associates,Muhammad Akhtar,S/O Mehwish Bukhari,LLP,4210179901864,2005-02-13,Active,"House 396, Block F, I-8, Skardu",Gilgit-Baltistan,Skardu
Royal Traders,Ali Akhtar,S/O Arif Aslam,Partnership,4400091486794,2017-03-14,Active,"House 5, Block H, PAF Colony, Karachi",Sindh,Karachi
,Naeem Mirza,S/O Naeem Gilani,Sole Proprietorship,2130177855117,2022-05-05,Dissolved,"House 31, Block E, Township, Islamabad",ICT,Islamabad
Global Traders,Raja Gondal,S/O Bushra Khan,LLP,1330242229742,2000-01-22,Active,"House 300, Block F, I-8, Mirpur",Azad Kashmir,Mirpur
Apex Associates,Bushra Hameed,S/O Mohammad Virk,Public Limited,1330223815603,1993-10-08,Active,"House 174, Block D, F-10, Kohat",KPK,Kohat
Prime Associates,Tariq Butt,S/O Adnan Malik,Public Limited,4400078967079,1992-02-16,Active,"House 204, Block C, E-11, Nawabshah",Sindh,Nawabshah
Royal Brothers,Mohammad Iqbal,S/O Sheikh Sandhu,Public Limited,6110155475771,1999-09-03,Suspended,"House 426, Block E, G-9, Sukkur",Sindh,Sukkur
United Solutions,Shazia Chaudhry,S/O Noor Virk,Partnership,4210145507433,2020-10-13,Active,"House 476, Block G, Johar Town, Muzaffarabad",Azad Kashmir,Muzaffarabad
Pak Corp,Waseem Gujjar,S/O Shoaib Khan,Partnership,4400071147672,1990-05-21,Dissolved,"House 239, Block G, Scheme 33, Skardu",Gilgit-Baltistan,Skardu
,Fatima Syed,S/O Asma Bhatti,Public Limited,3520259959213,1997-07-02,Active,"House 418, Block H, Bahria Town, Islamabad",ICT,Islamabad
United Traders,Iqra Rafiq,S/O Naveed Sandhu,Sole Proprietorship,4210151433491,2003-01-15,Active,"House 487, Block A, Township, Sukkur",Sindh,Sukkur
Al Services,Khalid Sheikh,S/O Rizwan Gondal,Private Limited,4210148359163,2001-01-05,Dissolved,"House 453, Block H, Cantt, Mardan",KPK,Mardan
Meezan Brothers,Bushra Cheema,S/O Khalid Naqvi,Partnership,4210119958226,2020-02-20,Active,"House 296, Block A, Askari, Chilas",Gilgit-Baltistan,Chilas
National Corp,Malik Malik,S/O Hashmi Zaidi,LLP,4400027186553,2012-05-19,Dissolved,"House 116, Block H, Defence, Islamabad",ICT,Islamabad
Apex Traders,Arif Cheema,S/O Tariq Sandhu,Partnership,1330276734675,2021-04-03,Suspended,"House 109, Block G, DHA, Peshawar",KPK,Peshawar
Apex Corp,علی حسین,,Partnership,,2001-10-31,Active,"House 239, Block F, North Nazimabad, Turbat",Balochistan,Turbat
Al Services,Sobia Gujjar,S/O Malik Gilani,Partnership,,1991-08-22,Dissolved,"House 349, Block G, E-11, Sargodha",Punjab,Sargodha
Pak Group,Mirza Jafri,S/O Qureshi Rana,Public Limited,3520263292427,1998-05-05,Dissolved,"House 197, Block F, Defence, Mirpur",Azad Kashmir,Mirpur
National Corp,Bushra Chaudhry,S/O Tahir Chaudhry,Public Limited,5400084814971,2018-06-10,Active,"House 364, Block A, Defence, Chilas",Gilgit-Baltistan,Chilas
National Corp,Syed Syed,,Public Limited,4400066301153,1999-07-31,Active,"House 494, Block F, North Nazimabad, Bahawalpur",Punjab,Bahawalpur
,Raja Baig,S/O Bushra Iqbal,Public Limited,5400045920935,2017-10-13,Dissolved,"House 2, Block F, Clifton, Abbottabad",KPK,Abbottabad
Prime Group,Hassan Khan,S/O Ahmed Syed,LLP,3520271464004,2010-10-31,Active,"House 432, Block C, Cantt, Sargodha",Punjab,Sargodha
Pak Corp,Sajid Baig,S/O Maryam Syed,LLP,2130180464138,2017-09-17,Dissolved,"House 490, Block B, Clifton, Bannu",KPK,Bannu
Royal Traders,Mohammad Gilani,S/O Khalid Malik,Private Limited,1330247664724,2017-08-05,Suspended,"House 1, Block D, Gulberg, Rawalakot",Azad Kashmir,Rawalakot
Pak Corp,Shoaib Hameed,S/O Sidra Ahmed,Sole Proprietorship,6110128371958,2017-09-01,Active,"House 264, Block D, North Nazimabad, Karachi",Sindh,Karachi
Star Brothers,Uzma Hameed,S/O نادیہ رضا,Public Limited,3520276259319,1996-01-30,Suspended,"House 321, Block A, Johar Town, Skardu",Gilgit-Baltistan,Skardu
Al Industries,Mirza Cheema,S/O Adnan Qureshi,Partnership,5400050734697,2022-04-01,Suspended,"House 88, Block F, F-10, Islamabad",ICT,Islamabad
Pak Brothers,Shoaib Khan,S/O Sidra Karim,Public Limited,3520283665157,1994-05-28,Active,"House 71, Block F, I-8, Mirpurkhas",Sindh,Mirpurkhas
Al Enterprises,Maryam Butt,S/O Asif Karim,Private Limited,3520242815769,1990-01-20,Active,"House 42, Block C, Askari, Muzaffarabad",Azad Kashmir,Muzaffarabad
Pak Traders,Shazia Iqbal,S/O Rizwan Butt,LLP,4400050668167,2015-06-04,Active,"House 436, Block C, F-10, Sialkot",Punjab,Sialkot
Royal Group,Mehwish Sheikh,S/O Ali Aslam,Sole Proprietorship,3520294723148,2002-12-13,Active,"House 50, Block E, Bahria Town, Islamabad",ICT,Islamabad
Atlas Services,Faisal Raaj,S/O Ayesha Hashmi,LLP,4400022271625,2003-12-21,Suspended,"House 3, Block D, Bahria Town, Skardu",Gilgit-Baltistan,Skardu
United Group,Qureshi Akhtar,S/O Bushra Aslam,Sole Proprietorship,1330214701041,2009-10-23,Active,"House 390, Block D, Askari, Islamabad",ICT,Islamabad
Royal Solutions,Sajid Syed,S/O S/O Shoaib Khan,Partnership,,2010-02-08,Active,"House 161, Block D, Cavalry Ground, Larkana",Sindh,Larkana
Pak Industries,Chaudhry Ahmed,S/O Salman Bukhari,Public Limited,5400040236018,2011-11-01,Suspended,,Punjab,Bahawalpur
Prime Corp,Hussain Salman,S/O Raja Ahmed,Partnership,4400083822639,2011-05-05,Active,"House 97, Block G, Bahria Town, Hyderabad",Sindh,Hyderabad
Star Group,Khalid Mirza,S/O Hassan Qureshi,Partnership,5400085269947,2020-08-02,Active,"House 383, Block B, I-8, Mardan",KPK,Mardan
Global Industries,Sobia Akhtar,S/O Kamran Rana,LLP,1330255862834,1994-04-07,Active,"House 425, Block D, G-9, Peshawar",KPK,Peshawar
Atlas Corp,Khalid Gilani,S/O Arif Ansari,LLP,4210176520216,2013-07-17,Active,"House 216, Block B, Askari, Islamabad",ICT,Islamabad
Meezan Group,Tariq Ahmed,S/O Sidra Naqvi,Sole Proprietorship,4210124933731,2016-03-31,Dissolved,"House 416, Block B, Saddar, Peshawar",KPK,Peshawar
Prime Associates,Bilal Cheema,S/O Salman Ansari,LLP,1330250154768,1995-09-27,Suspended,"House 38, Block F, Johar Town, Muzaffarabad",Azad Kashmir,Muzaffarabad
Atlas Services,,S/O Waseem Rizvi,Private Limited,6110160587998,1992-07-11,Active,"House 92, Block D, F-10, Rawalakot",Azad Kashmir,Rawalakot
United Industries,Qureshi Hameed,S/O Hussain Hameed,Public Limited,2130171940146,1990-06-28,Active,"House 311, Block F, Township, Lahore",Punjab,Lahore
Royal Corp,Malik Baig,S/O Omar Karim,LLP,61101-3090590-7,2007-03-16,Active,"House 2, Block B, Township, Sialkot",Punjab,Sialkot
Royal Enterprises,Mirza Raza,S/O Naeem Raja,Private Limited,4400085880685,1994-12-06,Active,"House 21, Block E, Gulshan-e-Iqbal, Kohat",KPK,Kohat
Al Brothers,Adnan Akhtar,S/O Tariq Latif,Public Limited,5400026788719,2006-11-11,Active,"House 131, Block F, DHA, Mirpur",Azad Kashmir,Mirpur
Global Corp,Khalid Ali,S/O Iqra Iqbal,LLP,4210185643137,2003-03-13,Active,"House 112, Block C, Defence, Karachi",Sindh,Karachi
Prime Traders,Sana Sheikh,S/O Muhammad Cheema,Public Limited,4400041206979,1992-07-02,Active,"House 170, Block G, E-11, Sialkot",Punjab,Sialkot
Al Corp,Naeem Raza,S/O Adnan Cheema,LLP,4210112791103,2000-03-13,Active,"House 144, Block F, Askari, Islamabad",ICT,Islamabad
Star Industries,Hamid Rafiq,S/O S/O Asma Bhatti,Sole Proprietorship,1330282240696,1993-09-19,Active,"House 211, Block C, F-10, Islamabad",ICT,Islamabad
Atlas Services,Ahmed Rana,S/O Raja Rafiq,Public Limited,3520230278026,2017-10-06,Suspended,"House 380, Block A, F-10, Gwadar",Balochistan,Gwadar
Royal Associates,Noor Tarar,S/O Imran Malik,Partnership,3520234268815,1991-10-20,Suspended,"House 475, Block G, Cantt, Turbat",Balochistan,Turbat
National Group,Bilal hKan,S/O Mirza Mirza,Private Limited,4400015065956,2004-11-29,Active,"House 287, Block C, F-10, Hub",Balochistan,Hub
Pak Group,Waseem Naqvi,S/O Imran Ali,Private Limited,4210158155839,1992-11-14,Active,"House 173, Block F, Clifton, Sargodha",Punjab,Sargodha
United Traders,Fatima Zaidi,S/O Muhammad Gujjar,Sole Proprietorship,5400017409122,2010-06-19,Active,"House 266, Block D, North Nazimabad, Karachi",Sindh,Karachi
Star Traders,Khalid Latif,S/O Zubair Ahmed,Partnership,5400061246036,1993-06-07,Active,"House 83, Block C, PAF Colony, Bannu",KPK,Bannu
Apex Corp,Uzma Ahmed,S/O Ahmed Chattha,Sole Proprietorship,3520266228717,2007-10-09,Suspended,"House 151, Block C, Bahria Town, Mirpurkhas",Sindh,Mirpurkhas
National Industries,Mehwish Zaidi,S/O Faisal Abbasi,LLP,4400078939137,2002-11-05,Active,"House 128, Block B, Township, Skardu",Gilgit-Baltistan,Skardu
United Associates,Malik Chattha,S/O Sobia Sandhu,LLP,44000-5247408-5,2021-07-24,Active,"House 426, Block D, Bahria Town, Gwadar",Balochistan,Gwadar
Star Industries,Imran Chaudhry,S/O Ahmed Sandhu,Sole Proprietorship,3520280954265,2012-11-23,Suspended,"House 93, Block F, E-11, Chilas",Gilgit-Baltistan,Chilas
Pak Brothers,Hussain Gujjar,S/O Muhammad Latif,Partnership,4400013754048,1998-07-18,Suspended,"House 448, Block A, E-11, Islamabad",ICT,Islamabad
Star Services,Hamid Qureshi,S/O Bilal Khan,LLP,1330241389089,1991-07-11,Active,"House 226, Block G, DHA, Peshawar",KPK,Peshawar
Atlas Enterprises,Mehwish Iqbal,S/O Fatima Qureshi,LLP,4400060951836,2009-07-09,Active,"House 395, Block B, DHA, Lahore",Punjab,Lahore
Al Corp,Naeem Raja,S/O Zubair Raja,Public Limited,3520226796858,2015-11-08,Active,"House 11, Block D, E-11, Sukkur",Sindh,Sukkur
Prime Industries,Sheikh Ali,S/O Hussain Sheikh,Partnership,5400084595583,2003-03-20,Active,"House 191, Block F, Gulshan-e-Iqbal, Rawalakot",Azad Kashmir,Rawalakot
Apex Solutions,علی حسین,S/O Tariq Virk,Private Limited,2130126450071,2012-01-01,Active,"House 184, Block F, Gulberg, Mirpur",Azad Kashmir,Mirpur
Prime Services,Rabia Syed,S/O Sajid Karim,Sole Proprietorship,6110143182098,1999-11-18,Active,"House 419, Block G, Township, Lahore",Punjab,Lahore
Pak Group,Naveed Khan,S/O Fatima Tarar,Partnership,4210165034024,1997-06-24,Active,"House 173, Block D, G-9, Chilas",Gilgit-Baltistan,Chilas
Royal Industries,Baig Gondal,S/O Raja Raja,Partnership,2130170824775,1998-11-27,Active,"House 436, Block D, Township, Chilas",Gilgit-Baltistan,Chilas
Royal Traders,Baig Iqbal,S/O Nadia Syed,Private Limited,4210123276173,2009-06-03,Active,"House 417, Block B, G-9, Mirpur",Azad Kashmir,Mirpur
Global Enterprises,Asif Nawaz,S/O Qureshi Raja,Partnership,,2013-05-14,Active,"House 464, Block E, F-10, Sargodha",Punjab,Sargodha
Prime Brothers,Rukhsar Butt,S/O Ayesha Sheikh,Partnership,5400082193549,1997-05-05,Active,"House 196, Block F, Clifton, Bahawalpur",Punjab,Bahawalpur
Apex Solutions,Rizvi Mehwish,S/O Shazia Abbasi,Private Limited,6110172620887,2010-10-31,Active,"House 429, Block H, G-9, Skardu",Gilgit-Baltistan,Skardu
Al Solutions,Khalid Gujjar,S/O Saira Virk,Partnership,3520278535397,2001-03-09,Active,"House 495, Block G, E-11, Gilgit",Gilgit-Baltistan,Gilgit
Apex Brothers,Bushra Aslam,S/O Mohammad Karim,LLP,5400011994596,2021-02-02,Active,"House 49, Block F, Gulberg, Gujranwala",Punjab,Gujranwala
Apex Associates,Bilal Rana,S/O Faisal Baig,LLP,4400089463908,1998-04-03,Active,"House 176, Block D, F-10, Gilgit",Gilgit-Baltistan,Gilgit
Prime Associates,Shazia Chattha,S/O Raja Abbasi,Public Limited,2130190008333,2007-10-31,Dissolved,"House 242, Block A, I-8, Mardan",KPK,Mardan
Global Industries,Rjaa Baig,S/O Hamid Latif,Private Limited,4400068390106,2012-02-07,Suspended,"House 296, Block F, Scheme 33, Quetta",Balochistan,Quetta
Prime Associates,,S/O Naveed Bukhari,LLP,5400046428957,2015-03-22,Dissolved,"House 28, Block H, Model Town, Chilas",Gilgit-Baltistan,Chilas
Apex Associates,Ali Sandhu,S/O Muhammad Syed,Partnership,5400092955482,2016-07-13,Active,"House 142, Block F, Defence, Muzaffarabad",Azad Kashmir,Muzaffarabad
Royal Traders,Bushra Butt,S/O Omar Ali,Partnership,3520295215369,1994-08-31,Dissolved,"House 121, Block G, Defence, Lahore",Punjab,Lahore
Pak Traders,,S/O Mirza Iqbal,Partnership,5400053365495,2005-03-05,Active,"House 241, Block A, PAF Colony, Mirpur",Azad Kashmir,Mirpur
National Traders,Mohammad Sheikh,,Private Limited,61101-1371090-8,2008-12-25,Dissolved,"House 133, Block E, I-8, Mingora",KPK,Mingora
Atlas Enterprises,Naveed Bhatti,S/O Zubair Chaudhry,LLP,2130150659614,2002-11-16,Active,"House 7, Block G, E-11, Hub",Balochistan,Hub
Atlas Group,Arif Abbasi,S/O Aamir Mirza,Sole Proprietorship,4400045172531,1994-07-21,Active,"House 4, Block H, Clifton, Chilas",Gilgit-Baltistan,Chilas
Meezan Corp,Bilal Gilani,S/O Rukhsar Bukhari,Private Limited,6110161514312,2018-11-03,Active,"House 495, Block D, Gulberg, Hyderabad",Sindh,Hyderabad
Global Solutions,محمد حسن,S/O Khalid Rana,Partnership,4210170048315,2003-07-27,Active,"House 113, Block A, Defence, Chilas",Gilgit-Baltistan,Chilas
United Group,Khalid Mirza,S/O Muhammad Rafiq,Public Limited,35202-6727019-4,2012-03-17,Active,"House 199, Block H, PAF Colony, Mingora",KPK,Mingora
Apex Solutions,Imran Sheikh,S/O Imran Virk,Public Limited,5400022117336,1990-06-05,Suspended,"House 185, Block B, Township, Karachi",Sindh,Karachi
National Traders,علی حسین,S/O Naeem Sandhu,Partnership,4400073998123,2006-04-01,Dissolved,"House 234, Block A, I-8, Hub",Balochistan,Hub
Meezan Traders,Naveed Iqbal,S/O Iqra Cheema,Partnership,3520247448835,2008-10-26,Suspended,"House 180, Block D, Model Town, Sukkur",Sindh,Sukkur
Apex Industries,Sajid Akhtar,S/O Bushra Nawaz,Sole Proprietorship,4400048453699,2012-12-17,Active,"House 304, Block C, F-10, Rawalakot",Azad Kashmir,Rawalakot
Global Group,Mohammad Rana,S/O Uzma Butt,Sole Proprietorship,2130191102264,2016-11-26,Active,"House 62, Block F, DHA, Muzaffarabad",Azad Kashmir,Muzaffarabad
Atlas Brothers,Asma Malik,S/O Bilal Bhatti,Sole Proprietorship,6110163846742,2006-08-08,Active,"House 397, Block F, Defence, Peshawar",KPK,Peshawar
Meezan Solutions,Mirza Zaidi,S/O Rukhsar Latif,Sole Proprietorship,6110112600788,1990-04-11,Active,"House 491, Block D, Gulshan-e-Iqbal, Mardan",KPK,Mardan
National Group,Naaeem Iqbal,S/O Sheikh Malik,Partnership,3520264199363,2022-08-11,Active,"House 298, Block G, Bahria Town, Rawalakot",Azad Kashmir,Rawalakot
Al Services,Sobia Chattha,S/O Aamir Ansari,Public Limited,3520258290088,2014-09-11,Active,"House 118, Block A, Township, Mardan",KPK,Mardan
Atlas Traders,Khalid Hameed,S/O Shoaib Iqbal,LLP,6110174657272,2019-01-03,Active,"House 423, Block B, Askari, Muzaffarabad",Azad Kashmir,Muzaffarabad
