Name,Father_Name,CNIC,Account_Number,Annual_Credit_Card_Expense,Account_Balance,Account_Open_Date,Account_Status,Avg_Expenditure_Per_Month
Malik Chaudhry,S/O Malik Abbasi,5400063804295,PK0013691957561,0.0,282831.0,2009-01-13,Active,19547.0
Qureshi Jafri,S/O Malik Naqvi,5400023311858,PK0011731130400,0.0,3485611.0,2015-07-27,Active,99671.0
Rukhsar Bukhari,S/O Syed Jafri,4210116026014,PK0003924399252,0.0,275534.0,2022-07-01,Active,22891.0
Ibrahmi Aslam,S/O Noor Qureshi,2130111495411,PK0003564520346,0.0,338563.0,2018-06-06,Active,16191.0
Shoaib Gilani,S/O علی حسین,4400015454497,PK0009159499094,0.0,1918813.0,2021-01-10,Active,73741.0
Shoaib Rizvi,S/O Tahir Karim,6110128318742,PK0014233316990,0.0,462566.0,2011-10-12,Active,31987.0
Hina Rana,S/O Adnan Tarar,4400011666329,PK0009264299106,0.0,1288815.0,2017-01-11,Dormant,113132.0
Bushra Hameed,S/O Sana Chattha,5400089508851,PK0005276799196,0.0,635135.0,2001-12-30,Active,44835.0
Hasssan Tarar,S/O Sheikh Tarar,4400041578834,PK0003446454337,0.0,1154323.0,2011-02-10,Active,75139.0
Bilal Gilani,S/O Rukhsar Bukhari,6110161514312,PK0015861639583,0.0,,2011-08-01,Active,21590.0
Muhammad Ahmed,,3520294216645,PK0004471539452,0.0,1892985.0,2013-10-09,Active,29918.0
Malik Qureshi,S/O Rabia Chaudhry,2130174999498,PK0009404994549,0.0,2232436.0,2002-04-27,Active,55512.0
Sobia Raja,S/O Sajid Syed,5400092968667,PK0014184675178,0.0,2481918.0,2008-12-17,Active,101527.0
Adnan Virk,S/O Saira Latif,2130177047771,PK0005310777576,0.0,2735283.0,2009-03-23,Active,67096.0
Naveed Bhatti,S/O Mehwish Zaidi,1330224199467,PK0011691461470,0.0,1781993.0,2007-05-02,Active,99173.0
Ahmed Rizvi,S/O Mohammad Chaudhry,6110191643429,PK0005234400576,0.0,442309.0,2018-12-19,Active,26442.0
Zainab Ansari,S/O Bilal Syed,1330229065926,PK0011425155441,0.0,1082598.0,2020-12-15,Active,12737.0
Hassan Baig,S/O Malik Butt,3520270655026,PK0010672817675,2837771.0,2990416.0,2019-10-14,Active,540825.0
Hina KKarim,S/O Asma Gondal,3520291909211,PK0002639633807,0.0,646999.0,2006-06-03,Active,8209.0
Hina Karim,S/O Zubair Qureshi,1330227142232,PK0011281071418,0.0,461159.0,2017-06-16,Active,173213.0
Muhammad Rana,S/O Qureshi Hashmi,3520281554628,PK0010723464439,0.0,9542359.0,2013-09-29,Active,189532.0
Ibrahim Sandhu,S/O Ibrahim Malik,6110122036994,PK0003283825267,0.0,,2018-12-07,Dormant,41326.0
Qureshi Butt,S/O Hina Chaudhry,2130140992541,PK0011770529419,0.0,4655884.0,2017-01-14,Active,81739.0
Ali Mirza,S/O Rabia Aslam,4210122432587,PK0012749762955,0.0,165867.0,2011-12-13,Active,58304.0
Hina Syed,S/O Ibrahim Raja,5400026941609,PK0006705180256,2044101.0,6853506.0,2006-12-15,Active,179967.0
Ayesha Bukhari,S/O Adnan Butt,1330262387734,PK0001986090690,0.0,1210340.0,2008-01-20,Active,54942.0
Uzma Rana,S/O Sana Virk,5400020361429,PK0014130465806,0.0,2330371.0,2012-03-04,Active,166497.0
محمد حسن,S/O Naeem Zaidi,,PK0002148814238,0.0,25591.0,2015-10-12,Active,2137.0
Qureshi Bhatti,S/O Hina Khan,4400067330985,PK0011927878967,0.0,6033614.0,2020-06-13,Dormant,161960.0
Hassan Hameed,S/O Ibrahim Raza,2130144962879,PK0010384172112,0.0,1042597.0,2011-08-29,Dormant,67002.0
Chaudhry Hashmi,S/O Shazia Virk,2130153150955,PK0011326353775,0.0,1108182.0,2022-10-19,Active,93756.0
Uzma Sheikh,S/O Malik Chaudhry,5400076474962,PK0013714327645,0.0,1072178.0,2002-03-16,Active,23045.0
مریم چودھری,S/O S/O Tahir Ansari,4400085940546,PK0007763688866,0.0,369776.0,2009-04-06,Active,30115.0
Khalid Bhatti,S/O Tariq Aslam,6110140979228,PK0011132519237,0.0,3045914.0,2000-08-28,Active,81966.0
زینب علی,S/O Hashmi Zaidi,4400082544464,PK0008773412230,0.0,95224.0,2019-01-15,Dormant,47184.0
Rizwan Butt,S/O Maryam Bhatti,5400095129106,PK0009411032572,0.0,1669146.0,2019-06-12,Dormant,44770.0
Sidra Zaidi,S/O Shoaib Bhatti,3520227297789,PK0011424371087,1769336.0,6993632.0,2001-06-09,Active,151723.0
Uzma Chattha,S/O Rabia Rafiq,3520225345256,PK0008362935648,1283861.0,11329902.0,2013-03-26,Active,153372.0
Hussain Akhtar,S/O Usman Bukhari,2130123838172,PK0013966884723,0.0,6286137.0,2000-11-05,Active,121626.0
Kashif Zaidi,S/O Adnan Sheikh,4400018240589,PK0011536038528,0.0,651011.0,2004-11-09,Active,62816.0
Muhammad Khan,S/O Asma Bhatti,4400012266321,PK0005586989309,0.0,2661788.0,2017-09-28,Active,83383.0
Hassan Iqbal,S/O Iqra Chattha,1330235781539,PK0002839393192,0.0,4062101.0,2012-04-29,Active,109027.0
Salman Chaudhry,,4210159081903,PK0001269737590,0.0,1404779.0,2004-02-10,Active,
Mehwish Gilani,S/O Hussain Zaidi,6110197745739,PK0008546270451,1371279.0,6582568.0,2004-09-10,Dormant,202758.0
Asif Rafiq,,1330219997938,PK0008598690974,0.0,226552.0,2021-07-10,Active,29244.0
Maryam Malik,S/O Sana Virk,5400049456973,PK0004465278987,0.0,5587319.0,2007-02-17,Active,185312.0
Maryam Gondal,S/O Faisal Zaidi,6110122534344,PK0010254263081,0.0,544364.0,2013-07-28,Active,6049.0
Rizwan Rizvi,S/O Sidra Hussain,2130174656543,PK0006871336275,845231.0,16478813.0,2021-10-23,Active,354210.0
Adnna Sheikh,S/O Iqra Aslam,2130194242306,PK0006888340979,0.0,1699395.0,2001-06-27,Active,123646.0
Mohammad Rizvi,S/O Fatima Chaudhry,1330222876844,PK0014470838810,0.0,4864917.0,2009-09-21,Dormant,101518.0
Hashmi Chaudhry,S/O S/O احمد خان,4210124498473,PK0007240409084,0.0,1261235.0,2007-10-04,Active,34353.0
Ali Sandhu,S/O Baig Gilani,4400031692308,PK0013497864507,0.0,108547.0,2015-11-06,Active,37189.0
Ibrahim Akhtar,S/O Aamir Ahmed,6110133818465,PK0009703068400,3444224.0,7312907.0,2012-01-05,Dormant,300489.0
Rizwan Zaidi,S/O مریم چودھری,5400067129103,PK0002442648079,0.0,985609.0,2022-05-27,Active,86688.0
Bushra Nawaz,S/O Hashmi Malik,4400078481587,PK0004600871106,0.0,1563554.0,2004-05-02,Active,
Ahmed Rana,S/O Malik Hameed,3520224986486,PK0002387195524,0.0,1160150.0,2001-07-27,Active,24857.0
Mohammad Karim,S/O صنا ملک,4210190213337,PK0008366200875,0.0,86704.0,2001-06-06,Active,31539.0
Zainab Abbasi,S/O Bushra Sandhu,1330257685317,PK0003203950725,0.0,603960.0,2004-05-06,Active,40966.0
Zubair Ansari,S/O Zubair Latif,4210170082897,PK0001411612760,0.0,6345847.0,2000-10-09,Dormant,171061.0
Rabia Nawaz,S/O Tahir Ali,4210130514646,PK0007760756497,3094301.0,8684757.0,2013-10-27,Active,258008.0
Uzma Qureshi,S/O Rizwan Aslam,4210129035618,PK0007366578178,0.0,340271.0,2012-12-17,Dormant,13562.0
Chaudhry Sandhu,,4210188298935,PK0014271476207,0.0,4075278.0,2015-03-03,Active,99877.0
Sidra Chaudrhy,S/O Imran Jafri,2130122472929,PK0014451581531,0.0,296674.0,2012-06-13,Active,40647.0
Sheikh Tarar,S/O Arif Baig,3520253307172,PK0015720286733,0.0,5899163.0,2011-05-18,Active,90467.0
Mohammad Rizvi,S/O Muhammad Bukhari,2130138242779,PK0012435775088,0.0,2961582.0,2005-03-19,Active,47292.0
Naeem Mirza,S/O Ibrahim Raja,3520218092492,PK0004919395339,0.0,2305828.0,2020-03-30,Active,48481.0
Saira Raja,S/O Sajid Gondal,2130199578001,PK0003635008544,1973584.0,4748515.0,2001-04-02,Active,355868.0
Ayesha  Ali,S/O Raja Raja,2130173728446,PK0009601238919,0.0,1070314.0,2018-09-25,Active,152158.0
Adnan Virk,S/O Bushra Bhatti,2130136850835,PK0008431292818,0.0,232058.0,2002-11-27,Dormant,13002.0
Waseem Rizvi,S/O Hussain Zaidi,4210174792577,PK0008124885365,0.0,7987990.0,2019-08-05,Dormant,127223.0
Mirza Malik,S/O Usman Qureshi,5400092322358,PK0002522240582,1851349.0,6035360.0,2005-11-22,Active,166730.0
Kamran Bhatti,S/O Bushra Khan,4210114794482,PK0009590947659,,721122.0,2015-08-14,Active,28953.0
Arif Chaudhry,S/O Sheikh Gujjar,35202-1436154-8,PK0004331009561,0.0,5141063.0,2011-08-21,Active,86185.0
Ayesha Raja,S/O Aamir Akhtar,2130155955958,PK0010478918222,0.0,3499120.0,2005-06-24,Active,
Sana Chattha,S/O Malik Bukhari,5400027647311,PK0001154267347,0.0,1210084.0,2020-06-18,Active,204384.0
Sana Jafri,S/O Maryam Gondal,5400091047181,PK0005631388604,0.0,1200126.0,2003-01-12,Active,13635.0
,S/O Aamir Abbasi,4210179048953,PK0010802506364,2615359.0,15665807.0,2003-09-03,Active,190298.0
Zubair Mirza,S/O Saira Butt,1330219424612,PK0011605288784,0.0,3176708.0,2014-08-04,Dormant,70288.0
Raja Latif,S/O عمر شیخ,4400023263012,PK0005676267306,2848590.0,3514242.0,2018-07-05,Active,280586.0
Usman Karim,S/O Rabia Naqvi,4210113899912,PK0001215424112,0.0,468632.0,2013-01-22,Active,27133.0
Usman Akhtar,S/O Hashmi Nawaz,6110118686844,PK0007243811545,0.0,811801.0,2016-12-04,Dormant,62332.0
Hussain Baig,S/O Asif Zaidi,5400059907162,PK0015383975609,0.0,4502136.0,2008-01-31,Active,123403.0
Zubair Sandhu,S/O Amna Nawaz,4400067728478,PK0012492750748,0.0,532915.0,2000-03-22,Active,10703.0
Kamran Raza,S/O Ahmed Gondal,6110184296726,PK0013532990767,0.0,1492181.0,2009-02-13,Frozen,49772.0
Noor Hussain,S/O Bushra Jafri,5400050169185,PK0006148578655,2694580.0,17272960.0,2005-02-05,Frozen,891470.0
Hashmi Khan,,2130164714995,PK0007154930149,1371932.0,12913303.0,2018-11-21,Active,118462.0
Fatima Raja,S/O Mohammad Malik,2130199598802,PK0010703246271,0.0,216643.0,2022-06-10,Active,8971.0
Omar Virk,S/O Hashmi Rizvi,6110143423252,PK0004489256938,0.0,1689001.0,2010-03-11,Frozen,100054.0
Sidra Abbasi,,,PK0009409883716,0.0,10399476.0,2004-04-11,Dormant,264243.0
Hina Bukhari,S/O Sheikh Syed,5400044140138,PK0002514838889,0.0,2205949.0,2016-07-15,Active,45650.0
Ali Chattha,S/O Ayesha Virk,35202-2507030-7,PK0009583564328,0.0,1249166.0,2000-07-21,Active,69372.0
Amna Khan,S/O Asif Rizvi,,PK0013690404558,0.0,212370.0,2015-02-24,Active,12612.0
Ali Ali,,2130189877226,PK0005986171278,0.0,69304.0,2009-11-11,Active,7669.0
Omar Ahmed,,6110115956553,PK0010830572478,0.0,1779789.0,2022-07-29,Active,33304.0
Hassan Ali,S/O Arif Baig,5400018738516,PK0010227572362,,16066191.0,2005-09-07,Active,313928.0
Imran Hashmi,S/O Usman Syed,2130177517349,PK0003203810954,0.0,10614261.0,2010-04-21,Active,204853.0
Muhammad Qureshi,S/O Waseem Malik,5400089450329,PK0007500718660,0.0,,2022-01-17,Dormant,38053.0
محمد علی,S/O Shoaib Rafiq,3520212883189,PK0013464090064,,670558.0,2002-05-21,Frozen,38327.0
Kamran Mirza,S/O Chaudhry Malik,6110159775707,PK0009492566853,0.0,4778550.0,2004-12-24,Active,101852.0
BaigS yed,,5400016807049,PK0013254905897,0.0,1925352.0,2022-03-16,Dormant,75898.0
Ibrahim Ansari,S/O Asma Bukhari,2130194046105,PK0004746889670,0.0,866747.0,2009-03-04,Active,18629.0
Tahir Hameed,S/O Naveed Mirza,5400013339061,PK0009530986098,0.0,184933.0,2008-05-03,Active,15836.0
Naeem Tarar,S/O Asif Sandhu,44000-8361170-5,PK0009143223380,0.0,982882.0,2017-02-19,Active,16089.0
Usman Raja,S/O Mirza Naqvi,2130124013106,PK0001141783553,0.0,1984608.0,2002-07-11,Active,42757.0
Mohammad Rizvi,S/O Muhammad Bukhari,2130138242779,PK0003866213410,0.0,641903.0,2004-06-18,Active,59361.0
Tahir Butt,S/O Fatima Sandhu,2130133766382,PK0006963251765,0.0,488321.0,2012-07-01,Dormant,11990.0
نادیہ رضا,,1330278848092,PK0008657629251,,5049242.0,2006-03-02,Active,194506.0
Rabia Rana,S/O Bushra Malik,4400082505216,PK0008259923818,,708727.0,2005-12-02,Dormant,35953.0
Sana Gujjar,S/O Sheikh Nawaz,3520228153858,PK0010653520069,0.0,1278328.0,2018-09-10,Active,43772.0
Uzma Baig,S/O Adnan Butt,6110139777368,PK0003452150647,0.0,1659774.0,2018-02-10,Active,44532.0
Kamran Chattha,S/O Khalid Sandhu,3520272556183,PK0015758276886,0.0,4947657.0,2022-09-29,Active,164620.0
Imran Mirza,S/O Sidra Zaidi,6110165124932,PK0006274485243,0.0,475598.0,2016-01-28,Active,12075.0
علی حسین,S/O Ibrahim Latif,4210177778944,PK0007761962359,0.0,123723.0,2008-01-08,Active,8825.0
Fatima Karim,S/O Baig Aslam,3520246645022,PK0012421300425,0.0,1574852.0,2021-01-23,Active,37355.0
Arif Raza,,2130132784331,PK0010461178244,0.0,3125566.0,2015-11-17,Active,33892.0
Ahmed Aslam,S/O Iqra Iqbal,1330224499142,PK0009989368954,0.0,3135409.0,2014-04-26,Active,206333.0
Zubair Chaudhry,S/O نادیہ رضا,1330267735214,PK0009671595541,0.0,4118223.0,2000-01-21,Dormant,57634.0
Bilal Tarar,S/O Mohammad Qureshi,3520290360627,PK0008861003571,0.0,,2022-01-01,Active,10995.0
Khalid Chattha,S/O Rukhsar Chaudhry,1330267800093,PK0010421897671,0.0,491965.0,2016-05-09,Active,23500.0
Nadiaa Malik,S/O مریم چودھری,6110149586179,PK0008975903641,0.0,1211844.0,2001-01-21,Active,31929.0
Nadia Iqbal,S/O Mehwish Rafiq,1330290448337,PK0001495521185,0.0,2809534.0,2010-08-16,Active,100928.0
Faisal Baig,S/O Mehwish Baig,4400030583012,PK0006823494111,2590246.0,27955017.0,2003-07-21,Active,846966.0
Muhammad Zaidi,S/O Kashif Nawaz,4400027861782,PK0002547256709,3935567.0,3957331.0,2016-04-15,Active,505063.0
Usman Baig,S/O Bilal Ansari,3520240331274,PK0010430366556,0.0,1658969.0,2014-02-05,Active,97360.0
Rabia Qureshi,S/O Rizwan Nawaz,4400084884958,PK0013878810937,0.0,597361.0,2015-09-16,Active,38376.0
Sidra Abbasi,S/O Uzma Gujjar,4400049845953,PK0014838781242,0.0,935405.0,2019-08-04,Active,54835.0
Rizwan Hameed,S/O Baig Chaudhry,3520280101859,PK0011128612164,0.0,3091820.0,2015-12-15,Frozen,93787.0
Shoaib Ali,S/O Baig Syed,2130151104687,PK0010609587361,0.0,1511999.0,2018-09-10,Active,57373.0
Tariq Ansari,S/O Amna Sandhu,1330219073962,PK0005803935444,0.0,8306728.0,2005-05-28,Active,79244.0
Naeem Rizvi,S/O Zubair Latif,4210112876584,PK0013933397627,0.0,607778.0,2020-11-06,Active,7544.0
Asif Gujjar,S/O Mehwish Aslam,5400084423729,PK0010720230209,0.0,6591182.0,2013-06-10,Active,176956.0
Arif Raza,S/O Kashif Iqbal,3520275929731,PK0004874597473,0.0,4878744.0,2018-04-30,Active,144954.0
Amna Malik,S/O Hamid Ansari,6110126019295,PK0001726553348,0.0,3329916.0,2014-06-13,Active,122563.0
Sana Mirza,S/O Waseem Akhtar,4210164647825,PK0008283085932,0.0,1692708.0,2007-07-03,Dormant,79305.0
Tariq Gondal,S/O Ahmed Syed,4210177370119,PK0009775410705,0.0,537700.0,2016-08-29,Active,10530.0
Qureshi Hashmi,S/O عمر شیخ,4400054032745,PK0012765436255,0.0,5476247.0,2001-12-31,Active,96821.0
Mohammad Nawaz,S/O Arif Naqvi,4210113965847,PK0013508226265,0.0,479974.0,2008-07-17,Dormant,
Ahmed Rana,S/O Raja Rafiq,3520230278026,PK0003982252092,0.0,1188140.0,2014-12-17,Active,38544.0
Faisal Aslam,S/O Ayesha Hussain,4210172571581,PK0011360056579,0.0,1396796.0,2018-10-05,Active,18790.0
Rabia Baig,S/O Noor Butt,4210183258443,PK0001714792641,0.0,681944.0,2003-12-24,Active,
Aamir Bhatti,S/O عائشہ احمد,1330211210979,PK0012217999418,11175015.0,20676723.0,2013-04-28,Active,1692800.0
Arif Baig,S/O Shazia Hashmi,3520235990592,PK0004120333847,0.0,215164.0,2006-09-30,Active,12990.0
Imran Syd,S/O Mohammad Chaudhry,3520211296868,PK0008436824737,0.0,2570510.0,2001-08-08,Active,59489.0
Shoaib Karim,S/O Syed Aslam,4400028121466,PK0007262598077,0.0,3608136.0,2002-04-10,Active,147167.0
Sheikh Ahmed,S/O Uzma Bukhari,1330231481821,PK0007841419015,1624833.0,32674698.0,2013-08-06,Active,441937.0
Naeem Chattha,S/O Adnan Aslam,6110151735955,PK0004540639384,0.0,4339447.0,2003-01-20,Active,207578.0
Usman Hashmi,S/O Raja Karim,6110119124299,PK0009932120169,0.0,1449100.0,2008-06-06,Active,16224.0
Ibrahim Virk,S/O Imran Ahmed,6110154096512,PK0010606382505,0.0,1059782.0,2019-04-11,Active,31323.0
Hamid Ansari,S/O Noor Akhtar,4400030614164,PK0014890099255,0.0,2677376.0,2011-01-12,Frozen,226485.0
Aamir Tarar,S/O Faisal Tarar,1330232588339,PK0012166874023,0.0,163586.0,2012-02-02,Active,8926.0
Sana Baig,S/O Omar Khan,1330225461775,PK0012248264937,0.0,2004645.0,2004-11-03,Active,97568.0
Adnan Akhtar,S/O Hamid Rana,2130177149988,PK0009322631460,0.0,4118949.0,2004-07-19,Dormant,135231.0
Kamran Rana,S/O Sajid Khan,3520218775007,PK0009449019278,0.0,362444.0,2016-10-08,Active,31258.0
Uzma Hameed,S/O نادیہ رضا,3520276259319,PK0011613646933,1840972.0,14262677.0,2020-07-26,Active,219011.0
Shoaib Sheikh,S/O Arif Baig,1330291578071,PK0009504612520,0.0,701544.0,2017-10-04,Active,19812.0
Sheikh Nawaz,S/O Omar Chaudhry,4400057738613,PK0006285953213,0.0,172949.0,2003-06-26,Active,11284.0
Rabia Iqbal,S/O Kashif Tarar,5400090050081,PK0008672440825,,6316313.0,2005-01-04,Active,356100.0
Salman Tarar,S/O S/O Faisal Gilani,6110117038979,PK0006686556403,0.0,67209.0,2003-04-09,Active,5598.0
Sidra Nawaz,S/O Sheikh Gilani,5400066166559,PK0006825708356,,14329780.0,2002-06-25,Active,835147.0
Kamran Hashmi,S/O Amna Bukhari,2130196757178,PK0013874086851,0.0,2049826.0,2006-02-11,Frozen,53536.0
Hussain Sheikh,S/O Baig Rana,4400066184666,PK0011790747887,0.0,537770.0,2002-06-28,Active,35622.0
Sidra Ali,S/O S/O Salman Raja,2130141581346,PK0013844439496,0.0,198470.0,2014-12-17,Active,3600.0
Hamid Gondal,S/O Aamir Hameed,1330283193186,PK0005755064741,0.0,1813616.0,2003-06-26,Active,83371.0
,S/O Chaudhry Gilani,6110117280657,PK0008306442077,0.0,8699102.0,2017-11-09,Dormant,146377.0
Mohammad Ansari,S/O Bilal Rana,5400093088474,PK0004399580835,0.0,185253.0,2021-09-27,Active,31000.0
Chaudhry Abbasi,S/O Rabia Hussain,6110126915064,PK0009420511037,499244.0,15673973.0,2000-04-04,Active,391886.0
Shoaib Cheema,S/O Sajid Baig,2130192974074,PK0004419561201,0.0,6064431.0,2021-11-08,Active,174566.0
Waseem Aslam,S/O Amna Ahmed,3520283534829,PK0013410315830,972522.0,5326253.0,2018-11-05,Active,271483.0
Asma Khan,S/O Aamir Chaudhry,6110185392117,PK0012322562836,1078821.0,12982382.0,2013-04-13,Frozen,464262.0
Noor Hashmi,S/O Ibrahim Gondal,2130152510832,PK0012856975382,0.0,259400.0,2004-04-16,Active,
Asif Chaudhry,S/O Imran Qureshi,3520252509581,PK0008440419907,0.0,353218.0,2001-10-22,Active,82122.0
Kashif Tarar,S/O Kamran Ansari,2130193012328,PK0008474524558,15503230.0,94093133.0,2021-09-01,Active,844246.0
Asif Akhtar,S/O Maryam Gujjar,1330224068509,PK0009954059995,0.0,1232615.0,2007-01-06,Active,47241.0
Kamran Raza,S/O Ahmed Gondal,6110184296726,PK0012393622794,0.0,952892.0,2018-02-13,Active,20290.0
Kashif Chattha,S/O Bushra Rana,6110114243432,PK0005230861323,1425627.0,10784432.0,2006-09-05,Dormant,294594.0
Ali Raza,S/O Nadia Zaidi,6110180924989,PK0010826517607,0.0,1336778.0,2009-02-24,Active,36022.0
Sobia Aslam,S/O زینب علی,5400066179542,PK0009507693523,0.0,3553312.0,2010-12-17,Active,172388.0
,S/O Hamid Aslam,6110170559376,PK0015523625992,0.0,1899578.0,2015-08-30,Frozen,50776.0
Fatima Zaidi,S/O S/O Uzma Abbasi,4400011611027,PK0014470585534,0.0,797051.0,2010-07-30,Active,24637.0
Qureshi Bukhari,S/O Hina Butt,3520299151427,PK0013963949678,0.0,8019658.0,2017-05-10,Active,197051.0
Sajid Rafiq,S/O ابراہیم ملک,5400039808869,PK0003411871167,0.0,3458306.0,2016-07-20,Active,80692.0
Hassan Tarar,S/O زینب علی,4400043935889,PK0001408840720,0.0,229813.0,2020-05-11,Active,
Baig Jafri,S/O Raja Ahmed,4210173054084,PK0012184857208,0.0,1294248.0,2018-06-16,Active,20765.0
Tahir Bhatti,S/O Waseem Qureshi,1330287723264,PK0006574997731,0.0,1151294.0,2010-12-29,Active,21816.0
Khalid Chattha,,6110136721812,PK0011375354619,0.0,8836592.0,2007-01-13,Dormant,264532.0
صنا ملک,S/O Bushra Khan,2130192090715,PK0012614407444,0.0,502794.0,2002-10-24,Active,6280.0
Bushra Naqvi,S/O Aamir Malik,2130142389125,PK0004316968866,0.0,808361.0,2000-03-30,Active,15788.0
Shhoaib Rizvi,S/O Hassan Cheema,4210191223778,PK0014678293640,0.0,240030.0,2019-11-13,Active,23701.0
Baig Qureshi,S/O Ibrahim Abbasi,2130142491477,PK0005703462253,0.0,777177.0,2019-08-14,Active,127672.0
Rukhsar Mirza,S/O مریم چودھری,1330244233057,PK0012391651334,0.0,311978.0,2007-07-15,Active,
Salman Gilani,S/O Maryam Bhatti,3520216904066,PK0003217281149,2448186.0,10918646.0,2001-06-03,Active,481221.0
Hussain Nawaz,S/O Tariq Sheikh,3520283986164,PK0010895525625,0.0,3203123.0,2010-09-20,Active,140568.0
Maryam Latif,S/O Hashmi Chaudhry,6110171004176,PK0010356927167,0.0,2195482.0,2000-12-28,Active,84170.0
Sida Aslam,S/O Naveed Gujjar,,PK0004154508960,0.0,266730.0,2014-06-04,Active,9884.0
Sana Bhatti,S/O Zainab Hussain,2130141175334,PK0011670201461,0.0,87437.0,2019-01-17,Active,13397.0
Imran Karim,S/O Tahir Chattha,3520238453831,PK0004784987769,0.0,1613176.0,2009-05-01,Active,32212.0
Kamran Gujjar,S/O Rukhsar Tarar,5400059629546,PK0004156361897,0.0,2835135.0,2022-01-08,Active,147221.0
Faisal Rana,S/O Hamid Aslam,6110174743758,PK0002543778963,0.0,216615.0,2001-07-01,Active,45002.0
Shoaib Akhtar,S/O Aamir Naqvi,6110193762309,PK0006870257350,0.0,872318.0,2013-11-13,Active,65411.0
Noor Rizvi,S/O Sobia Chaudhry,2130150188525,PK0008207959268,0.0,6037230.0,2022-12-30,Active,143036.0
محمد احمد,S/O Aamir Naqvi,2130187754314,PK0011927603754,0.0,4202040.0,2002-03-24,Active,138363.0
Naveed Gujjar,S/O Fatima Raja,4210125066843,PK0003105563528,0.0,658407.0,2001-11-26,Active,31348.0
Usman Gilani,,4210188331501,PK0009269587940,0.0,1146587.0,2001-05-17,Active,26994.0
Kamran Akhtar,S/O Hashmi Naqvi,3520283723162,PK0007801038300,0.0,4562914.0,2000-03-20,Active,104747.0
Chaudhry Raza,S/O Ali Rana,1330222992337,PK0015610778600,0.0,3948137.0,2015-03-16,Active,118807.0
Kamran hCaudhry,S/O Muhammad Qureshi,2130163971623,PK0008798510601,0.0,506738.0,2020-07-07,Active,6327.0
Sobia Ahmed,S/O Mehwish Syed,5400062193366,PK0004911653317,0.0,3104851.0,2000-03-04,Active,56181.0
Rizwan Qureshi,S/O Ibrahim Aslam,3520225116548,PK0005444851196,2742743.0,12716582.0,2000-01-15,Active,434058.0
Hina Gujjar,S/O Sheikh Mirza,3520237587323,PK0005793527609,0.0,722073.0,2000-02-23,Dormant,18113.0
Adnan Iqbal,S/O Rukhsar Akhtar,5400039959622,PK0001925412179,0.0,3001934.0,2015-02-22,Active,43377.0
Baig Qureshi,S/O Ibrahim Abbasi,2130142491477,PK0002800400428,0.0,4252209.0,2001-03-09,Active,119726.0
Mehwish Ahmed,S/O Hamid Ahmed,2130114217496,PK0010349344539,0.0,832231.0,2012-02-23,Active,22370.0
Hussain Hussain,S/O Naveed Rafiq,4210159322393,PK0009893158610,0.0,905427.0,2005-01-22,Active,12222.0
Hina Karim,S/O Zubair Qureshi,1330227142232,PK0012140048684,0.0,4996439.0,2001-12-15,Dormant,163241.0
صنا ملک,S/O Naeem Qureshi,4400096620207,PK0015287974375,0.0,3520915.0,2001-03-16,Active,80941.0
Asif Rafiq,S/O Mohammad Hussain,5400079922862,PK0007999371401,0.0,827386.0,2018-07-14,Active,96174.0
Ali Sandhu,S/O Muhammad Syed,5400092955482,PK0003139019611,0.0,1803362.0,2021-12-11,Active,43852.0
Malik Jafri,S/O S/O Fatima Rana,2130163097965,PK0014526269674,0.0,213511.0,2004-08-11,Active,80030.0
Nadia Raja,S/O Sidra Sandhu,4400086001856,PK0013631914410,0.0,586862.0,2022-09-07,Active,7439.0
Hussain Rana,S/O Raja Gondal,3520227001657,PK0003904236062,1390735.0,9724621.0,2011-12-17,Active,121368.0
Noor Cheema,S/O Mirza Rana,4400074268077,PK0014410812797,0.0,2874411.0,2005-10-30,Active,230963.0
