CNIC,Name,Father_Name,Declared_Income,Tax_Paid,NTN,Filing_Status,Contact_No
5400065911643,Mohammad Hussain,S/O Rukhsar Ansari,1813429,227490,NTN-766179,Filer,03009318770
3520251639382,Zubair Zaidi,S/O Mirza Hameed,4266290,927112,NTN-237427,Filer,03009175995
4400073670703,Qureshi Butt,S/O Naveed Bhatti,3471213,605885,NTN-615776,Filer,03121211654
4400084432291,Naveed Ansari,,951366,,NTN-845693,Filer,03218647043
6110194830152,Omar Baig,S/O Chaudhry Gujjar,,475696,NTN-155749,Filer,03327939248
6110172620887,Mehwish Rizvi,S/O Shazia Abbasi,3897894,950848,NTN-129399,Filer,03028824996
3520233639655,Sajid Latif,S/O Sana Sandhu,1342978,301672,,Filer,03134598382
3520228859368,Aamir Gondal,S/O Tariq Ahmed,1797841,327171,NTN-260183,Filer,03213254948
4400091072752,Fatima Chattha,S/O Amna Sandhu,783233,175295,NTN-613466,Filer,03005262610
1330259705321,Malik Gujjar,,2019000,,NTN-876445,Filer,03138034211
3520286757694,Tahir Abbasi,S/O Rukhsar Nawaz,1354829,246309,NTN-204077,,03015394082
5400014859893,Rukhsar Baig,S/O Noor Chaudhry,1158323,105691,NTN-593595,Filer,03317766484
1330238736612,فاطمہ خان,S/O Arif Rizvi,849473,161596,NTN-262067,Non-Filer,03329752714
,Raja Hussain,S/O Bilal Naqvi,,593117,NTN-780776,,03338086125
6110144461908,Sidra Tarar,S/O Nadia Zaidi,782057,39211,NTN-553524,Non-Filer,03121392501
4400066650785,Syed Mirza,S/O Khalid Raza,503016,0,NTN-250231,Filer,03032918105
1330292945668,Aamir Sheikh,S/O Sheikh Naqvi,3943923,361689,NTN-874077,Filer,03466491763
6110187304839,Bushra Aslam,S/O Ibrahim Khan,,0,NTN-391809,Filer,03227776291
5400081301182,Omar Hashmi,S/O Mirza Hashmi,1241339,266626,NTN-336671,Filer,03004420722
1330234467511,Ibrahim Karim,S/O Saira Sheikh,1699828,343047,NTN-186194,Filer,03036981675
1330292315969,Bilal Raja,S/O Waseem Hussain,1414935,222695,NTN-451153,Filer,03117088410
6110183503688,Sobia Chattha,S/O Rizwan Aslam,2231328,519917,NTN-503006,Filer,03455014745
6110130172899,Uzma Iqbal,S/O Tahir Butt,251205,0,NTN-383831,Non-Filer,03021424388
4210188426451,Raja Syed,S/O Amna Malik,2326568,241125,NTN-996206,Filer,03116449037
4210171641484,Rukhsar Aslam,S/O Sobia Naqvi,1025891,237061,NTN-112271,Filer,03226660977
54000-6644283-3,Triq Raja,S/O Hassan Khan,1484158,148113,NTN-612699,Filer,03019454823
1330293088585,Shoaib Abbasi,S/O Khalid Malik,288792,0,NTN-648390,Filer,03454919503
5400033480134,Hussain Sheikh,S/O Salman Ali,1050680,80478,NTN-645623,Filer,03335349289
6110120873781,Shoaib Syed,S/O S/O Hina Latif,,0,NTN-401408,Filer,03033967518
1330292203071,Ibrahim Ansari,S/O Asif Baig,1615363,357427,NTN-137926,Filer,03032607065
4400017517145,Asif Gondal,S/O Hina Virk,1942557,443504,NTN-624058,Filer,03332450263
4210140384332,Sheikh Sheikh,S/O Shoaib Mirza,466500,0,NTN-136140,Non-Filer,03002179102
5400088399145,Sana Sandhu,S/O Hassan Gondal,9234933,769308,NTN-534251,Filer,03468276689
2130198019397,Hina Ali,S/O Rizwan Iqbal,986669,106343,NTN-973714,Filer,03002335988
4400058503912,Salman Khan,S/O Zainab Tarar,1625234,299642,NTN-371573,Filer,03015431092
,Bushra Chaudhry,S/O Naeem Ahmed,1008758,135377,NTN-351935,Filer,03465069781
6110174575734,Sana Sheikh,S/O Maryam Aslam,,184759,NTN-185663,Filer,03468278024
4400093855126,Bilal Akhtar,S/O Fatima Tarar,891865,104098,NTN-199324,Non-Filer,03219103333
4400038745748,Ibrahim Sandhu,S/O Mehwish Syed,2406400,164819,NTN-883416,Filer,03113681873
4400037613429,Sobia Baig,S/O Zainab Akhtar,1503200,316936,NTN-694376,Filer,03331133955
2130173354983,Nadia Qureshi,S/O مریم چودھری,2002973,369495,NTN-928142,Filer,03014036431
1330275538736,Rukhsar Raja,S/O Kashif Nawaz,187405,0,NTN-951412,Filer,03127833134
1330251044132,Omar Gondal,S/O Sobia Butt,5442285,501540,NTN-557252,Filer,03005555954
2130183920428,Waseem Raja,S/O Zubair Ansari,2093593,307735,NTN-593357,Filer,03005226632
3520280820389,Iqra Akhtar,S/O Amna Latif,1043269,164833,NTN-644509,Filer,03213762110
4400032761718,Sajid  Abbasi,S/O Asma Hashmi,1908677,162848,NTN-608794,Filer,03008148217
4400083659173,Raja Tarar,S/O Omar Tarar,517382,0,NTN-409681,Filer,03222327669
5400069496948,Sajid Aslam,S/O نادیہ رضا,1147527,89357,NTN-565154,Filer,03319651607
5400039959622,Adnan Iqbal,S/O Rukhsar Akhtar,1458723,177244,NTN-100453,Filer,03466065380
5400071904561,Chaudhry Naqvi,S/O S/O Fatima Raja,154985,0,NTN-902119,Filer,03339995633
4400048156087,Khalid Hameed,S/O Rukhsar Ahmed,803384,142379,NTN-192054,Non-Filer,03116524481
3520234185267,,S/O Naeem Karim,395529,0,NTN-239978,Non-Filer,03215446344
6110145624391,Rukhsra Jafri,S/O Malik Jafri,20024254,4681524,NTN-578270,Filer,
6110130172899,Uzma Iqbal,S/O Tahir Butt,232394,0,NTN-723100,Filer,03021424388
3520281235986,Saira Chattha,S/O Hamid Akhtar,2752511,403506,NTN-249988,Filer,03006625209
4400043437403,Chaudhry Gondal,S/O Malik Tarar,2414117,164565,NTN-353758,Filer,03327816788
4210172402672,Raja Bhatti,S/O Ali Jafri,1064673,,NTN-672928,Filer,03134903872
44000-7974327-2,Asma Abbasi,S/O Sheikh Rafiq,2404188,332785,NTN-779894,Filer,03016534739
2130193143646,Ahmed Rizvi,S/O Nadia Abbasi,3889143,288801,NTN-517326,,03005662942
3520243732709,Shoib Jafri,S/O Hina Jafri,2631241,181643,NTN-587081,Filer,03137078282
4400065840956,Hina Naqvi,S/O Asif Hussain,2688282,581975,NTN-217496,Filer,03121799550
4210177926805,Aamir Butt,S/O Arif Malik,6916078,1651209,NTN-371127,Filer,03117098322
3520297998017,Sana Rafiq,S/O Malik Raza,,0,NTN-127223,Filer,03226263495
4400081599774,Muhammad Sheikh,S/O Salman Rana,484313,0,NTN-373371,Non-Filer,03314465248
3520272899904,Bilal Nawaz,S/O S/O Uzma Hussain,1312672,185021,NTN-716743,Filer,03453450300
1330255862834,Sobia Akhtar,S/O Kamran Rana,1943296,211813,NTN-115966,Filer,03339314428
1330296809966,Adnan Hashmi,S/O Amna Virk,521068,0,NTN-305735,Filer,03463843741
4210148454644,Bilal Gilani,S/O S/O Asma Raja,2166980,,,Filer,03012316802
3520217825116,Chaudhry Latif,S/O Omar Naqvi,771616,132261,NTN-653033,Filer,03222054981
4400049639025,Bushra Akhtar,S/O Hussain Virk,887456,121213,NTN-574963,Filer,03332836456
1330273901624,Sidra Qureshi,S/O Hamid Aslam,1183664,255793,NTN-634680,Filer,03211163448
1330212711292,Fatima Gondal,S/O Iqra Karim,2051629,472709,NTN-834946,Filer,03464510432
1330296467662,Salman Karim,S/O Ayesha Mirza,7083301,399960,NTN-505252,Filer,03462861110
5400085269947,Khalid Mirza,S/O Hassan Qureshi,8246824,1955805,NTN-773262,Filer,03324291026
3520212635333,Fatima Hameed,S/O Hashmi Hameed,99217,0,NTN-893444,Filer,03022420416
5400043912088,Rabia Gilai,S/O Hamid Bukhari,241932,0,NTN-682921,Non-Filer,03454144098
5400017187765,Naveed Chattha,S/O Naeem Rana,30807204,5936804,NTN-444056,Filer,03113422695
3520263874933,Maryam Abbasi,S/O Kamran Raza,6679813,859953,NTN-176128,Filer,03133376559
6110120661224,Malik Naqvi,S/O Sidra Hussain,784152,108406,NTN-708626,Non-Filer,03455841038
6110111565794,Mehwish Rana,S/O Sheikh Iqbal,227942,0,NTN-750379,Filer,03228645534
5400099419744,Hussain RRana,S/O Rukhsar Iqbal,280863,0,NTN-856590,Filer,03128291756
1330264528323,Adnan Gilani,S/O Sobia Karim,7285921,474849,NTN-164363,Filer,03125691890
3520243524845,Mohammad Sandhu,S/O Adnan Cheema,1650983,349313,NTN-920961,Filer,03212967515
3520281203238,Usman Gondal,S/O Rizwan Gilani,1021248,76614,NTN-501339,Filer,03215869258
2130174921791,Adnan Ansari,S/O Waseem Karim,2194656,238875,NTN-936395,Filer,03014653750
4210153653945,عمر شیخ,S/O Shazia Rizvi,1352407,74541,NTN-391304,Filer,03339493741
4210163723295,Imran Bukhari,S/O Sana Aslam,1711906,189012,NTN-948407,Filer,03453337973
5400040980235,Noor Nawaz,S/O Naveed Malik,543336,0,NTN-168103,Filer,03137513336
1330261255098,Nadia Chaudhry,S/O Uzma Karim,586774,0,NTN-626665,Filer,03128970430
2130173353314,Ibrahim Karim,S/O Mohammad Baig,431404,0,,Non-Filer,03023790514
5400099419744,Hussain Rana,S/O Rukhsar Iqbal,343834,0,NTN-729633,Non-Filer,03128291756
6110150435839,Iqra Bhatti,S/O Ali Chattha,4698313,796020,NTN-112057,Filer,
6110176478789,محمد حسن,S/O Tahir Syed,,121007,NTN-842345,Non-Filer,03113917016
4400050613645,Bushra Syed,S/O Ibrahim Latif,1585380,233422,NTN-626427,Filer,03467093603
6110154096512,Ibrahim Virk,S/O Imran Ahmed,526048,0,NTN-886579,Filer,03009111791
2130179446189,مریم چودھری,S/O Qureshi Bhatti,283503,0,NTN-507174,Filer,03121683432
1330292211758,,S/O Sana Butt,,89590,NTN-767657,Filer,03315623643
5400091212068,,S/O Bushra Latif,6916426,608036,NTN-294621,Filer,03136617119
6110140424479,Chaudhry Bhatti,S/O Hina Sandhu,231372,0,NTN-920548,Non-Filer,03035786683
4210123179508,Qureshi Bukhari,S/O Hashmi Rafiq,1944280,172793,NTN-509842,Filer,03016008682
5400081478193,Asma Hussain,S/O Qureshi Hashmi,1564950,,NTN-389766,Filer,03114896669
4210162587777,Sajid Baig,S/O Hassan Khan,1164640,201154,NTN-397689,Filer,03451538072
,Naeem Bhatti,S/O Sidra Ali,956381,135531,,Filer,03132706649
5400058947913,Hamid Chattha,S/O Mirza Chaudhry,486821,0,,Filer,03465064978
2130158598835,Sheikh Aslam,S/O Shoaib Malik,2643023,543472,NTN-262633,Filer,03118609207
1330223815603,Bushra Hameed,S/O Mohammad Virk,239906,0,NTN-280704,Non-Filer,03222120379
,Sajid Hussain,S/O Hamid Bukhari,1384995,314922,NTN-781195,Filer,03333252405
4400026519246,Khalid Nawaz,S/O Saira Cheema,2039338,258881,NTN-117297,Filer,03461765283
5400050445182,Ali Chattha,S/O Kashif Hameed,830046,80321,NTN-463791,Non-Filer,03116604835
3520271213553,Rizwan Akhtar,S/O Maryam Rafiq,1525448,341158,NTN-435962,Filer,03337970985
2130169236865,Saira Sandhu,S/O Malik Tarar,1697878,167803,NTN-108285,Filer,03218797486
1330263096583,Rbia Raza,S/O Uzma Gondal,8715631,568686,NTN-277393,Filer,03221237753
4210198773644,,S/O Mehwish Jafri,353544,0,NTN-846197,Non-Filer,03321445809
5400061846668,Mirza Aslam,S/O Hashmi Rizvi,1626799,404360,NTN-569490,Filer,03454891930
4210151536322,Imran Gujjar,S/O Usman Gilani,847707,155990,NTN-838084,,03332742713
2130163435753,Zainab Aslam,S/O Mirza Naqvi,7510963,792455,NTN-563996,Filer,03117427269
6110147831057,Iqra Aslam,S/O Mirza Abbasi,8753910,1191633,NTN-365491,Filer,03456027078
2130141191346,Asif Raza,S/O Fatima Hameed,856745,110278,,Non-Filer,03123433361
4400070624681,Asif Rizvi,S/O نادیہ رضا,422837,,NTN-731794,Non-Filer,03218537871
5400051919647,Noor Cheema,S/O Muhammad Sandhu,3365649,835771,NTN-327954,Filer,03225328934
4210152829616,Fatima Bhatti,S/O Shazia Zaidi,268802,0,NTN-444472,Non-Filer,03212619058
4210160524782,ابراہیم ملک,S/O Bilal Nawaz,2771312,165036,NTN-163260,Filer,03328669093
44000-1226632-1,,S/O Asma Bhatti,1129805,237075,NTN-238855,Filer,03124273522
1330279577884,ابراہیم ملک,S/O Qureshi Raja,9906998,2170828,NTN-915720,Filer,03001260551
2130138777652,Ali Hashmi,S/O Ali Virk,4400845,504304,NTN-535520,Filer,03321460189
4400027186553,Malik Malik,S/O Hashmi Zaidi,651851,148004,NTN-943787,Non-Filer,03229239030
4210129342132,Naeem Hussain,S/O Rukhsar Zaidi,3613647,461312,NTN-185050,Filer,03114160426
1330244819593,Naeem Ali,S/O Ali Gilani,665585,67156,NTN-779459,Non-Filer,03121806532
1330248984542,Mehwish Raja,S/O Zainab Qureshi,683550,154297,NTN-438055,,03317835305
6110161133859,Asma Akhtar,S/O Asma Malik,783666,58706,NTN-366897,Non-Filer,03011837243
4400096279671,Ali Zaidi,S/O Maryam Hussain,1757130,337378,NTN-717836,,03038970099
4400052013723,,S/O Hashmi Butt,1501746,367396,NTN-876183,Filer,03218328302
2130158962423,Mohammad Nawaz,S/O Sajid Baig,1769910,379284,NTN-998107,Filer,03325316391
1330263271152,ابراہیم ملک,S/O Faisal Chaudhry,1910370,151609,NTN-830752,Filer,03458152244
2130172507582,Kamran Cheema,S/O Mehwish Rafiq,411921,0,NTN-866984,Non-Filer,03012409304
4400067111217,,,2328965,493836,NTN-481326,Filer,03336811609
2130149990036,Chaudhry Hussain,S/O Nadia Abbasi,592984,0,NTN-477078,Filer,03224971899
2130198896508,Syed Hashmi,,500336,0,NTN-135058,Non-Filer,03118921344
1330250367642,Asma Akhtar,S/O Imran Khan,1746303,360565,NTN-154101,Filer,03219285103
1330289039034,Waseem Mirza,S/O Sajid Syed,514144,0,NTN-217215,Filer,03228623020
3520225116548,Rizwan Qureshi,S/O Ibrahim Aslam,7997509,525906,NTN-572900,Filer,03139906182
3520233205817,Zainab Virk,S/O Waseem Ansari,2876796,640553,NTN-789185,Filer,03324308801
4400065497576,Sajid Zaidi,S/O Sobia Karim,14876402,2456537,NTN-762412,Filer,03114867786
2130186174399,Saira Hussain,S/O Sana Gujjar,9933363,2029522,NTN-557306,Filer,03136920923
4400026352937,Arif Chaudhry,S/O Sobia Gondal,678048,61380,NTN-168063,Filer,03316487658
6110158727716,Waseem Syed,S/O Sobia Ahmed,289729,0,NTN-644238,Filer,03015784611
3520226846152,Faisal Chattha,S/O Bilal Hussain,262698,0,NTN-155605,Non-Filer,03136473120
1330233321697,Aamir Raja,S/O Syed Aslam,287705,0,NTN-169658,Filer,03461720280
4400073052529,Noor Cheema,S/O S/O Rabia Raja,99381,0,NTN-419675,Non-Filer,03312592385
5400066442833,Tariq Raja,S/O Hassan Khan,1492352,339745,NTN-622802,Filer,03019454823
4210146053372,Baig Tarar,S/O Hina Virk,1606567,179875,NTN-819869,Filer,03038042425
5400031987581,Queshi Butt,S/O Khalid Gondal,,345800,NTN-278819,Filer,03311201686
1330286944914,Hussain Khan,S/O Naeem Sheikh,1014094,215964,NTN-319235,Filer,03122605097
1330263096583,Rabia Raza,S/O Uzma Gondal,8639351,1571664,NTN-702559,Filer,03221237753
5400093031223,Raja Aslam,S/O Fatima Iqbal,2764077,582002,NTN-595236,Filer,03139466348
2130131957735,Bilal Gilani,S/O S/O Muhammad Karim,656623,74687,NTN-905537,Non-Filer,03312677407
2130173426317,Tahir Gujjar,S/O Rukhsar Tarar,3445949,356277,NTN-799774,Filer,03028264716
4210119957406,Faisal Butt,S/O Waseem Jafri,1211612,120196,NTN-163809,Filer,03126948095
54000-5490514-2,Saira Nawaz,S/O Waseem Gilani,5907328,1400182,NTN-639708,Filer,03325532632
1330234592532,Sheikh Hussain,S/O Iqra Khan,1815349,,NTN-359929,Filer,03219231939
3520221951448,Asma Gilani,S/O Asif Ahmed,1718158,176833,NTN-609004,Filer,03013539272
4400063432905,Noor Jafri,S/O Shoaib Latif,1490671,327131,NTN-834647,Filer,03315107483
3520220045125,Ali Cheema,S/O Zubair Butt,693834,49541,NTN-932874,Filer,03012753911
3520238705406,Ahmed Tarar,S/O Kashif Hashmi,440051,0,NTN-571837,Filer,03336099359
6110193245891,Naveed Qureshi,S/O Aamir Naqvi,1154925,,NTN-300528,,03217637290
4210117909714,Tariq Raja,S/O Naveed Sandhu,1061545,171959,NTN-962037,Filer,03139615046
4400086490143,Bushra Gujjar,S/O Khalid Virk,864807,168181,NTN-553427,Non-Filer,03035966782
3520270682212,Zubair iRzvi,S/O Syed Butt,22217347,3614520,NTN-380229,Filer,03454800162
2130176217998,Hussain Ansari,S/O Fatima Gujjar,668060,84149,NTN-403640,Filer,03114826231
1330286180035,Maryam Rizvi,S/O Asma Hussain,1316591,283548,NTN-489634,Filer,03318129463
4400078123276,Malik Raja,S/O عائشہ احمد,279103,0,NTN-988721,Filer,03026404262
6110160922345,Saira Hameed,S/O Rabia Ahmed,224287,0,NTN-103756,Filer,03027277116
4400077346737,,S/O Omar Bhatti,719249,128773,NTN-839407,Filer,03229854274
4400017528698,عمر شیخ,S/O Kashif Nawaz,12031571,1501272,NTN-314995,Filer,03016177530
4210173565092,Rukhsar Chattha,S/O Aamir Malik,1505460,79882,NTN-227347,Filer,03037792821
4210176520216,Khalid Gilani,S/O Arif Ansari,302777,0,NTN-760398,Filer,03115596547
3520219283214,Sajid Bhatti,S/O Ibrahim Nawaz,1095587,125737,NTN-861464,Filer,03338922779
3520210866662,Husasin Rana,S/O Qureshi Abbasi,587103,0,NTN-626929,Non-Filer,03033994288
3520244937563,Sobia Iqbal,S/O Naeem Sandhu,3911055,301502,NTN-544500,Filer,03122583322
6110161133859,Asma Akhtar,S/O Asma Malik,804219,52304,NTN-912162,Non-Filer,03011837243
6110149261811,Hassan Gilani,S/O S/O Naeem Butt,100096,0,NTN-863839,Filer,03211779091
5400011477012,Salman Bukhari,S/O Sidra Gilani,111069,0,NTN-428249,Filer,03325090740
4400081037983,صنا ملک,S/O Rukhsar Butt,563520,0,NTN-517546,Filer,03313885556
,Rabia Abbasi,S/O S/O Chaudhry Aslam,2071778,303171,NTN-323158,Filer,03315141290
5400039823579,Ali Qureshi,S/O Sana Syed,210447,0,NTN-387697,Non-Filer,03014652267
5400045009794,Mirza Hussain,,1061267,183430,NTN-626778,Filer,03228203700
4210131892873,Ali Raza,S/O عمر شیخ,289988,0,NTN-813504,Filer,03133346094
2130141042048,Omar Sheiikh,S/O Mohammad Virk,235681,0,NTN-277753,Filer,03467252556
2130158756972,Asif Rana,S/O Naveed Sandhu,392700,0,NTN-939020,Filer,03026729398
3520296595033,Ahmed Karim,,1175135,222581,NTN-477577,Filer,
5400062276648,Tariq Malik,S/O Omar Iqbal,1624209,364703,NTN-782467,Filer,03457299691
4210182363214,Uzma Sheikh,S/O Baig Mirza,790552,41843,NTN-855881,Non-Filer,03218152934
4400053438053,Maryam Rafiq,S/O Amna Qureshi,9090466,1222532,NTN-862501,Filer,03332547851
1330237753647,Bilal Sandhu,S/O Saira Zaidi,267710,0,NTN-471269,Filer,03327046680
4400030785302,Tariq Aslam,S/O Faisal Butt,312424,0,NTN-272539,Filer,03314304572
4210160409931,Qureshi Mirza,S/O Qureshi Akhtar,1980890,366311,NTN-142958,Filer,03128653296
3520262234339,Qureshi Hashmi,S/O Naveed Naqvi,2230163,499365,NTN-803920,Filer,03328614650
6110177013856,Tariq Chaudhry,S/O S/O Muhammad Malik,35864,0,NTN-651482,Non-Filer,
4210198546985,Kashif Tarar,S/O Shazia Nawaz,628432,105595,NTN-660702,Non-Filer,03135826180
5400069199512,Hassan Gilani,S/O Salman Gujjar,1239755,97792,NTN-373462,Filer,03311299269
5400045029965,Bilal Rana,S/O Kamran Malik,889529,89556,NTN-410033,Filer,03311456598
6110176465503,Faisal Raza,S/O Kashif Ahmed,993031,119399,NTN-129136,Non-Filer,03007147324
2130137704892,Qureshi Gilani,S/O Muhammad Cheema,1413781,255965,NTN-571447,Filer,03339756449
1330273392015,Bushra Khan,S/O Baig Ahmed,5012461,350157,NTN-296784,Filer,03136767836
4400064235666,Muhammad Sandhu,S/O Imran Sheikh,5595708,359994,NTN-913106,Filer,03035691702
54000-7116942-2,Ayesha Gilani,S/O Tahir Iqbal,995904,85862,NTN-921803,Non-Filer,03335088533
4210179903506,Hassan Ansari,S/O Sobia Latif,395216,0,NTN-751167,Non-Filer,03028291432
3520287291384,Zainab Karim,S/O Salman Raja,1741928,384601,NTN-641238,Filer,03017067543
3520245643608,Sana Karim,S/O Asma Zaidi,228805,0,NTN-919427,Filer,03115868690
1330224081046,Syed Malik,S/O Tahir Ali,219106,0,NTN-388274,Non-Filer,03137097414
2130172507582,Kamran Cheema,S/O Mehwish Rafiq,444746,0,NTN-626100,Non-Filer,03012409304
21301-5166084-6,Uzma Karim,S/O Shoaib Latif,1015244,231930,NTN-359012,,03011173144
1330213552578,علی حسین,S/O Sidra Tarar,974203,189563,,Non-Filer,03219727291
3520222870244,Sana Rizvi,S/O Bushra Karim,2952353,530326,NTN-568133,Filer,03119365912
2130137538304,محمد احمد,S/O Zubair Malik,3132773,276958,NTN-556722,Filer,03465162130
35202-4641132-2,Kashif Butt,S/O Rizwan Bhatti,1543903,187420,NTN-225578,Filer,03222165975
3520271885685,Muhammad Chattha,S/O Tahir Butt,22383711,5292106,NTN-684705,Filer,03111562509
5400027331442,Ali Raza,S/O Sobia Gilani,3981328,540761,NTN-967344,Filer,03127886706
5400068279751,Saira Nawaz,S/O Muhammad Hameed,9295409,2256986,NTN-267919,Filer,03322904455
4210122432587,Ali Mirza,S/O Rabia Aslam,1428248,146318,NTN-213684,,03334030592
4210160055691,Mohammad Raja,S/O مریم چودھری,1412100,168215,NTN-680075,Filer,03022263661
6110186025551,Tahir Gilani,S/O S/O Malik Ahmed,2085847,204900,NTN-840375,Filer,
4400086820431,Salman Chaudhry,S/O Salman Gondal,1234869,269238,NTN-799711,Filer,03124003831
6110190989791,Qureshi Chaudhry,S/O S/O Ali Raja,362411,0,NTN-966067,Filer,03124448564
4400029298315,Mohammad Iqbal,S/O Naveed Naqvi,5671567,423683,NTN-663201,Filer,03027382374
4210130514646,Rabia Nawaz,S/O Tahir Ali,6945584,1253275,NTN-532780,Filer,03454958384
5400069496948,Sajid Aslam,S/O نادیہ رضا,,169446,NTN-961240,Filer,03319651607
3520270194425,Tariq Baig,S/O Ayesha Mirza,7759419,1310028,,Filer,03469446974
5400073907266,Hashmi Sandhu,S/O Zainab Latif,1486611,111874,,Filer,03314987189
3520215127654,Hina Latif,S/O Mohammad Hussain,168125,0,NTN-244868,Non-Filer,03028962169
4210113903062,Waseem Rafiq,S/O Imran Jafri,844033,184460,,Filer,03455694057
1330215360232,Usman Mirza,S/O Maryam Cheema,864551,134824,NTN-471815,Filer,03018464319
3520237958463,Arif Qureshi,S/O مریم چودھری,137922,0,NTN-358289,Filer,03008962478
2130132784331,Arif Raza,,1149796,274295,NTN-623830,Filer,03111250021
4210141700932,Waseem Syed,S/O Waseem Hussain,4110289,289868,NTN-828194,Filer,03022560341
1330231481821,Sheikh Ahmed,S/O Uzma Bukhari,13409997,694410,NTN-340686,Filer,03121960095
3520210008966,Malik Bhatti,S/O Bilal Jafri,699293,110204,NTN-649699,Non-Filer,03029860683
4400077913237,Qureshi Syed,S/O Ahmed Chattha,242797,0,NTN-868417,Non-Filer,03121562294
4210180757205,ابراہیم ملک,S/O Rabia Naqvi,923081,82451,NTN-910753,Filer,03006419560
2130180000379,,S/O Asif Iqbal,2942330,208071,NTN-258023,Filer,03317969139
2130178031556,Usman Gilani,S/O Ahmed Akhtar,1120848,243395,NTN-786106,Filer,03014918712
1330250095489,Asif Sandhu,S/O Tahir Baig,239931,0,,Filer,03025500547
5400043238267,نادیہ رضا,S/O Faisal Iqbal,918118,138251,NTN-143837,Non-Filer,03132014125
2130133098112,Uzma Naqvi,S/O Asif Chaudhry,535476,0,NTN-130833,Non-Filer,03467628708
4400058145275,Ibrahim Jafri,S/O Nadia Rana,1160917,128169,NTN-492265,Filer,03121977068
3520267947914,ابراہیم ملک,S/O Naeem Chattha,1959677,239635,NTN-686562,Filer,03465793100
5400039312641,Rukhsar Ahmed,S/O Malik Jafri,698559,95793,NTN-175259,Filer,03326442637
4400060420117,Ahmed Bukhari,S/O Omar Baig,1199901,138204,NTN-833120,Filer,03012794806
