record_id,owner_name,cnic,address,area_name,city,province,property_type,size_marla,property_value
PROP-002302,Rizwan Bugti,38048-9693835-9,"162-Rahim Yar Khan Area 3, Rahim Yar Khan",Rahim Yar Khan Area 3,Rahim Yar Khan,Punjab,Plot,5.0,8624005.0
PROP-002303,Rizwan Bugti,38048-9693835-9,"299-Rahim Yar Khan Area 5, Rahim Yar Khan",Rahim Yar Khan Area 5,Rahim Yar Khan,Punjab,Commercial,10.0,6235360.0
PROP-002304,Iram Bhatti,31399-3718530-6,"458-Gujranwala Area 2, Gujranwala",Gujranwala Area 2,Gujranwala,Punjab,Agricultural Land,569.0,64823894.0
PROP-002305,Iram Bhatti,31399-3718530-6,"92-Gujranwala Area 5, Gujranwala",Gujranwala Area 5,Gujranwala,Punjab,Plot,7.0,12088286.0
PROP-002306,Iram Bhatti,31399-3718530-6,"177-Gujranwala Area 1, Gujranwala",Gujranwala Area 1,Gujranwala,Punjab,House,7.0,3173926.0
PROP-002307,Kashif Shaikh,41495-6551590-3,,Nawabshah Area 5,Nawabshah,Sindh,House,10.0,4434570.0
PROP-002308,Kashif Shaikh,41495-6551590-3,"434-Nawabshah Area 5, Nawabshah",Nawabshah Area 5,Nawabshah,Sindh,House,20.0,19237120.0
PROP-002309,Maryam Gondal,45754-2909208-8,"88-DHA Phase 6, Karachi",DHA Phase 6,Karachi,Sindh,Plot,7.0,30133299.0
PROP-002310,Mariam Gondal,45754-2909208-8,"219-Clifton, Karachi",Clifton,Karachi,Sindh,Commercial,3.0,
PROP-002311,Meriam Gondal,45754-2909208-8,"143-Bahria Town Karachi, Karachi",Bahria Town Karachi,Karachi,Sindh,Agricultural Land,1326.0,1505781732.0
PROP-002312,Maryam Gondal,45754-2909208-8,"298-Bahria Town Karachi, Karachi",Bahria Town Karachi,Karachi,Sindh,Plot,10.0,69406760.0
PROP-002313,Zeeshan Warraich,32450-3107783-1,"167-Garden Town, Lahore",Garden Town,Lahore,Punjab,Plot,14.0,31085923.0
PROP-002314,Zeeshan Warraich,32450-3107783-1,"143-Model Town, Lahore",Model Town,Lahore,Punjab,House,10.0,56774312.0
PROP-002315,Zeeshan Warraich,32450-3107783-1,"63-Garden Town, Lahore",Garden Town,Lahore,Punjab,House,5.0,59930645.0
PROP-002316,Zeeshan Warraich,32450-3107783-1,"370-Johar Town, Lahore",Johar Town,Lahore,Punjab,Flat,6.0,34815596.0
PROP-002317,Naila Abbasi,58880-3053343-8,"180-Quetta Area 5, Quetta",,Quetta,Balochistan,Plot,5.0,1895155.0
PROP-002318,Danish Chaudhry,36759-3850492-1,,Rahim Yar Khan Area 4,Rahim Yar Khan,Punjab,Agricultural Land,313.0,24415878.0
PROP-002319,Tarik Mengal,48003-2568355-1,"496-Mirpur Khas Area 5, Mirpur Khas",Mirpur Khas Area 5,Mirpur Khas,Sindh,Commercial,7.0,4099907.0
PROP-002320,Tarik Mengal,48003-2568355-1,"242-Mirpur Khas Area 4, Mirpur Khas",Mirpur Khas Area 4,Mirpur Khas,Sindh,Flat,8.0,
PROP-002321,Tareq Mengal,48003-2568355-1,"450-Mirpur Khas Area 3, Mirpur Khas",,Mirpur Khas,Sindh,Flat,7.0,10568544.0
PROP-002322,Pervaiz Rajput,47671-2405524-1,"477-Hyderabad Area 2, Hyderabad",Hyderabad Area 2,Hyderabad,Sindh,Plot,5.0,8647165.0
PROP-002323,Parveen Brohi,33833-7634843-8,"306-Johar Town, Lahore",Johar Town,Lahore,Punjab,Commercial,10.0,145830770.0
PROP-002324,Iqbal Afridi,41428-6160315-7,"202-Hyderabad Area 4, Hyderabad",Hyderabad Area 4,Hyderabad,Sindh,Flat,11.0,81168135.0
PROP-002325,Iqbal Afridi,41428-6160315-7,"378-Hyderabad Area 3, Hyderabad",Hyderabad Area 3,Hyderabad,Sindh,Flat,9.0,66502734.0
PROP-002326,Iqbal Afridi,41428-6160315-7,"396-Hyderabad Area 1, Hyderabad",Hyderabad Area 1,Hyderabad,Sindh,Plot,,25568149.0
PROP-002327,Iqbal Afridi,41428-6160315-7,"235-Hyderabad Area 2, Hyderabad",Hyderabad Area 2,Hyderabad,Sindh,Plot,,72774369.0
PROP-002328,Rabia Yousafzai,41542-4874726-0,"360-Bahria Town Karachi, Karachi",Bahria Town Karachi,Karachi,Sindh,Agricultural Land,1390.0,1821471290.0
PROP-002329,Tanzeela Sheikh,66766-3532814-8,"182-F-7, Islamabad",F-7,Islamabad,Islamabad,Flat,9.0,84953799.0
PROP-002330,Amna Sheikh,55523-5911954-4,"293-Sibi Area 1, Sibi",Sibi Area 1,Sibi,Balochistan,Commercial,14.0,26975746.0
PROP-002331,Amna Sheikh,55523-5911954-4,"487-Sibi Area 3, Sibi",Sibi Area 3,Sibi,Balochistan,Agricultural Land,1481.0,67698810.0
PROP-002332,Farah Afridi,30802-8508314-2,"138-Sialkot Area 1, Sialkot",Sialkot Area 1,Sialkot,Punjab,Commercial,10.0,4984670.0
PROP-002333,Farah Afridi,,"335-Sialkot Area 1, Sialkot",Sialkot Area 1,Sialkot,Punjab,Agricultural Land,1596.0,601232352.0
PROP-002334,,47248-0816830-7,"461-Sukkur Area 1, Sukkur",Sukkur Area 1,Sukkur,Sindh,Agricultural Land,1014.0,69803410.0
PROP-002335,Noman Awan,47248-0816830-7,"406-Sukkur Area 5, Sukkur",Sukkur Area 5,Sukkur,Sindh,Flat,3.0,33348535.0
PROP-002336,Bushra Baig,37062-9300602-4,"134-Model Town, Lahore",Model Town,Lahore,Punjab,Commercial,5.0,12576825.0
PROP-002337,Arif Khoso,32866-5593851-5,"82-Bahria Town, Lahore",Bahria Town,Lahore,Punjab,Commercial,3.0,33581517.0
PROP-002338,Tahira Durrani,33188-6634544-4,"158-Bahawalpur Area 5, Bahawalpur",Bahawalpur Area 5,Bahawalpur,Punjab,Flat,5.0,4997185.0
PROP-002339,Khalid Cheema,39947-6620258-5,"333-DHA Phase 5, Lahore",DHA Phase 5,Lahore,Punjab,House,20.0,144130600.0
PROP-002340,Amir Jamali,64156-0881872-5,"62-F-6, Islamabad",F-6,Islamabad,Islamabad,House,14.0,71125418.0
PROP-002341,Amir Jamali,64156-0881872-5,"46-F-7, Islamabad",F-7,Islamabad,Islamabad,Agricultural Land,916.0,623314184.0
PROP-002342,Amir Jamali,64156-0881872-5,,F-10,Islamabad,Islamabad,Flat,6.0,88179594.0
PROP-002343,Amir Jamali,64156-0881872-5,"419-Bahria Town Phase 7, Islamabad",Bahria Town Phase 7,Islamabad,Islamabad,Commercial,7.0,132211534.0
PROP-002344,Zubaida Bugti,35080-1362421-2,"199-Gujranwala Area 5, Gujranwala",Gujranwala Area 5,Gujranwala,Punjab,Agricultural Land,466.0,
PROP-002345,Naila Gill,50124-0626755-0,"306-Sibi Area 3, Sibi",Sibi Area 3,Sibi,Balochistan,House,3.0,4841283.0
PROP-002346,Kassim Shaikh,41265-6023183-7,"4-Khairpur Area 3, Khairpur",Khairpur Area 3,Khairpur,Sindh,Agricultural Land,259.0,66076339.0
PROP-002347,Qasem Shaikh,41265-6023183-7,"107-Khairpur Area 5, Khairpur",Khairpur Area 5,Khairpur,Sindh,Commercial,5.0,3330480.0
PROP-002348,Maheen Minhas,10340-0206134-8,"384-Peshawar Area 3, Peshawar",Peshawar Area 3,Peshawar,KPK,Commercial,10.0,10791980.0
PROP-002349,Maheen Minhas,10340-0206134-8,"200-Peshawar Area 3, Peshawar",Peshawar Area 3,Peshawar,KPK,House,20.0,
PROP-002350,Pervaiz Bhatti,39381-0947232-9,"181-Bahawalpur Area 3, Bahawalpur",Bahawalpur Area 3,Bahawalpur,Punjab,Commercial,5.0,7667570.0
PROP-002351,Mushtaq Laghari,30061-1773987-9,"51-Sheikhupura Area 1, Sheikhupura",Sheikhupura Area 1,Sheikhupura,Punjab,Commercial,5.0,3808755.0
PROP-002352,Mushtaq Laghari,30061-1773987-9,"251-Sheikhupura Area 3, Sheikhupura",Sheikhupura Area 3,Sheikhupura,Punjab,Agricultural Land,1802.0,186469158.0
PROP-002353,Jaweria Memon,36398-6603210-4,"187-Sahiwal Area 2, Sahiwal",Sahiwal Area 2,Sahiwal,Punjab,Flat,6.0,4431720.0
PROP-002354,,36398-6603210-4,"148-Sahiwal Area 2, Sahiwal",Sahiwal Area 2,Sahiwal,Punjab,Commercial,14.0,7301392.0
PROP-002355,,36398-6603210-4,"454-Sahiwal Area 5, Sahiwal",Sahiwal Area 5,Sahiwal,Punjab,Agricultural Land,362.0,110240946.0
PROP-002356,Sadia Baloch,34347-1016320-2,"209-Multan Area 5, Multan",Multan Area 5,Multan,Punjab,Plot,10.0,15955450.0
PROP-002357,Khaled Rajput,46183-4238737-5,"45-Hyderabad Area 2, Hyderabad",Hyderabad Area 2,Hyderabad,Sindh,Commercial,3.0,3454815.0
PROP-002358,Umair Ali,33950-9803169-5,"245-Rahim Yar Khan Area 4, Rahim Yar Khan",Rahim Yar Khan Area 4,Rahim Yar Khan,Punjab,Commercial,3.0,3672846.0
PROP-002359,Saima Aslam,44109-4969245-6,"30-Malir Cantt, Karachi",Malir Cantt,Karachi,Sindh,Agricultural Land,1265.0,1848479985.0
PROP-002360,Fahad Randhawa,30762-1658798-7,"188-Sheikhupura Area 5, Sheikhupura",Sheikhupura Area 5,Sheikhupura,Punjab,Plot,10.0,196142443.0
PROP-002361,Fahad Randhawa,30762-1658798-7,,Sheikhupura Area 1,Sheikhupura,Punjab,Plot,,85282537.0
PROP-002362,Fahad Randhawa,30762-1658798-7,"159-Sheikhupura Area 5, Sheikhupura",Sheikhupura Area 5,Sheikhupura,Punjab,Commercial,7.0,187529018.0
PROP-002363,Fahad Randhawa,,"458-Sheikhupura Area 1, Sheikhupura",Sheikhupura Area 1,Sheikhupura,Punjab,Flat,6.0,199896327.0
PROP-002364,Sunna Memon,16833-4414022-4,"410-Peshawar Area 5, Peshawar",Peshawar Area 5,Peshawar,KPK,House,20.0,30404960.0
PROP-002365,Sana Memon,16833-4414022-4,"312-Peshawar Area 4, Peshawar",Peshawar Area 4,Peshawar,KPK,Commercial,3.0,3043632.0
PROP-002366,Noman Randhawa,30775-3096617-7,"496-Rahim Yar Khan Area 2, Rahim Yar Khan",Rahim Yar Khan Area 2,Rahim Yar Khan,Punjab,Plot,5.0,2513910.0
PROP-002367,Noman Randhawa,30775-3096617-7,"257-Rahim Yar Khan Area 3, Rahim Yar Khan",Rahim Yar Khan Area 3,Rahim Yar Khan,Punjab,Agricultural Land,481.0,189486583.0
PROP-002368,Kashif Ali,72712-5606969-9,,Muzaffarabad Area 1,Muzaffarabad,AJK,House,20.0,51775285.0
PROP-002369,Kashif Ali,72712-5606969-9,"334-Muzaffarabad Area 5, Muzaffarabad",Muzaffarabad Area 5,Muzaffarabad,AJK,Commercial,14.0,35003572.0
PROP-002370,Kashif Ali,72712-5606969-9,"349-Muzaffarabad Area 1, Muzaffarabad",Muzaffarabad Area 1,,AJK,House,3.0,5772717.0
PROP-002371,Junaid Abbasi,49820-5217878-5,"327-Mirpur Khas Area 4, Mirpur Khas",Mirpur Khas Area 4,Mirpur Khas,Sindh,Plot,20.0,10119660.0
PROP-002372,,38306-9525657-2,"29-Gujranwala Area 5, Gujranwala",Gujranwala Area 5,Gujranwala,Punjab,Flat,5.0,6720150.0
PROP-002373,Saima Durrani,38306-9525657-2,"165-Gujranwala Area 2, Gujranwala",Gujranwala Area 2,Gujranwala,Punjab,House,7.0,6036212.0
PROP-002374,Saima Durrani,38306-9525657-2,"42-Gujranwala Area 1, Gujranwala",Gujranwala Area 1,Gujranwala,Punjab,Commercial,20.0,25858800.0
PROP-002375,Asad Chandio,72169-9729022-3,"41-Hunza Area 4, Hunza",Hunza Area 4,Hunza,GB,Plot,20.0,32079280.0
PROP-002376,Yasmin Shah,32414-7613385-8,"240-Dera Ghazi Khan Area 5, Dera Ghazi Khan",Dera Ghazi Khan Area 5,Dera Ghazi Khan,Punjab,House,14.0,26818554.0
PROP-002377,Yasmin Qureshi,36671-0161379-4,"81-Jhelum Area 1, Jhelum",Jhelum Area 1,Jhelum,Punjab,Agricultural Land,131.0,45984799.0
PROP-002378,Naveed Abbasi,51738-6531502-1,"418-Loralai Area 5, Loralai",Loralai Area 5,Loralai,Balochistan,House,3.0,5024985.0
PROP-002379,Bano Baloch,37795-8192487-4,"132-Bahawalpur Area 4, Bahawalpur",Bahawalpur Area 4,Bahawalpur,Punjab,House,20.0,26964400.0
PROP-002380,Bano Baloch,37795-8192487-4,"394-Bahawalpur Area 5, Bahawalpur",Bahawalpur Area 5,Bahawalpur,Punjab,Commercial,5.0,5604630.0
PROP-002381,Bano Baloch,37795-8192487-4,"330-Bahawalpur Area 2, Bahawalpur",Bahawalpur Area 2,Bahawalpur,Punjab,House,7.0,2116667.0
PROP-002382,Allee Chandio,44762-3013610-1,"167-Shikarpur Area 3, Shikarpur",Shikarpur Area 3,Shikarpur,Sindh,House,10.0,14317550.0
PROP-002383,Habib Qureshi,39175-4995994-3,"90-Sargodha Area 2, Sargodha",Sargodha Area 2,Sargodha,Punjab,Plot,14.0,188840665.0
PROP-002384,Habib Qureshi,39175-4995994-3,"339-Sargodha Area 3, Sargodha",Sargodha Area 3,Sargodha,Punjab,Flat,3.0,120175896.0
PROP-002385,Habib Qureshi,39175-4995994-3,"88-Sargodha Area 5, Sargodha",Sargodha Area 5,Sargodha,Punjab,Commercial,20.0,56178507.0
PROP-002386,Habib Qureshi,39175-4995994-3,"156-Sargodha Area 5, Sargodha",Sargodha Area 5,Sargodha,Punjab,Agricultural Land,814.0,128860575.0
PROP-002387,Habib Qureshi,39175-4995994-3,"354-Sargodha Area 4, Sargodha",Sargodha Area 4,Sargodha,Punjab,Plot,20.0,129998890.0
PROP-002388,Riffat Mirza,31677-5852770-4,"104-Gulberg III, Lahore",Gulberg III,Lahore,Punjab,House,5.0,10638195.0
PROP-002389,Zafar Abbasi,43926-3343799-1,,Bahria Town Karachi,Karachi,Sindh,Commercial,20.0,25453492.0
PROP-002390,Zafar Abbasi,43926-3343799-1,"234-Clifton, Karachi",Clifton,Karachi,Sindh,Commercial,5.0,197250065.0
PROP-002391,Zafar Abbasi,43926-3343799-1,,DHA Phase 6,Karachi,Sindh,Agricultural Land,,191812497.0
PROP-002392,Zafar Abbasi,43926-3343799-1,"173-Bahria Town Karachi, Karachi",Bahria Town Karachi,Karachi,Sindh,Flat,6.0,191119476.0
PROP-002393,Naila Kayani,35451-9438140-0,"494-Sheikhupura Area 1, Sheikhupura",Sheikhupura Area 1,Sheikhupura,Punjab,Commercial,7.0,6440252.0
PROP-002394,Irfan Kayani,38291-6643186-1,"480-Sialkot Area 3, Sialkot",Sialkot Area 3,Sialkot,Punjab,House,20.0,22082900.0
PROP-002395,Danish Shaikh,17115-9073498-7,"364-Swabi Area 3, Swabi",Swabi Area 3,Swabi,KPK,Flat,11.0,73949222.0
PROP-002396,Danish Shaikh,17115-9073498-7,"257-Swabi Area 4, Swabi",Swabi Area 4,Swabi,KPK,House,20.0,32866966.0
PROP-002397,Danish Shaikh,,"194-Swabi Area 3, Swabi",Swabi Area 3,Swabi,KPK,Plot,20.0,142876069.0
PROP-002398,Danish Shaikh,17115-9073498-7,"360-Swabi Area 5, Swabi",Swabi Area 5,Swabi,KPK,Flat,6.0,55754541.0
PROP-002399,Wardah Gondal,36325-6950601-4,"182-Rahim Yar Khan Area 3, Rahim Yar Khan",Rahim Yar Khan Area 3,Rahim Yar Khan,Punjab,House,5.0,3110405.0
PROP-002400,Wardah Gondal,36325-6950601-4,"196-Rahim Yar Khan Area 1, Rahim Yar Khan",Rahim Yar Khan Area 1,Rahim Yar Khan,Punjab,Plot,7.0,5023977.0
PROP-002401,Iram Ali,34285-5988958-6,"189-Gujranwala Area 3, Gujranwala",Gujranwala Area 3,Gujranwala,Punjab,Plot,5.0,3952495.0
PROP-002402,Iram Ali,34285-5988958-6,"140-Gujranwala Area 1, Gujranwala",Gujranwala Area 1,Gujranwala,Punjab,House,5.0,6630175.0
PROP-002403,Iram Ali,34285-5988958-6,"428-Gujranwala Area 1, Gujranwala",Gujranwala Area 1,Gujranwala,Punjab,House,5.0,79723671.0
PROP-002404,Samina Malik,36037-3629910-0,"229-Sheikhupura Area 3, Sheikhupura",Sheikhupura Area 3,Sheikhupura,Punjab,Commercial,5.0,4083860.0
PROP-002405,Samina Malik,36037-3629910-0,"365-Sheikhupura Area 3, Sheikhupura",Sheikhupura Area 3,Sheikhupura,Punjab,Agricultural Land,1286.0,208368008.0
PROP-002406,Samina Malik,36037-3629910-0,"378-Sheikhupura Area 2, Sheikhupura",Sheikhupura Area 2,Sheikhupura,Punjab,Agricultural Land,762.0,236535468.0
PROP-002407,Samina Malik,36037-3629910-0,"105-Sheikhupura Area 2, Sheikhupura",Sheikhupura Area 2,Sheikhupura,Punjab,Commercial,10.0,11879790.0
PROP-002408,Usman Kayani,62048-7609784-7,"68-F-7, Islamabad",F-7,Islamabad,Islamabad,Agricultural Land,477.0,866897415.0
PROP-002409,Usmaan Kayani,62048-7609784-7,"325-F-10, Islamabad",F-10,Islamabad,Islamabad,Agricultural Land,1420.0,38716378.0
PROP-002410,Usmaan Kayani,62048-7609784-7,"320-G-9, Islamabad",G-9,Islamabad,Islamabad,Flat,4.0,23919680.0
PROP-002411,Ayesha Minhas,46770-9408175-8,"35-Hyderabad Area 1, Hyderabad",Hyderabad Area 1,Hyderabad,Sindh,Plot,,137417241.0
PROP-002412,Ayesha Minhas,46770-9408175-8,"297-Hyderabad Area 2, Hyderabad",Hyderabad Area 2,,Sindh,Flat,10.0,69706665.0
PROP-002413,Aysha Minhas,46770-9408175-8,"39-Hyderabad Area 2, Hyderabad",Hyderabad Area 2,Hyderabad,Sindh,House,7.0,147062623.0
PROP-002414,Naila Afridi,55643-8375242-6,"235-Khuzdar Area 4, Khuzdar",,Khuzdar,Balochistan,Agricultural Land,967.0,68231721.0
PROP-002415,Naila Afridi,55643-8375242-6,"23-Khuzdar Area 5, Khuzdar",Khuzdar Area 5,Khuzdar,Balochistan,House,5.0,67968081.0
PROP-002416,Naila Afridi,55643-8375242-6,"236-Khuzdar Area 3, Khuzdar",Khuzdar Area 3,,Balochistan,Commercial,20.0,149668074.0
PROP-002417,Naila Afridi,55643-8375242-6,"396-Khuzdar Area 4, Khuzdar",Khuzdar Area 4,Khuzdar,Balochistan,Flat,,38528759.0
PROP-002418,Kamran Mengal,63262-5443975-1,"409-DHA Phase 2, Islamabad",DHA Phase 2,Islamabad,Islamabad,Agricultural Land,860.0,3405280080.0
PROP-002419,Zeeshan Junejo,39865-5367710-1,"128-Sargodha Area 5, Sargodha",Sargodha Area 5,Sargodha,Punjab,Commercial,20.0,19209700.0
PROP-002420,Zeeshan Junejo,39865-5367710-1,"410-Sargodha Area 4, Sargodha",Sargodha Area 4,Sargodha,Punjab,House,14.0,24585393.0
PROP-002421,Zeeshan Junejo,39865-5367710-1,"454-Sargodha Area 5, Sargodha",Sargodha Area 5,Sargodha,Punjab,House,14.0,15868440.0
PROP-002422,Babar Memon,31970-7645725-5,"446-Sheikhupura Area 5, Sheikhupura",Sheikhupura Area 5,Sheikhupura,Punjab,Flat,3.0,5568177.0
PROP-002423,Noor Junejo,38574-4910193-8,,Sialkot Area 1,Sialkot,Punjab,Agricultural Land,162.0,30983634.0
PROP-002424,Daniyal Ahmed,42598-1827389-9,,Clifton,Karachi,Sindh,Commercial,14.0,31165764.0
PROP-002425,Zubaida Mughal,36721-7027472-6,"292-Gulberg III, Lahore",Gulberg III,Lahore,Punjab,Commercial,5.0,17262115.0
PROP-002426,Zubaida Mughal,36721-7027472-6,"144-Model Town, Lahore",Model Town,Lahore,Punjab,Flat,12.0,134438448.0
PROP-002427,Hamza Butt,39563-2448275-9,"332-Sheikhupura Area 4, Sheikhupura",Sheikhupura Area 4,Sheikhupura,Punjab,Agricultural Land,1179.0,452351646.0
PROP-002428,Hamza Butt,39563-2448275-9,"492-Sheikhupura Area 1, Sheikhupura",Sheikhupura Area 1,Sheikhupura,Punjab,House,20.0,6146820.0
PROP-002429,Rizwan Mughal,35571-2411974-7,,Gulberg III,Lahore,Punjab,Agricultural Land,1865.0,3745983050.0
PROP-002430,Rizwan Mughal,35571-2411974-7,"97-Model Town, Lahore",Model Town,Lahore,Punjab,Flat,12.0,76459260.0
PROP-002431,Rizwan Mughal,35571-2411974-7,,Garden Town,Lahore,Punjab,Commercial,20.0,57817880.0
PROP-002432,Rubina Tahir,36418-3798826-2,"325-Rahim Yar Khan Area 1, Rahim Yar Khan",Rahim Yar Khan Area 1,Rahim Yar Khan,Punjab,Commercial,3.0,2437920.0
PROP-002433,Rubina Tahir,36418-3798826-2,"441-Rahim Yar Khan Area 1, Rahim Yar Khan",Rahim Yar Khan Area 1,Rahim Yar Khan,Punjab,Flat,8.0,
PROP-002434,Rubina Tahir,36418-3798826-2,"16-Rahim Yar Khan Area 5, Rahim Yar Khan",,Rahim Yar Khan,Punjab,House,14.0,
PROP-002435,Fahad Siddiqui,37154-1895444-5,"134-Sheikhupura Area 2, Sheikhupura",Sheikhupura Area 2,Sheikhupura,Punjab,Agricultural Land,1512.0,547067304.0
PROP-002436,Samina Rajput,41571-8889469-0,"71-Sukkur Area 2, Sukkur",Sukkur Area 2,Sukkur,Sindh,Plot,14.0,9157722.0
PROP-002437,Samina Rajput,41571-8889469-0,"206-Sukkur Area 4, Sukkur",Sukkur Area 4,Sukkur,Sindh,Flat,,4853436.0
PROP-002438,Haasan Junejo,33905-0404800-7,"289-Jinnah Colony, Faisalabad",Jinnah Colony,Faisalabad,Punjab,Plot,7.0,4763668.0
PROP-002439,Aisha Minhas,45654-4049108-4,,Jacobabad Area 1,Jacobabad,Sindh,Flat,7.0,10556294.0
PROP-002440,Amna Hussain,69487-6383447-4,"279-F-6, Islamabad",F-6,Islamabad,Islamabad,Agricultural Land,449.0,1727518520.0
PROP-002441,Javed Niazi,31244-4994060-5,"134-Gujrat Area 3, Gujrat",Gujrat Area 3,Gujrat,Punjab,Commercial,20.0,31029200.0
PROP-002442,Zubaida Jatoi,56236-0035698-0,"78-Quetta Area 2, Quetta",Quetta Area 2,Quetta,Balochistan,House,3.0,21380356.0
PROP-002443,Zubaida Jatoi,56236-0035698-0,,Quetta Area 1,,Balochistan,Plot,7.0,8198904.0
PROP-002444,Zubaida Jatoi,56236-0035698-0,"209-Quetta Area 2, Quetta",Quetta Area 2,Quetta,Balochistan,Agricultural Land,1887.0,71702328.0
PROP-002445,Zubaida Jatoi,56236-0035698-0,,Quetta Area 3,Quetta,Balochistan,House,14.0,14757890.0
PROP-002446,Zubaida Jatoi,56236-0035698-0,"385-Quetta Area 1, Quetta",Quetta Area 1,Quetta,Balochistan,Flat,3.0,
PROP-002447,Irfan Aslam,35636-3480755-3,"411-Sahiwal Area 3, Sahiwal",Sahiwal Area 3,Sahiwal,Punjab,Plot,5.0,8466880.0
PROP-002448,Irfan Aslam,35636-3480755-3,"50-Sahiwal Area 3, Sahiwal",Sahiwal Area 3,Sahiwal,Punjab,Plot,20.0,10950420.0
PROP-002449,Tanzeela Siddiqui,44857-6337018-8,"482-Sukkur Area 5, Sukkur",Sukkur Area 5,Sukkur,Sindh,Agricultural Land,1828.0,660737912.0
PROP-002450,Tanzeela Siddiqui,44857-6337018-8,"347-Sukkur Area 2, Sukkur",Sukkur Area 2,Sukkur,Sindh,Agricultural Land,,133940828.0
PROP-002451,Samina Soomro,42067-1714995-2,"217-Shikarpur Area 2, Shikarpur",Shikarpur Area 2,Shikarpur,Sindh,Plot,5.0,2343285.0
PROP-002452,Naila Ahmed,30082-0867250-0,"468-Bahawalpur Area 3, Bahawalpur",Bahawalpur Area 3,Bahawalpur,Punjab,Agricultural Land,430.0,84808900.0
PROP-002453,Shahid Virk,15701-7922442-7,"220-Swabi Area 3, Swabi",,Swabi,KPK,Agricultural Land,629.0,189649161.0
PROP-002454,Iram Aslam,48965-2491167-8,"120-PECHS, Karachi",PECHS,Karachi,Sindh,Flat,4.0,14909396.0
PROP-002455,Iram Aslam,48965-2491167-8,"39-Bahria Town Karachi, Karachi",Bahria Town Karachi,Karachi,Sindh,Commercial,5.0,35056110.0
PROP-002456,Iram Aslam,48965-2491167-8,"134-PECHS, Karachi",PECHS,Karachi,Sindh,Plot,20.0,
PROP-002457,Imran Durrani,16538-8879866-9,"272-Mingora Area 4, Mingora",Mingora Area 4,Mingora,KPK,Agricultural Land,1834.0,526363502.0
PROP-002458,Imran Durrani,16538-8879866-9,"19-Mingora Area 5, Mingora",Mingora Area 5,Mingora,KPK,Agricultural Land,1348.0,141190868.0
PROP-002459,Imran Durrani,,"320-Mingora Area 3, Mingora",,Mingora,KPK,Commercial,10.0,4886600.0
PROP-002460,,44676-0937416-2,"476-Sukkur Area 5, Sukkur",Sukkur Area 5,Sukkur,Sindh,Flat,3.0,73951950.0
PROP-002461,Komal Bugti,44676-0937416-2,"129-Sukkur Area 1, Sukkur",Sukkur Area 1,Sukkur,Sindh,Flat,,1653840.0
PROP-002462,Komal Bugti,44676-0937416-2,"155-Sukkur Area 5, Sukkur",,Sukkur,Sindh,Commercial,10.0,12097010.0
PROP-002463,Komal Bugti,44676-0937416-2,"266-Sukkur Area 1, Sukkur",Sukkur Area 1,Sukkur,Sindh,Agricultural Land,,77735271.0
PROP-002464,Arif Chandio,48378-3705280-9,"310-PECHS, Karachi",PECHS,Karachi,Sindh,Commercial,3.0,27661893.0
PROP-002465,Zafar Qureshi,46072-3654846-5,"274-Jacobabad Area 4, Jacobabad",Jacobabad Area 4,Jacobabad,Sindh,Plot,,
PROP-002466,Qasem Chandio,42237-7061967-7,"491-Jacobabad Area 5, Jacobabad",Jacobabad Area 5,Jacobabad,Sindh,Flat,9.0,5473683.0
PROP-002467,,42237-7061967-7,"464-Jacobabad Area 4, Jacobabad",Jacobabad Area 4,Jacobabad,Sindh,House,10.0,19807790.0
PROP-002468,Kassim Chandio,42237-7061967-7,"321-Jacobabad Area 1, Jacobabad",Jacobabad Area 1,Jacobabad,Sindh,Flat,10.0,4514370.0
PROP-002469,,42237-7061967-7,"318-Jacobabad Area 4, Jacobabad",Jacobabad Area 4,Jacobabad,Sindh,Flat,12.0,
PROP-002470,Qasem Chandio,42237-7061967-7,"13-Jacobabad Area 2, Jacobabad",Jacobabad Area 2,Jacobabad,Sindh,Commercial,7.0,2126859.0
PROP-002471,Marium Randhawa,41183-4080440-4,"266-PECHS, Karachi",PECHS,Karachi,Sindh,Flat,10.0,54568190.0
PROP-002472,,41183-4080440-4,"489-PECHS, Karachi",PECHS,Karachi,Sindh,House,10.0,62503870.0
PROP-002473,Faisal Iqbal,45331-3190209-5,"427-Gulshan-e-Iqbal, Karachi",Gulshan-e-Iqbal,Karachi,Sindh,House,3.0,20694354.0
PROP-002474,Faisal Iqbal,45331-3190209-5,"58-PECHS, Karachi",PECHS,Karachi,Sindh,Flat,9.0,27863172.0
PROP-002475,Babar Bhatti,33077-7064011-9,"228-Saddar, Rawalpindi",,Rawalpindi,Punjab,Agricultural Land,1042.0,1053993420.0
PROP-002476,Farzana Warraich,62956-1378293-2,"422-I-8, Islamabad",I-8,Islamabad,Islamabad,Agricultural Land,892.0,3163890996.0
PROP-002477,Azhar Jamali,32792-4060863-9,"9-Bahawalpur Area 1, Bahawalpur",Bahawalpur Area 1,Bahawalpur,Punjab,Agricultural Land,578.0,130806602.0
PROP-002478,Shoaib Bugti,37169-1251577-1,"446-Dera Ghazi Khan Area 1, Dera Ghazi Khan",Dera Ghazi Khan Area 1,Dera Ghazi Khan,Punjab,Flat,10.0,17125520.0
PROP-002479,Arif Mughal,44543-6506046-3,"44-Malir Cantt, Karachi",Malir Cantt,Karachi,Sindh,Commercial,14.0,58899008.0
