citizen_id,cnic,canonical_first,canonical_name,first_name,last_name,father_name,ntn,gender,province,city,wealth_class,declared_income,tax_paid,is_filer,is_anomaly,is_extreme,has_activity,category
CIT-001515,12384-5197013-9,Owais,Owais Junejo,Owais,Junejo,Shoaib Rajput,0488719,M,KPK,Swabi,middle,1670594,81793,True,False,False,True,Positive
CIT-001516,10070-1802198-1,Umar,Umar Abbasi,Umar,Abbasi,Owais Bugti,,M,KPK,Mingora,high,44540090,286866,False,False,False,False,Positive
CIT-001517,35940-9814904-2,Parveen,Parveen Bhatti,Parveen,Bhatti,Babar Yousafzai,,F,Punjab,Sargodha,middle,2085647,7761,False,False,False,False,Positive
CIT-001518,32652-2847648-5,Shoaib,Shoaib Jamali,Shoaib,Jamali,Atif Mengal,,M,Punjab,Faisalabad,middle,2243978,1381,False,False,False,False,Positive
CIT-001519,38316-9545689-2,Shazia,Shazia Randhawa,Shazia,Randhawa,Talha Bugti,,F,Punjab,Faisalabad,middle,2196030,4845,False,False,False,False,Positive
CIT-001520,52038-4014567-8,Khadija,Khadija Butt,Khadija,Butt,Pervaiz Shaikh,7944750,F,Balochistan,Quetta,upper,1984736,121880,True,True,False,True,Medium
CIT-001521,10168-9533157-1,Rashid,Rashid Bugti,Rashid,Bugti,Ghulam Baig,,M,KPK,Kohat,middle,1900455,6851,False,False,False,False,Positive
CIT-001522,36067-5190933-5,Farhan,Farhan Mirza,Farhan,Mirza,Faisal Butt,,M,Punjab,Sargodha,middle,1219861,833,False,False,False,False,Positive
CIT-001523,30894-5692047-7,Zeeshan,Zeeshan Niazi,Zeeshan,Niazi,Muhammad Durrani,,M,Punjab,Lahore,upper,6764348,109710,False,False,False,False,Positive
CIT-001524,63062-6345522-7,Yasir,Yasir Hussain,Yasir,Hussain,Danish Yousafzai,3372731,M,Islamabad,Islamabad,upper,4934999,916455,True,False,False,True,Positive
CIT-001525,15837-9530787-1,Basit,Basit Mirza,Basit,Mirza,Danish Khoso,0161995,M,KPK,Peshawar,high,4730029,749680,True,True,False,True,Medium
CIT-001526,30168-2062296-0,Rabia,Rabia Yousafzai,Rabia,Yousafzai,Javed Jatoi,8386594,F,Punjab,Lahore,upper,7153979,1397573,True,False,False,True,Positive
CIT-001527,36938-9406172-2,Zainab,Zainab Malik,Zainab,Malik,Khalid Abbasi,9968667,F,Punjab,Multan,middle,2609795,209367,True,False,False,True,Positive
CIT-001528,45434-9806369-8,Yasmin,Yasmin Baloch,Yasmin,Baloch,Ghulam Hussain,,F,Sindh,Karachi,high,6377432,28144,False,True,False,False,Medium
CIT-001529,36325-4593854-6,Parveen,Parveen Sheikh,Parveen,Sheikh,Owais Mirza,9163076,F,Punjab,Multan,upper,1072738,10325,True,True,False,True,Medium
CIT-001530,44432-7440346-8,Asma,Asma Shaikh,Asma,Shaikh,Rafiq Siddiqui,4982127,F,Sindh,Mirpur Khas,middle,2999517,336313,True,False,False,True,Positive
CIT-001531,39619-5654073-1,Iqbal,Iqbal Khattak,Iqbal,Khattak,Tahir Khoso,,M,Punjab,Sialkot,upper,1065077,715,False,True,False,True,Medium
CIT-001532,16363-2744514-6,Parveen,Parveen Jatoi,Parveen,Jatoi,Mushtaq Mengal,7737101,F,KPK,Abbottabad,high,3841351,561842,True,True,False,True,Medium
CIT-001533,46438-5472298-4,Wardah,Wardah Aslam,Wardah,Aslam,Zafar Ahmed,,F,Sindh,Sukkur,high,32584571,632677,False,False,False,False,Positive
CIT-001534,30015-2255975-0,Bushra,Bushra Brohi,Bushra,Brohi,Hussain Cheema,3235650,F,Punjab,Sheikhupura,middle,1061367,12775,True,False,False,True,Positive
CIT-001535,38029-9636614-7,Danish,Danish Tahir,Danish,Tahir,Kamran Butt,,M,Punjab,Lahore,high,34473417,112692,False,False,False,True,Medium
CIT-001536,34831-0274908-3,Javed,Javed Mirza,Javed,Mirza,Habib Niazi,,M,Punjab,Jhelum,high,1868687,3553,False,True,False,False,Medium
CIT-001537,36312-9383408-1,Waseem,Waseem Virk,Waseem,Virk,Khalid Siddiqui,2941260,M,Punjab,Sialkot,low,736224,3671,True,False,False,True,Positive
CIT-001538,48938-2169485-7,Tariq,Tariq Warraich,Tariq,Warraich,Rashid Bhatti,,M,Sindh,Shikarpur,upper,7342753,101072,False,False,False,False,Positive
CIT-001539,72774-2083388-3,Pervaiz,Pervaiz Niazi,Pervaiz,Niazi,Noman Shah,3974314,M,AJK,Muzaffarabad,middle,1726765,69975,True,False,False,True,Positive
CIT-001540,33524-3723239-8,Nadia,Nadia Jatoi,Nadia,Jatoi,Naveed Sethi,,F,Punjab,Sheikhupura,upper,4155655,17555,False,False,False,False,Positive
CIT-001541,39772-5904408-2,Asma,Asma Malik,Asma,Malik,Ali Chandio,2276971,F,Punjab,Lahore,middle,1690594,84318,True,False,False,True,Positive
CIT-001542,33399-8834339-8,Wardah,Wardah Jamali,Wardah,Jamali,Atif Randhawa,,F,Punjab,Lahore,middle,1394632,3587,False,False,False,False,Positive
CIT-001543,46055-7551890-8,Noor,Noor Ahmed,Noor,Ahmed,Asad Chandio,,F,Sindh,Nawabshah,low,420082,0,False,False,False,False,Positive
CIT-001544,35865-7547604-5,Ahmad,Ahmad Soomro,Ahmad,Soomro,Asad Memon,,M,Punjab,Bahawalpur,low,596561,0,False,False,False,False,Positive
CIT-001545,40564-5805860-4,Fatima,Fatima Awan,Fatima,Awan,Farhan Yousafzai,1275042,F,Sindh,Sukkur,upper,9901941,2581015,True,False,False,True,Positive
CIT-001546,41116-2826214-8,Durr-e-Shahwar,Durr-e-Shahwar Mengal,Durr-e-Shahwar,Mengal,Liaquat Bugti,,F,Sindh,Nawabshah,upper,500880,0,False,True,False,True,Medium
CIT-001547,42149-7362006-3,Asad,Asad Jatoi,Asad,Jatoi,Salman Gill,,M,Sindh,Larkana,low,349269,0,False,False,False,False,Positive
CIT-001548,37007-0820150-7,Khalid,Khalid Warraich,Khalid,Warraich,Shahid Kayani,,M,Punjab,Gujrat,low,571343,0,False,False,False,False,Positive
CIT-001549,31823-1193794-1,Bilal,Bilal Ahmed,Bilal,Ahmed,Daniyal Hashmi,4929581,M,Punjab,Gujrat,high,2348777,153528,True,True,False,True,Medium
CIT-001550,30648-8776477-5,Hamza,Hamza Awan,Hamza,Awan,Noman Memon,,M,Punjab,Sialkot,middle,1499080,4459,False,False,False,False,Positive
CIT-001551,38826-8357246-0,Maheen,Maheen Chandio,Maheen,Chandio,Mushtaq Ahmed,,F,Punjab,Sheikhupura,upper,5763554,2188,False,False,False,False,Positive
CIT-001552,48320-0322228-3,Talha,Talha Brohi,Talha,Brohi,Pervaiz Randhawa,0037323,M,Sindh,Nawabshah,low,502208,0,True,False,False,True,Positive
CIT-001553,15318-1921850-2,Nasreen,Nasreen Afridi,Nasreen,Afridi,Kamran Bhatti,6859772,F,KPK,Swabi,high,21730494,7504946,True,False,False,True,Positive
CIT-001554,57537-2338440-3,Shoaib,Shoaib Iqbal,Shoaib,Iqbal,Faisal Awan,,M,Balochistan,Loralai,middle,2186432,9762,False,False,False,True,Medium
CIT-001555,39139-4840403-7,Noman,Noman Afridi,Noman,Afridi,Zafar Raza,4732836,M,Punjab,Sialkot,middle,1735859,80338,True,False,False,True,Positive
CIT-001556,33343-5567828-4,Saima,Saima Hashmi,Saima,Hashmi,Rafiq Siddiqui,3216248,F,Punjab,Sialkot,low,567062,0,True,False,False,True,Positive
CIT-001557,37839-0636710-5,Amir,Amir Warraich,Amir,Warraich,Hamza Yousafzai,,M,Punjab,Sheikhupura,middle,1379249,1748,False,False,False,True,Medium
CIT-001558,46285-2399869-1,Atif,Atif Warraich,Atif,Warraich,Zahid Warraich,5364089,M,Sindh,Karachi,high,2099133,136377,True,True,False,True,Medium
CIT-001559,32925-4356946-3,Zahid,Zahid Gill,Zahid,Gill,Faisal Khoso,,M,Punjab,Rahim Yar Khan,low,620995,9,False,False,False,False,Positive
CIT-001560,34204-4161575-0,Nighat,Nighat Iqbal,Nighat,Iqbal,Kashif Brohi,1816555,F,Punjab,Gujrat,middle,1609521,75123,True,False,False,True,Positive
CIT-001561,39281-5178934-5,Daniyal,Daniyal Yousafzai,Daniyal,Yousafzai,Imran Mengal,6972947,M,Punjab,Sialkot,low,839408,6519,True,False,False,True,Positive
CIT-001562,19150-3426153-6,Madiha,Madiha Khoso,Madiha,Khoso,Sohail Niazi,3638235,F,KPK,Peshawar,low,443509,0,True,False,False,True,Positive
CIT-001563,31521-4471656-2,Durr-e-Shahwar,Durr-e-Shahwar Khoso,Durr-e-Shahwar,Khoso,Noman Aslam,2975301,F,Punjab,Multan,upper,6418374,1190150,True,False,False,True,Positive
CIT-001564,33121-7600642-1,Waseem,Waseem Gondal,Waseem,Gondal,Shoaib Rajput,,M,Punjab,Faisalabad,middle,2381103,13498,False,False,False,False,Positive
CIT-001565,49761-4144136-4,Bano,Bano Hashmi,Bano,Hashmi,Liaquat Soomro,,F,Sindh,Khairpur,low,326718,0,False,False,False,True,Medium
CIT-001566,40560-8857168-4,Farzana,Farzana Junejo,Farzana,Junejo,Waseem Baig,7370624,F,Sindh,Mirpur Khas,upper,3537842,434279,True,False,False,True,Positive
CIT-001567,30153-4900050-0,Ghazala,Ghazala Butt,Ghazala,Butt,Mushtaq Khoso,,F,Punjab,Jhelum,upper,3796435,37706,False,False,False,False,Positive
CIT-001568,31987-6766071-7,Waheed,Waheed Baloch,Waheed,Baloch,Danish Brohi,,M,Punjab,Faisalabad,low,730247,325,False,False,False,True,Medium
CIT-001569,54931-2390554-3,Arif,Arif Randhawa,Arif,Randhawa,Farhan Chandio,,M,Balochistan,Khuzdar,middle,1525358,783,False,False,False,True,Medium
CIT-001570,15831-8258846-8,Amna,Amna Bhatti,Amna,Bhatti,Tanveer Niazi,0172235,F,KPK,Dera Ismail Khan,low,1077143,12319,True,False,False,True,Positive
CIT-001571,32568-0539530-3,Habib,Habib Durrani,Habib,Durrani,Mansoor Cheema,,M,Punjab,Jhelum,middle,1519699,506,False,False,False,False,Positive
CIT-001572,43661-5967032-8,Sana,Sana Baloch,Sana,Baloch,Shoaib Junejo,9941273,F,Sindh,Jacobabad,low,528463,0,True,False,False,True,Positive
CIT-001573,44579-3508698-8,Khadija,Khadija Junejo,Khadija,Junejo,Hassan Siddiqui,,F,Sindh,Karachi,middle,2858851,596,False,False,False,False,Positive
CIT-001574,36331-9138636-8,Nasreen,Nasreen Kayani,Nasreen,Kayani,Farhan Virk,,F,Punjab,Bahawalpur,low,912726,500,False,False,False,False,Positive
CIT-001575,15128-2169240-3,Shahid,Shahid Gondal,Shahid,Gondal,Yasir Cheema,5084167,M,KPK,Swabi,high,51041400,16075290,True,False,False,True,Positive
CIT-001576,34239-9953150-8,Zubaida,Zubaida Hashmi,Zubaida,Hashmi,Adnan Brohi,,F,Punjab,Dera Ghazi Khan,low,718466,201,False,False,False,False,Positive
CIT-001577,47002-7011384-5,Nadeem,Nadeem Aslam,Nadeem,Aslam,Noman Gill,,M,Sindh,Shikarpur,middle,2447349,4087,False,False,False,False,Positive
CIT-001578,33315-5983743-9,Talha,Talha Rajput,Talha,Rajput,Daniyal Yousafzai,4851003,M,Punjab,Sialkot,middle,2150165,120439,True,False,False,True,Positive
CIT-001579,36356-9242163-4,Uzma,Uzma Hashmi,Uzma,Hashmi,Javed Yousafzai,7449685,F,Punjab,Sheikhupura,middle,2273442,144062,True,False,False,True,Positive
CIT-001580,43515-9629106-7,Junaid,Junaid Cheema,Junaid,Cheema,Atif Jatoi,,M,Sindh,Mirpur Khas,upper,5085553,80039,False,False,False,False,Positive
CIT-001581,32838-5985649-3,Daniyal,Daniyal Gondal,Daniyal,Gondal,Junaid Baloch,2269346,M,Punjab,Lahore,middle,1408221,41932,True,False,False,True,Positive
CIT-001582,30968-3936517-6,Hina,Hina Gill,Hina,Gill,Salman Minhas,,F,Punjab,Bahawalpur,middle,1798179,1270,False,False,False,False,Positive
CIT-001583,40903-8216773-5,Usman,Usman Qureshi,Usman,Qureshi,Umair Virk,4538015,M,Sindh,Shikarpur,high,4116985,658297,True,True,False,True,Medium
CIT-001584,36253-1272511-5,Mushtaq,Mushtaq Iqbal,Mushtaq,Iqbal,Farhan Khoso,,M,Punjab,Sargodha,middle,1571166,368,False,False,False,False,Positive
CIT-001585,39847-3921824-0,Sana,Sana Jamali,Sana,Jamali,Shahid Abbasi,6917037,F,Punjab,Gujranwala,upper,673649,1822,True,True,False,True,Medium
CIT-001586,16069-7927304-2,Farzana,Farzana Bhatti,Farzana,Bhatti,Farhan Shaikh,9011370,F,KPK,Mingora,middle,2397384,167009,True,False,False,True,Positive
CIT-001587,46693-2765108-3,Zahid,Zahid Mengal,Zahid,Mengal,Naveed Butt,,M,Sindh,Khairpur,upper,6161261,108494,False,False,False,False,Positive
CIT-001588,49880-4012026-9,Liaquat,Liaquat Tahir,Liaquat,Tahir,Bilal Sethi,,M,Sindh,Karachi,low,778888,169,False,False,False,False,Positive
CIT-001589,37962-3323551-4,Khadija,Khadija Khattak,Khadija,Khattak,Basit Soomro,,F,Punjab,Lahore,upper,734859,246,False,True,False,False,Medium
CIT-001590,14988-9067160-5,Hassan,Hassan Randhawa,Hassan,Randhawa,Zahid Mughal,8318048,M,KPK,Abbottabad,low,471779,0,True,False,False,True,Positive
CIT-001591,38477-1220202-1,Salman,Salman Brohi,Salman,Brohi,Umair Durrani,,M,Punjab,Gujranwala,middle,1451707,4425,False,False,False,False,Positive
CIT-001592,13068-8910851-3,Khalid,Khalid Kayani,Khalid,Kayani,Daniyal Mirza,6972712,M,KPK,Kohat,high,43260,0,True,True,True,True,Negative
CIT-001593,32167-0014916-2,Komal,Komal Awan,Komal,Awan,Rizwan Hashmi,,F,Punjab,Lahore,high,2866216,9364,False,True,False,True,Medium
CIT-001594,16919-9127544-7,Waheed,Waheed Kayani,Waheed,Kayani,Iqbal Awan,5988492,M,KPK,Abbottabad,low,487750,0,True,False,False,True,Positive
CIT-001595,30293-1997347-7,Muhammad,Muhammad Ali,Muhammad,Ali,Rafiq Memon,,M,Punjab,Rawalpindi,low,482067,0,False,False,False,False,Positive
CIT-001596,35444-5761504-9,Qasim,Qasim Memon,Qasim,Memon,Umair Virk,1525719,M,Punjab,Lahore,low,787326,4242,True,False,False,True,Positive
CIT-001597,34057-9807020-5,Yasir,Yasir Abbasi,Yasir,Abbasi,Usman Chaudhry,,M,Punjab,Gujrat,low,604168,2,False,False,False,False,Positive
CIT-001598,38552-8604196-2,Shazia,Shazia Khoso,Shazia,Khoso,Usman Virk,,F,Punjab,Sahiwal,middle,1323832,1237,False,False,False,False,Positive
CIT-001599,59367-8637573-7,Farhan,Farhan Laghari,Farhan,Laghari,Mushtaq Cheema,,M,Balochistan,Loralai,middle,3139346,11481,False,False,False,False,Positive
CIT-001600,76100-4856383-6,Zainab,Zainab Siddiqui,Zainab,Siddiqui,Habib Minhas,7162236,F,GB,Gilgit,low,721201,3229,True,False,False,True,Positive
CIT-001601,14990-1863862-0,Humaira,Humaira Virk,Humaira,Virk,Imran Butt,0737130,F,KPK,Peshawar,upper,7144828,1606070,True,False,False,True,Positive
CIT-001602,38975-3028127-2,Sadia,Sadia Cheema,Sadia,Cheema,Usman Junejo,,F,Punjab,Multan,high,25693570,121907,False,False,False,True,Medium
CIT-001603,32286-9892018-5,Imran,Imran Gill,Imran,Gill,Tanveer Shah,,M,Punjab,Gujrat,low,374944,0,False,False,False,False,Positive
CIT-001604,36837-9719184-8,Durr-e-Shahwar,Durr-e-Shahwar Cheema,Durr-e-Shahwar,Cheema,Khalid Ahmed,,F,Punjab,Jhelum,middle,1609824,2869,False,False,False,True,Medium
CIT-001605,34924-6057771-4,Nasreen,Nasreen Awan,Nasreen,Awan,Pervaiz Laghari,3691747,F,Punjab,Sheikhupura,high,5899197,910155,True,True,False,True,Medium
CIT-001606,49746-6789105-2,Jaweria,Jaweria Malik,Jaweria,Malik,Umar Virk,,F,Sindh,Karachi,low,880055,628,False,False,False,False,Positive
CIT-001607,58620-3723543-7,Hamza,Hamza Ali,Hamza,Ali,Noman Virk,4862229,M,Balochistan,Quetta,middle,2859823,290267,True,False,False,True,Positive
CIT-001608,39460-7519107-2,Rabia,Rabia Sethi,Rabia,Sethi,Nadeem Butt,,F,Punjab,Lahore,upper,5181552,36001,False,False,False,False,Positive
CIT-001609,31890-2649316-7,Mansoor,Mansoor Ali,Mansoor,Ali,Tariq Durrani,,M,Punjab,Gujranwala,low,357353,0,False,False,False,True,Medium
CIT-001610,31954-7745398-7,Saeed,Saeed Sethi,Saeed,Sethi,Umair Minhas,9565785,M,Punjab,Lahore,low,521586,0,True,False,False,True,Positive
CIT-001611,36188-4795686-8,Maryam,Maryam Memon,Maryam,Memon,Usman Jatoi,,F,Punjab,Sahiwal,middle,1058926,927,False,False,False,False,Positive
CIT-001612,36230-4212945-6,Madiha,Madiha Rajput,Madiha,Rajput,Rizwan Baig,,F,Punjab,Gujrat,upper,6610834,118747,False,False,False,False,Positive
CIT-001613,11204-4623404-9,Arif,Arif Gondal,Arif,Gondal,Imran Baloch,,M,KPK,Peshawar,upper,575669,0,False,True,False,False,Medium
CIT-001614,35012-4076049-3,Danish,Danish Rajput,Danish,Rajput,Naveed Baloch,,M,Punjab,Gujranwala,middle,1565141,6276,False,False,False,False,Positive
CIT-001615,47980-2667169-6,Maryam,Maryam Chandio,Maryam,Chandio,Zafar Afridi,,F,Sindh,Sukkur,middle,1115581,671,False,False,False,True,Medium
CIT-001616,36337-6407350-1,Farhan,Farhan Chandio,Farhan,Chandio,Ghulam Memon,6024636,M,Punjab,Sialkot,low,583292,0,True,False,False,True,Positive
CIT-001617,43052-0120001-9,Zahid,Zahid Afridi,Zahid,Afridi,Basit Hashmi,,M,Sindh,Larkana,middle,1534150,233,False,False,False,False,Positive
CIT-001618,45628-0459014-7,Saeed,Saeed Khattak,Saeed,Khattak,Farhan Bugti,6601461,M,Sindh,Jacobabad,low,352001,0,True,False,False,True,Positive
CIT-001619,13725-0152454-4,Lubna,Lubna Siddiqui,Lubna,Siddiqui,Zubair Jatoi,,F,KPK,Mardan,upper,2534714,8851,False,False,False,True,Medium
CIT-001620,36925-1010577-3,Tahir,Tahir Baig,Tahir,Baig,Khalid Virk,,M,Punjab,Sahiwal,middle,1785203,667,False,False,False,False,Positive
CIT-001621,38456-5375714-1,Rizwan,Rizwan Baig,Rizwan,Baig,Javed Iqbal,,M,Punjab,Sheikhupura,middle,3063206,15182,False,False,False,False,Positive
CIT-001622,37787-4611484-7,Owais,Owais Chandio,Owais,Chandio,Habib Hashmi,,M,Punjab,Rahim Yar Khan,low,823024,206,False,False,False,False,Positive
CIT-001623,15373-3105358-5,Daniyal,Daniyal Minhas,Daniyal,Minhas,Ali Siddiqui,,M,KPK,Nowshera,upper,1150654,907,False,True,False,False,Medium
CIT-001624,32406-3272642-1,Hassan,Hassan Raza,Hassan,Raza,Azhar Brohi,,M,Punjab,Faisalabad,middle,1502489,4482,False,False,False,False,Positive
CIT-001625,37176-1502565-4,Komal,Komal Yousafzai,Komal,Yousafzai,Saeed Durrani,,F,Punjab,Faisalabad,upper,1515108,1715,False,True,False,True,Medium
CIT-001626,47894-0388565-3,Tariq,Tariq Bugti,Tariq,Bugti,Shoaib Durrani,,M,Sindh,Hyderabad,high,1546756,2105,False,True,False,False,Medium
CIT-001627,49632-3685181-5,Waheed,Waheed Gondal,Waheed,Gondal,Liaquat Gill,,M,Sindh,Jacobabad,middle,1970573,10210,False,False,False,False,Positive
CIT-001628,46432-6720624-6,Nasreen,Nasreen Ali,Nasreen,Ali,Salman Butt,7659007,F,Sindh,Larkana,upper,1310680,31395,True,True,False,True,Medium
CIT-001629,46197-3751453-7,Owais,Owais Shah,Owais,Shah,Tahir Siddiqui,,M,Sindh,Karachi,upper,8669746,128455,False,False,False,False,Positive
CIT-001630,35807-0548303-4,Samina,Samina Ali,Samina,Ali,Imran Qureshi,6830282,F,Punjab,Sargodha,middle,1746721,93536,True,False,False,True,Positive
CIT-001631,79704-2647657-3,Liaquat,Liaquat Shaikh,Liaquat,Shaikh,Sajid Hussain,,M,GB,Gilgit,high,25869997,196381,False,False,False,False,Positive
CIT-001632,36740-3290420-6,Bano,Bano Gondal,Bano,Gondal,Adnan Yousafzai,0853679,F,Punjab,Gujranwala,low,384219,0,True,False,False,True,Positive
CIT-001633,46944-3029413-2,Zainab,Zainab Khoso,Zainab,Khoso,Mushtaq Mirza,,F,Sindh,Khairpur,middle,1404558,2277,False,False,False,False,Positive
CIT-001634,34359-3313262-3,Zafar,Zafar Cheema,Zafar,Cheema,Amir Jamali,,M,Punjab,Sheikhupura,high,155816,0,False,True,True,False,Negative
CIT-001635,43329-1054384-7,Mushtaq,Mushtaq Jatoi,Mushtaq,Jatoi,Atif Rajput,,M,Sindh,Khairpur,middle,1681764,6984,False,False,False,True,Medium
CIT-001636,46680-8537850-5,Umar,Umar Abbasi,Umar,Abbasi,Rafiq Jamali,2972156,M,Sindh,Khairpur,upper,6699073,1346792,True,False,False,True,Positive
CIT-001637,30692-8734578-8,Rubina,Rubina Siddiqui,Rubina,Siddiqui,Nadeem Shaikh,6541826,F,Punjab,Gujrat,middle,2367565,163745,True,False,False,True,Positive
CIT-001638,35175-3484043-6,Nadia,Nadia Rajput,Nadia,Rajput,Tariq Yousafzai,5400620,F,Punjab,Rawalpindi,upper,4715268,682633,True,False,False,True,Positive
CIT-001639,43637-5574917-8,Qudsia,Qudsia Afridi,Qudsia,Afridi,Waqas Awan,,F,Sindh,Karachi,upper,807771,276,False,True,False,False,Medium
CIT-001640,49434-6554143-2,Parveen,Parveen Yousafzai,Parveen,Yousafzai,Shoaib Ali,,F,Sindh,Karachi,low,460941,0,False,False,False,False,Positive
CIT-001641,32422-9487933-3,Danish,Danish Kayani,Danish,Kayani,Qasim Shah,5834794,M,Punjab,Dera Ghazi Khan,upper,5961662,1230414,True,False,False,True,Positive
CIT-001642,30892-2142398-4,Tanzeela,Tanzeela Sheikh,Tanzeela,Sheikh,Ehsan Bhatti,7717019,F,Punjab,Sargodha,low,399592,0,True,False,False,True,Positive
CIT-001643,48400-8046151-1,Qasim,Qasim Junejo,Qasim,Junejo,Amir Kayani,,M,Sindh,Sukkur,upper,2899352,20341,False,False,False,False,Positive
CIT-001644,35894-4483678-9,Salman,Salman Jatoi,Salman,Jatoi,Sajid Laghari,,M,Punjab,Multan,upper,7822257,5109,False,False,False,False,Positive
CIT-001645,66370-1926870-2,Shazia,Shazia Junejo,Shazia,Junejo,Danish Butt,,F,Islamabad,Islamabad,high,53271,0,False,True,True,False,Negative
CIT-001646,10524-8092155-9,Irfan,Irfan Brohi,Irfan,Brohi,Talha Awan,8918796,M,KPK,Abbottabad,upper,7484339,1843104,True,False,False,True,Positive
CIT-001647,35779-5907809-4,Zubaida,Zubaida Hussain,Zubaida,Hussain,Shoaib Afridi,0728922,F,Punjab,Gujranwala,high,174034,0,True,True,True,True,Negative
CIT-001648,38192-3666574-0,Saima,Saima Iqbal,Saima,Iqbal,Babar Minhas,9666030,F,Punjab,Gujranwala,high,119263,0,True,True,True,True,Negative
CIT-001649,45239-9894510-3,Ali,Ali Junejo,Ali,Junejo,Basit Aslam,,M,Sindh,Hyderabad,high,25274292,338614,False,False,False,False,Positive
CIT-001650,38410-5011269-0,Naila,Naila Cheema,Naila,Cheema,Ehsan Shaikh,,F,Punjab,Bahawalpur,middle,1836541,1831,False,False,False,False,Positive
CIT-001651,64228-3396527-0,Wardah,Wardah Aslam,Wardah,Aslam,Ali Memon,,F,Islamabad,Islamabad,upper,7004419,134437,False,False,False,False,Positive
CIT-001652,32100-5703746-8,Nadia,Nadia Gill,Nadia,Gill,Faisal Junejo,,F,Punjab,Sahiwal,upper,3754652,42127,False,False,False,False,Positive
CIT-001653,70612-5076593-8,Wardah,Wardah Khoso,Wardah,Khoso,Daniyal Randhawa,5179042,F,AJK,Kotli,upper,5119433,807931,True,False,False,True,Positive
CIT-001654,34633-6459019-9,Hussain,Hussain Soomro,Hussain,Soomro,Basit Soomro,9000177,M,Punjab,Sahiwal,low,634532,903,True,False,False,True,Positive
CIT-001655,33677-7665185-5,Bilal,Bilal Laghari,Bilal,Laghari,Owais Rajput,2518421,M,Punjab,Rahim Yar Khan,high,33083,0,True,True,True,True,Negative
CIT-001656,31135-1810852-4,Maryam,Maryam Malik,Maryam,Malik,Umar Jatoi,4379401,F,Punjab,Dera Ghazi Khan,upper,4118433,497481,True,False,False,True,Positive
CIT-001657,10012-9045396-6,Bano,Bano Gondal,Bano,Gondal,Kamran Gill,,F,KPK,Mingora,middle,1965711,9085,False,False,False,False,Positive
CIT-001658,42281-5726095-9,Fahad,Fahad Iqbal,Fahad,Iqbal,Saeed Hashmi,7369725,M,Sindh,Mirpur Khas,high,155740,0,True,True,True,True,Negative
CIT-001659,31051-2998309-4,Amna,Amna Yousafzai,Amna,Yousafzai,Waheed Bugti,,F,Punjab,Sialkot,middle,1198190,1383,False,False,False,False,Positive
CIT-001660,45577-1423141-5,Basit,Basit Niazi,Basit,Niazi,Yasir Hussain,4615601,M,Sindh,Jacobabad,low,575096,0,True,False,False,True,Positive
CIT-001661,36220-6851913-7,Fahad,Fahad Jamali,Fahad,Jamali,Tahir Iqbal,,M,Punjab,Rahim Yar Khan,low,494682,0,False,False,False,False,Positive
CIT-001662,31048-1244669-5,Habib,Habib Khan,Habib,Khan,Ali Sheikh,1144910,M,Punjab,Lahore,low,307990,0,True,False,False,True,Positive
CIT-001663,33647-0204426-6,Madiha,Madiha Gondal,Madiha,Gondal,Mushtaq Siddiqui,,F,Punjab,Sargodha,low,709124,118,False,False,False,False,Positive
