record_id,owner_name,cnic,registration_number,vehicle_type,vehicle_make,vehicle_model,vehicle_year,market_value,province
VEH-003350,Atif Khan,14806-9735721-1,A-9013,SUV,KIA,Sportage,2018.0,10974201.0,KPK
VEH-003351,Noor Brohi,37418-4582995-0,LEB-637,SUV,Toyota,Land Cruiser,2015.0,63136750.0,Punjab
VEH-003352,Talha Laghari,65895-6938462-9,ICT-34,Car,Suzuki,Cultus,2021.0,2505577.0,Islamabad
VEH-003353,Bano Mughal,36552-6473626-6,LEC-6721,Car,Suzuki,Cultus,2015.0,2805620.0,Punjab
VEH-003354,Zubaida Mengal,36728-0145622-0,LED-7455,Car,Honda,Civic,2018.0,7877631.0,Punjab
VEH-003355,Ayesha Ahmed,39503-5069447-8,BWP-9232,Car,Suzuki,WagonR,2017.0,3134374.0,Punjab
VEH-003356,Wardah Aslam,11858-9589019-0,MRD-9418,Car,Suzuki,Cultus,2016.0,2927088.0,KPK
VEH-003357,Wardah Aslam,11858-9589019-0,B-4765,Car,Suzuki,Swift,2024.0,3786944.0,KPK
VEH-003358,Wardah Aslam,11858-9589019-0,PSH-4702,SUV,Toyota,Land Cruiser,2019.0,42077522.0,KPK
VEH-003359,Wardah Aslam,11858-9589019-0,A-8102,Car,Toyota,Yaris,2021.0,3871085.0,KPK
VEH-003360,Hina Niazi,61077-2289809-2,ISB-3082,Car,Mercedes,C-Class,2021.0,22545417.0,Islamabad
VEH-003361,Hina Niazi,61077-2289809-2,ISB-8376,Car,Suzuki,Alto,2022.0,2261283.0,Islamabad
VEH-003362,Zafar Mughal,34545-9608452-5,LED-7671,Car,Suzuki,Alto,2018.0,2667167.0,Punjab
VEH-003363,Parveen Chaudhry,34212-1813492-8,RIR-590,SUV,Toyota,Land Cruiser,2025.0,61628004.0,Punjab
VEH-003364,Parveen Chaudhry,34212-1813492-8,LED-9233,Car,Suzuki,Alto,2018.0,2031233.0,Punjab
VEH-003365,Samina Bugti,48763-6306940-8,KHI-9395,SUV,KIA,Sportage,2019.0,7791584.0,Sindh
VEH-003366,Samina Abbasi,68035-7852446-0,ISB-5545,Motorcycle,Honda,CD-70,2023.0,111868.0,Islamabad
VEH-003367,Samina Abbasi,68035-7852446-0,ISB-2752,Car,Suzuki,Alto,2019.0,2491683.0,Islamabad
VEH-003368,Samina Abbasi,68035-7852446-0,ISB-7528,Car,Toyota,Corolla,2016.0,,Islamabad
VEH-003369,Zeeshan Niazi,32462-1920202-9,SLK-8203,Car,Toyota,Corolla,2019.0,5222817.0,Punjab
VEH-003370,Tanzeela Gondal,34866-4003067-8,GRW-7776,Car,Suzuki,Cultus,2017.0,3261029.0,Punjab
VEH-003371,Hussain Raza,38221-4228714-3,MLT-2705,Car,Toyota,Yaris,2015.0,5478618.0,Punjab
VEH-003372,Noor Yousafzai,57447-8619866-2,TBT-984,Car,Suzuki,Cultus,2025.0,3122451.0,Balochistan
VEH-003373,Jaweria Baloch,45583-1743367-4,HYD-9599,Car,Suzuki,WagonR,,2705762.0,Sindh
VEH-003374,Jaweria Baloch,45583-1743367-4,MRP-6732,Car,Suzuki,Alto,2018.0,2286103.0,Sindh
VEH-003375,,30328-2733197-1,LEC-3147,Car,Suzuki,Alto,2022.0,2572822.0,Punjab
VEH-003376,Komal Baloch,69653-0964330-6,ISB-8180,Car,Toyota,Corolla,2022.0,4799697.0,Islamabad
VEH-003377,Komal Baloch,69653-0964330-6,ICT-9403,Car,Suzuki,Cultus,2015.0,,Islamabad
VEH-003378,Tahira Sheikh,55179-8380601-0,QTA-8736,Car,Honda,Civic,2025.0,7244474.0,Balochistan
VEH-003379,Tahira Sheikh,55179-8380601-0,TBT-3036,Car,Suzuki,Cultus,2018.0,3473512.0,Balochistan
VEH-003380,Daniyal Afridi,45357-6321432-1,SKP-6699,Motorcycle,Honda,CD-70,2015.0,149165.0,Sindh
VEH-003381,Qudsia Mirza,37650-4146070-8,SRG-7247,Car,Suzuki,Cultus,2018.0,2768024.0,Punjab
VEH-003382,Usman Mughal,34051-5600220-3,RIA-2251,Car,Suzuki,Alto,2021.0,1865005.0,Punjab
VEH-003383,Usman Mughal,34051-5600220-3,BWP-2211,Car,Suzuki,Alto,2019.0,2062936.0,Punjab
VEH-003384,Durr-e-Shahwar Junejo,37274-9622098-6,RIR-7532,SUV,Hyundai,Tucson,,10720150.0,Punjab
VEH-003385,Durr-e-Shahwar Junejo,37274-9622098-6,LEA-5085,Car,Honda,Civic,2020.0,7827937.0,Punjab
VEH-003386,Maryam Raza,38547-8114442-2,LEB-5283,Car,Suzuki,Cultus,2016.0,2773168.0,Punjab
VEH-003387,Ghazala Afridi,48619-2240129-2,SKP-8364,Car,Suzuki,WagonR,2018.0,2509565.0,Sindh
VEH-003388,Zainab Hussain,31865-1408471-8,RIA-6496,Car,Audi,A4,2021.0,22660853.0,Punjab
VEH-003389,Waseem Bhatti,,SRG-9374,Car,Suzuki,WagonR,2019.0,2730249.0,Punjab
VEH-003390,Junaid Minhas,36404-8538699-7,LED-4976,Car,Honda,City,,5261136.0,Punjab
VEH-003391,Salman Soomro,56332-5174597-9,TBT-9067,Car,Suzuki,Cultus,2016.0,2994189.0,Balochistan
VEH-003392,Salman Soomro,56332-5174597-9,QB-4995,Car,Honda,City,2025.0,4982061.0,Balochistan
VEH-003393,Samina Mengal,17918-9627130-6,B-4669,Car,Suzuki,Alto,2025.0,2443272.0,KPK
VEH-003394,Samina Mengal,17918-9627130-6,PSH-618,Motorcycle,Yamaha,YBR-125,2023.0,319325.0,KPK
VEH-003395,Maheen Chaudhry,34171-3942087-6,FSD-4102,Car,Suzuki,Cultus,,2822718.0,Punjab
VEH-003396,Farzana Sethi,38409-2390039-6,SLK-4255,SUV,Hyundai,Tucson,,10068531.0,Punjab
VEH-003397,Javed Cheema,35831-6808821-7,SLK-3444,Car,Honda,City,2017.0,5807929.0,Punjab
VEH-003398,Qasim Ali,50651-2767942-3,TBT-24,Car,Suzuki,Alto,2020.0,2139732.0,Balochistan
VEH-003399,Rizwan Randhawa,38539-3507104-3,SRG-694,Car,Honda,City,2024.0,4488204.0,Punjab
VEH-003400,Rizwan Randhawa,38539-3507104-3,LEC-8194,Car,Honda,Civic,2020.0,6331098.0,Punjab
VEH-003401,Rizwan Randhawa,38539-3507104-3,LEB-3183,Motorcycle,Yamaha,YBR-125,2025.0,269602.0,Punjab
VEH-003402,Rizwan Randhawa,38539-3507104-3,SLK-6781,Car,Suzuki,Alto,2024.0,2194933.0,Punjab
VEH-003403,Saeid Baloch,39264-3746355-5,RIA-2906,Car,Suzuki,Alto,2018.0,1937904.0,Punjab
VEH-003404,Riffat Khan,31574-2428836-6,MLT-4685,Car,Suzuki,Swift,2018.0,3566986.0,Punjab
VEH-003405,Riffat Khan,31574-2428836-6,SLK-1434,Car,Suzuki,WagonR,2017.0,2618386.0,Punjab
VEH-003406,,49910-1906892-4,HYD-5860,Car,Hyundai,Elantra,2024.0,5297994.0,Sindh
VEH-003407,Zubaida Iqbal,49910-1906892-4,AGR-4859,Car,Toyota,Yaris,2025.0,4132024.0,Sindh
VEH-003408,Zainab Shah,41158-3945741-8,AGR-8219,Car,Audi,A4,2022.0,23010286.0,Sindh
VEH-003409,Zaineb Shah,41158-3945741-8,AKD-2665,Car,Mercedes,C-Class,2023.0,29966927.0,Sindh
VEH-003410,Hina Gill,44803-4010043-8,AGR-164,Car,Suzuki,Swift,2023.0,3720486.0,Sindh
VEH-003411,Asad Iqbal,37400-9344312-5,BWP-5602,Car,BMW,3 Series,2018.0,21696342.0,Punjab
VEH-003412,,37400-9344312-5,LEA-2578,Car,Suzuki,Cultus,2021.0,3250520.0,Punjab
VEH-003413,Asad Iqbal,37400-9344312-5,LEB-4297,Motorcycle,Honda,CD-70,2015.0,144072.0,Punjab
VEH-003414,Waqas Gill,17864-9270387-5,B-7246,Car,Suzuki,Swift,2019.0,3090339.0,KPK
VEH-003415,Sunna Ahmed,12213-6497193-2,B-6584,Car,Toyota,Corolla,2018.0,4673116.0,KPK
VEH-003416,Ehsan Siddiqui,,PSH-3936,Car,Audi,A4,2020.0,21221178.0,KPK
VEH-003417,Irfan Qureshi,11160-5622021-5,MRD-6316,Car,Honda,City,2023.0,4757268.0,KPK
VEH-003418,Kamran Mirza,35448-0837898-9,RIA-2486,Car,Honda,Civic,2020.0,8971582.0,Punjab
VEH-003419,M. Aslam,37155-9593741-3,BWP-168,Car,Suzuki,Swift,2023.0,3960716.0,Punjab
VEH-003420,Fahad Sheikh,67156-8586614-1,ICT-5100,Car,Suzuki,Cultus,2017.0,3128234.0,Islamabad
VEH-003421,Hina Gill,34936-8893789-2,RIR-7276,Car,Suzuki,WagonR,2022.0,2243989.0,Punjab
VEH-003422,Hina Gill,34936-8893789-2,FSD-1560,Car,Toyota,Corolla,2024.0,4751263.0,Punjab
VEH-003423,Tanzeela Khoso,13567-5414251-4,PSH-328,Car,Audi,A4,2018.0,19382464.0,KPK
VEH-003424,Tanzeela Khoso,13567-5414251-4,A-2753,SUV,Toyota,Fortuner,2023.0,12370214.0,KPK
VEH-003425,Qasem Bhatti,49517-4092738-5,AKD-6957,Car,Suzuki,WagonR,2016.0,3060338.0,Sindh
VEH-003426,Bushra Ali,30473-8660491-0,GRW-4222,Car,Suzuki,Alto,2019.0,2319159.0,Punjab
VEH-003427,Bushra Ali,30473-8660491-0,BWP-1025,Car,Honda,Civic,,7632716.0,Punjab
VEH-003428,Zahid Laghari,43240-7220824-1,AKD-7011,Car,Suzuki,Alto,2023.0,2489020.0,Sindh
VEH-003429,Sajid Kayani,35345-7961632-7,GRW-3813,Car,Honda,City,2023.0,5436057.0,Punjab
VEH-003430,Saima Hussain,47625-3200120-4,MRP-8194,Car,Suzuki,WagonR,2025.0,2974997.0,Sindh
VEH-003431,Saima Hussain,47625-3200120-4,AGR-3541,Car,Suzuki,Alto,2022.0,1992232.0,Sindh
VEH-003432,Saima Hussain,47625-3200120-4,KHI-9777,Car,Toyota,Corolla,2025.0,6440292.0,Sindh
VEH-003433,Khadeeja Iqbal,37101-7210945-2,BWP-5197,Car,Suzuki,Alto,2025.0,1962921.0,Punjab
VEH-003434,Khadijah Iqbal,37101-7210945-2,SRG-8395,Car,Honda,City,2025.0,5191395.0,Punjab
VEH-003435,Khadeejah Baloch,48466-9618215-0,AGR-8988,Car,Suzuki,Alto,2023.0,2562048.0,Sindh
VEH-003436,Amna Ahmed,72752-7727493-4,MZF-9917,Motorcycle,Yamaha,YBR-125,,326362.0,AJK
VEH-003437,Amna Ahmed,72752-7727493-4,AJK-9566,Car,Toyota,Corolla,2020.0,4235209.0,AJK
VEH-003438,Amna Ahmed,72752-7727493-4,MZF-209,Car,Toyota,Corolla,2020.0,5564326.0,AJK
VEH-003439,Rafiq Jamali,31209-9854460-9,FSD-6050,Car,Suzuki,Cultus,2019.0,3366598.0,Punjab
VEH-003440,Naila Mengal,47041-0231460-8,KHI-6837,Car,Suzuki,Alto,2021.0,2013262.0,Sindh
VEH-003441,Lubna Qureshi,12332-3653903-4,B-3316,Car,Suzuki,Alto,,2642131.0,KPK
VEH-003442,Sajid Khan,33000-6285664-9,GRW-133,Car,Suzuki,Cultus,2018.0,3279443.0,Punjab
VEH-003443,Hussain Jamali,32902-0648131-7,FSD-5358,Car,Honda,Civic,2022.0,8331852.0,Punjab
VEH-003444,Nasreen Rajput,16937-2018867-2,MRD-7867,Motorcycle,Yamaha,YBR-125,2025.0,284247.0,KPK
VEH-003445,Nasreen Rajput,16937-2018867-2,MRD-7126,Car,Suzuki,Cultus,2020.0,3124774.0,KPK
VEH-003446,Hussain Minhas,36878-8583904-7,LED-4405,SUV,Toyota,Fortuner,2019.0,15638099.0,Punjab
VEH-003447,Hussain Minhas,36878-8583904-7,LEA-6744,Car,Suzuki,Alto,2025.0,2613311.0,Punjab
VEH-003448,Hussain Minhas,36878-8583904-7,LEA-2403,SUV,Toyota,Land Cruiser,2018.0,46809828.0,Punjab
VEH-003449,Hussan Minhas,36878-8583904-7,LEB-4841,SUV,KIA,Sportage,2016.0,11517332.0,Punjab
VEH-003450,Ghulam Raza,43862-0561235-5,KHI-9701,Car,Mercedes,C-Class,2017.0,18183861.0,Sindh
VEH-003451,Farzana Niazi,45963-9879896-6,HYD-7113,SUV,KIA,Sportage,2022.0,8331673.0,Sindh
VEH-003452,,36906-6430060-7,LEC-1319,Car,Hyundai,Elantra,2021.0,5218846.0,Punjab
VEH-003453,Ghulam Khan,36906-6430060-7,MLT-1002,Car,Suzuki,Alto,2025.0,2328512.0,Punjab
VEH-003454,Zeeshan Qureshi,42972-2670412-5,KHI-4427,Car,Toyota,Corolla,2022.0,4324857.0,Sindh
VEH-003455,Uzma Awan,53977-5876921-2,QTA-6945,Motorcycle,Yamaha,YBR-125,2024.0,320531.0,Balochistan
VEH-003456,Khalid Virk,53076-1222537-7,QB-4780,Car,Toyota,Corolla,2021.0,7099989.0,Balochistan
VEH-003457,Wardah Durrani,32871-8302021-8,RIR-7525,Car,Suzuki,Cultus,2024.0,2644843.0,Punjab
VEH-003458,Wardah Durrani,32871-8302021-8,LED-9833,Car,Hyundai,Elantra,2020.0,5158258.0,Punjab
VEH-003459,Owais Khan,36320-0345913-7,RIR-2086,Car,Suzuki,Cultus,2019.0,3069823.0,Punjab
VEH-003460,Naila Mughal,45591-5185435-8,AGR-4905,SUV,Toyota,Fortuner,,15842636.0,Sindh
VEH-003461,Komal Malik,55611-5367342-0,TBT-115,Car,BMW,3 Series,2023.0,20541705.0,Balochistan
VEH-003462,Komal Malik,55611-5367342-0,QTA-9446,Car,Mercedes,C-Class,2017.0,,Balochistan
VEH-003463,Rubina Baig,31267-6819406-8,RIR-8429,Car,Suzuki,Alto,2017.0,2374175.0,Punjab
VEH-003464,Aisha Yousafzai,41525-6913636-6,AKD-723,Car,Suzuki,Alto,2020.0,2670215.0,Sindh
VEH-003465,Bushra Laghari,37275-8776682-8,LEB-9497,Car,Suzuki,Alto,2022.0,1989330.0,Punjab
VEH-003466,Asma Shaikh,11154-0201544-6,A-2478,SUV,Hyundai,Tucson,2020.0,9408266.0,KPK
VEH-003467,Babar Yousafzai,33386-5487875-3,RIA-5531,Car,Suzuki,Alto,2019.0,2755218.0,Punjab
VEH-003468,Nadia Sheikh,37272-8865890-6,LEA-9227,Car,KIA,Picanto,2024.0,3534544.0,Punjab
VEH-003469,Nadiya Sheikh,37272-8865890-6,GRW-5063,Car,Toyota,Corolla,2015.0,6650326.0,Punjab
VEH-003470,Usman Mirza,30062-5179595-7,LEC-1574,Car,Honda,Civic,2025.0,5953804.0,Punjab
VEH-003471,Mushtaq Butt,30758-1884018-1,SLK-1191,Car,Suzuki,Cultus,2016.0,2607342.0,Punjab
VEH-003472,Samina Yousafzai,35732-7414877-8,BWP-832,Car,Suzuki,Cultus,2020.0,3479826.0,Punjab
VEH-003473,Durr-e-Shahwar Shah,69346-5427321-4,ICT-8283,Car,Suzuki,Cultus,2023.0,3166944.0,Islamabad
VEH-003474,Durr-e-Shahwar Shah,69346-5427321-4,ISB-3567,SUV,Hyundai,Tucson,2024.0,7580948.0,Islamabad
VEH-003475,Waheed Khoso,33185-3098908-3,FSD-1387,Car,Honda,Civic,2017.0,6437865.0,Punjab
VEH-003476,Parveen Baloch,37072-0177635-4,RIR-2619,Car,Suzuki,WagonR,2015.0,2467787.0,Punjab
VEH-003477,Komal Qureshi,41864-7482227-0,SKP-3670,Car,Suzuki,Alto,2021.0,2625008.0,Sindh
VEH-003478,Komal Qureshi,41864-7482227-0,HYD-1765,Car,Honda,Civic,2025.0,7550381.0,Sindh
VEH-003479,Ghazala Shah,36308-2151866-4,FSD-321,Car,Mercedes,C-Class,2016.0,20180856.0,Punjab
VEH-003480,Ghazala Shah,36308-2151866-4,LED-9215,Car,Toyota,Corolla,2024.0,6625851.0,Punjab
VEH-003481,Ghazala Shah,36308-2151866-4,LEB-1403,Car,Toyota,Corolla,2024.0,4413417.0,Punjab
VEH-003482,Zahid Rajput,60375-4360045-9,ISB-665,SUV,Hyundai,Tucson,2017.0,10780117.0,Islamabad
VEH-003483,Zahid Rajput,60375-4360045-9,ICT-682,Car,Honda,City,2025.0,4270887.0,Islamabad
VEH-003484,Zahid Rajput,60375-4360045-9,ISB-8218,Car,Suzuki,Alto,2025.0,2486919.0,Islamabad
VEH-003485,Aneela Siddiqui,35152-3222412-0,LEB-4683,SUV,Toyota,Fortuner,2023.0,17626644.0,Punjab
VEH-003486,Aneela Siddiqui,35152-3222412-0,SRG-8538,Car,Suzuki,Alto,2024.0,2343250.0,Punjab
VEH-003487,Aneela Siddiqui,35152-3222412-0,SLK-4817,Car,Suzuki,Alto,2020.0,2111831.0,Punjab
VEH-003488,Riffat Ahmed,32853-0584153-8,LEA-6049,Car,Honda,Civic,2016.0,7992164.0,Punjab
VEH-003489,Riffat Ahmed,32853-0584153-8,FSD-727,Car,Suzuki,WagonR,,2343659.0,Punjab
VEH-003490,Waqas Awan,34095-6232672-3,LEB-7466,Car,Honda,Civic,2025.0,,Punjab
VEH-003491,Habib Khan,37715-9503821-7,LEB-4283,Motorcycle,Honda,CD-70,2015.0,110534.0,Punjab
VEH-003492,Habib Khan,37715-9503821-7,MLT-9246,Car,Honda,Civic,2022.0,7156566.0,Punjab
VEH-003493,Komal Mirza,30714-2223042-0,LED-5827,Car,Honda,City,2020.0,5983618.0,Punjab
VEH-003494,Lubna Niazi,33619-6756347-8,GRW-7645,Car,Toyota,Yaris,2016.0,4699592.0,Punjab
VEH-003495,Asma Sheikh,46754-9487459-8,MRP-9748,Car,Toyota,Yaris,2022.0,5153459.0,Sindh
VEH-003496,Atif Gondal,34412-4844972-1,BWP-922,Car,Mercedes,C-Class,2017.0,27445015.0,Punjab
VEH-003497,Shoaib Ali,31818-1380610-5,RIR-7265,Car,Honda,City,2017.0,4644640.0,Punjab
VEH-003498,Imran Cheema,45285-6043327-9,MRP-4947,Car,Honda,Civic,2020.0,7418933.0,Sindh
VEH-003499,Emran Cheema,45285-6043327-9,SKP-4326,SUV,Hyundai,Tucson,2017.0,9071127.0,Sindh
VEH-003500,Emran Cheema,45285-6043327-9,KHI-968,SUV,KIA,Sportage,2024.0,9996726.0,Sindh
VEH-003501,Bushra Cheema,31142-7017521-4,FSD-1862,Car,Toyota,Corolla,2025.0,6518242.0,Punjab
VEH-003502,Rubina Mirza,68151-3103205-4,ICT-4749,Car,Suzuki,Alto,2018.0,2603080.0,Islamabad
VEH-003503,Rubina Mirza,68151-3103205-4,ISB-6537,SUV,Toyota,Land Cruiser,2020.0,64939727.0,Islamabad
VEH-003504,Husain Malik,12349-4222714-3,B-5016,Car,Suzuki,Swift,2019.0,3854051.0,KPK
VEH-003505,Hussien Malik,12349-4222714-3,B-9883,Car,Honda,City,2022.0,5234220.0,KPK
VEH-003506,Arif Warraich,47424-0495160-3,AKD-7198,Car,Toyota,Yaris,2019.0,3776849.0,Sindh
VEH-003507,Sohail Yousafzai,43606-4043778-5,AKD-933,Car,Honda,Civic,2020.0,7749691.0,Sindh
VEH-003508,Usman Junejo,44595-2733770-9,MRP-1413,Car,Mercedes,C-Class,2024.0,24780774.0,Sindh
VEH-003509,Iqbal Khoso,13314-4957584-1,B-5108,SUV,Toyota,Fortuner,2025.0,13394514.0,KPK
VEH-003510,Iqbal Khoso,13314-4957584-1,A-160,Car,Audi,A4,2016.0,15492104.0,KPK
VEH-003511,Iqbal Khoso,13314-4957584-1,B-1410,Car,Mercedes,C-Class,2015.0,21732854.0,KPK
VEH-003512,Khadeeja Afridi,59956-0893168-6,QB-4186,Car,Suzuki,Cultus,2022.0,3044841.0,Balochistan
VEH-003513,Khadija Afridi,59956-0893168-6,TBT-2317,SUV,Toyota,Land Cruiser,2021.0,58099575.0,Balochistan
VEH-003514,Khadija Afridi,59956-0893168-6,TBT-3122,Car,Hyundai,Elantra,2020.0,5478759.0,Balochistan
VEH-003515,Nighat Sheikh,44550-8682926-0,MRP-5049,Car,Suzuki,WagonR,2015.0,2482452.0,Sindh
VEH-003516,Yasir Memon,19801-2824525-3,A-3562,Car,Suzuki,Alto,2019.0,2307026.0,KPK
VEH-003517,Komal Warraich,36339-7534802-6,RIA-6710,Car,Suzuki,Alto,2021.0,2398099.0,Punjab
VEH-003518,Komal Warraich,36339-7534802-6,SLK-7421,SUV,Toyota,Land Cruiser,2024.0,43318476.0,Punjab
VEH-003519,Fateema Brohi,,QTA-2628,Car,Honda,City,2023.0,5388257.0,Balochistan
VEH-003520,Kamran Yousafzai,11772-1774006-7,A-3156,SUV,Hyundai,Tucson,2025.0,7052588.0,KPK
VEH-003521,Kamran Yousafzai,11772-1774006-7,A-8898,SUV,Hyundai,Tucson,2024.0,,KPK
VEH-003522,Kamran Yousafzai,11772-1774006-7,PSH-1655,SUV,KIA,Sportage,2024.0,8141720.0,KPK
VEH-003523,Farah Iqbal,14423-5007880-4,B-7872,Car,Toyota,Corolla,2022.0,5812640.0,KPK
VEH-003524,Ayesha Shah,33053-4859097-0,BWP-9400,SUV,Toyota,Land Cruiser,2025.0,41986188.0,Punjab
VEH-003525,Noor Baloch,71644-1325777-6,GLT-2602,Car,Toyota,Corolla,2020.0,4761103.0,GB
VEH-003526,Noman Shah,54886-6672963-1,TBT-4826,Car,Suzuki,Swift,,3234797.0,Balochistan
VEH-003527,Farah Mengal,32682-0404399-0,BWP-6226,Car,Suzuki,Alto,2018.0,1927809.0,Punjab
VEH-003528,Ali Shah,32170-3307608-3,SLK-2390,SUV,Toyota,Fortuner,2015.0,16307765.0,Punjab
VEH-003529,Rubina Tahir,31533-5365599-6,RIA-9539,Car,Honda,City,2020.0,5943163.0,Punjab
VEH-003530,Shaheed Junejo,32460-1150886-9,LED-3293,Car,BMW,3 Series,2023.0,18377481.0,Punjab
VEH-003531,Shaheed Junejo,32460-1150886-9,BWP-9163,Car,Toyota,Corolla,,5780393.0,Punjab
VEH-003532,Waseem Tahir,79970-8004716-7,MZF-9180,Car,Toyota,Corolla,,7310025.0,AJK
VEH-003533,Tarik Jamali,30628-0313261-1,GRW-523,Car,Hyundai,Elantra,2020.0,6340713.0,Punjab
VEH-003534,Iram Baig,31971-7629888-8,LEA-9939,Car,Suzuki,Alto,2017.0,2446437.0,Punjab
VEH-003535,Aneela Mirza,34773-0214229-8,SRG-5437,Car,Honda,Civic,2025.0,7280619.0,Punjab
VEH-003536,Bushra Ahmed,31478-8815361-2,FSD-4938,Car,Toyota,Corolla,2020.0,7433788.0,Punjab
VEH-003537,Bushra Ahmed,31478-8815361-2,BWP-9568,Car,Toyota,Corolla,2015.0,6913181.0,Punjab
VEH-003538,Bushra Ahmed,31478-8815361-2,SLK-8861,Car,Suzuki,Alto,2018.0,2649169.0,Punjab
VEH-003539,Rabia Yousafzai,46529-9188295-8,KHI-9539,SUV,KIA,Sportage,2017.0,8588573.0,Sindh
VEH-003540,Saeid Malik,32510-4248763-7,SLK-4592,Motorcycle,Honda,CD-70,2020.0,154849.0,Punjab
VEH-003541,Ayesha Minhas,12153-9015596-4,A-3118,Car,Toyota,Yaris,2023.0,4159722.0,KPK
VEH-003542,Aisha Minhas,12153-9015596-4,A-1860,SUV,KIA,Sportage,2017.0,11914073.0,KPK
VEH-003543,Mohamed Jatoi,36520-3652671-7,LEA-7200,Car,Suzuki,Alto,2018.0,2480548.0,Punjab
VEH-003544,Owais Gondal,,QTA-9983,SUV,Toyota,Fortuner,2023.0,14584879.0,Balochistan
VEH-003545,Iqbal Baloch,57532-7137444-1,QTA-8783,SUV,Hyundai,Tucson,2017.0,8865994.0,Balochistan
VEH-003546,Mushtaq Rajput,34861-0980460-9,LEA-8794,Car,KIA,Picanto,2016.0,4103651.0,Punjab
VEH-003547,Mushtaq Rajput,34861-0980460-9,LED-825,Car,Suzuki,Cultus,2017.0,2563818.0,Punjab
VEH-003548,Ghulam Khoso,30094-2806594-7,RIA-8390,Motorcycle,Yamaha,YBR-125,2022.0,264205.0,Punjab
VEH-003549,Ghulam Khoso,30094-2806594-7,RIR-3300,SUV,Toyota,Land Cruiser,2022.0,46185208.0,Punjab
VEH-003550,Ghulam Khoso,30094-2806594-7,LEA-4450,Car,Hyundai,Elantra,2023.0,6466301.0,Punjab
VEH-003551,Ghulam Khoso,30094-2806594-7,LED-3031,Car,Mercedes,C-Class,2020.0,27344496.0,Punjab
VEH-003552,Riffat Khattak,18583-4771200-8,PSH-4021,Car,Toyota,Corolla,2019.0,6975602.0,KPK
VEH-003553,Riffat Khattak,18583-4771200-8,B-2654,SUV,Toyota,Land Cruiser,2025.0,49662598.0,KPK
VEH-003554,Zubaida Laghari,41029-9182145-8,KHI-3264,Car,Suzuki,Alto,2024.0,2324542.0,Sindh
VEH-003555,Zubaida Laghari,41029-9182145-8,SKP-1513,Car,Suzuki,Cultus,2019.0,2696712.0,Sindh
VEH-003556,Zubaida Laghari,,SKP-3731,Car,Toyota,Corolla,2017.0,6080134.0,Sindh
VEH-003557,Ahmad Ali,41354-4323095-1,KHI-4299,Car,Suzuki,Cultus,2025.0,3253702.0,Sindh
VEH-003558,Meriam Iqbal,36548-4192780-6,GRW-7108,Car,Mercedes,C-Class,2019.0,27608511.0,Punjab
VEH-003559,Nighat Abbasi,43191-6416805-6,AGR-8990,Car,Suzuki,Cultus,2021.0,2948787.0,Sindh
VEH-003560,Fateema Junejo,31746-4625217-8,LEA-4218,Car,Mercedes,C-Class,2016.0,27994670.0,Punjab
VEH-003561,,31746-4625217-8,LEC-5775,Car,BMW,3 Series,,26174391.0,Punjab
VEH-003562,Rizwan Minhas,30386-7812707-3,LEA-9457,SUV,Hyundai,Tucson,2022.0,10584469.0,Punjab
VEH-003563,Rizwan Minhas,30386-7812707-3,SLK-3873,Car,Suzuki,Swift,2018.0,3300746.0,Punjab
VEH-003564,Naadia Hussain,34935-0443173-0,MLT-136,Car,Toyota,Yaris,2024.0,,Punjab
VEH-003565,Amna Khattak,34122-2532075-6,LEA-9996,SUV,Toyota,Land Cruiser,2025.0,41563021.0,Punjab
VEH-003566,Kamran Cheema,36182-8954478-3,SRG-3285,Car,Suzuki,WagonR,2024.0,2682553.0,Punjab
VEH-003567,Parveen Iqbal,35326-2702537-0,LEB-5594,Car,Honda,Civic,2018.0,6289913.0,Punjab
VEH-003568,Parveen Iqbal,35326-2702537-0,SLK-7049,Car,Toyota,Yaris,2016.0,4107025.0,Punjab
VEH-003569,Parveen Iqbal,35326-2702537-0,SLK-2669,Car,Toyota,Corolla,2015.0,6768017.0,Punjab
VEH-003570,Parveen Iqbal,35326-2702537-0,LEB-7892,Car,Suzuki,Swift,2016.0,3694128.0,Punjab
VEH-003571,Faisal Laghari,30616-6611111-7,SRG-4830,SUV,KIA,Sportage,2021.0,8502647.0,Punjab
VEH-003572,Faisal Laghari,30616-6611111-7,LEC-6562,Car,Suzuki,WagonR,2024.0,2866467.0,Punjab
VEH-003573,Wardah Aslam,45688-2073718-4,MRP-1050,Car,Suzuki,Alto,2024.0,1859981.0,Sindh
VEH-003574,Wardah Aslam,45688-2073718-4,KHI-659,Car,Suzuki,Cultus,2016.0,3465676.0,Sindh
VEH-003575,Farhan Jamali,48838-4153621-1,MRP-6395,Car,Suzuki,Alto,2022.0,2095713.0,Sindh
VEH-003576,Farhan Jamali,48838-4153621-1,KHI-5531,Car,Honda,Civic,2022.0,6589272.0,Sindh
VEH-003577,Aneela Hashmi,37757-7050700-4,RIR-5307,Car,Hyundai,Elantra,2019.0,5409877.0,Punjab
VEH-003578,Aneela Hashmi,,SRG-6882,Car,Honda,City,2022.0,5185355.0,Punjab
VEH-003579,Aneela Hashmi,37757-7050700-4,LEB-8671,Motorcycle,Yamaha,YBR-125,2017.0,330471.0,Punjab
