record_id,account_holder,cnic,monthly_transactions,avg_balance,bank_name,account_type
BANK-001914,Mohammad Gill,45411-1882969-7,13.0,186856.0,JS Bank,Business
BANK-001915,Babar Baig,37224-3444278-7,91.0,85891376.0,Bank Alfalah,Savings
BANK-001916,Komal Baig,44466-1594995-6,122.0,13389572.0,United Bank,Current
BANK-001917,Komal Baig,44466-1594995-6,153.0,12486046.0,National Bank,Business
BANK-001918,Komal Baig,44466-1594995-6,128.0,1105179.0,Meezan Bank,Savings
BANK-001919,Komal Baig,44466-1594995-6,56.0,4535156.0,United Bank,Current
BANK-001920,Noman Kayani,12235-8772319-9,414.0,24983913.0,Askari Bank,Savings
BANK-001921,Noman Kayani,12235-8772319-9,439.0,74859780.0,United Bank,Current
BANK-001922,Zubaida Tahir,40977-6166243-6,16.0,1912383.0,Meezan Bank,Current
BANK-001923,Farah Niazi,46257-5063849-0,72.0,1495011.0,United Bank,Current
BANK-001924,Rasheed Hussain,37387-8646624-3,263.0,37458020.0,Summit Bank,Savings
BANK-001925,Rashid Hussain,37387-8646624-3,,43116284.0,Faysal Bank,Current
BANK-001926,Rasheid Hussain,37387-8646624-3,131.0,42419939.0,Meezan Bank,Business
BANK-001927,Sajid Virk,43616-3155688-3,276.0,85245090.0,Bank Al Habib,Savings
BANK-001928,Sajid Virk,43616-3155688-3,197.0,97520326.0,Habib Bank,Current
BANK-001929,Habib Rajput,45461-7185441-9,28.0,1001852.0,Standard Chartered,Savings
BANK-001930,Amir Khoso,30537-8977310-9,29.0,81203.0,Summit Bank,Business
BANK-001931,Mushtaq Abbasi,38727-2234259-3,382.0,63269785.0,Soneri Bank,Business
BANK-001932,Mushtaq Abbasi,38727-2234259-3,268.0,28775093.0,Allied Bank,Business
BANK-001933,Mushtaq Abbasi,38727-2234259-3,379.0,41278375.0,Bank Al Habib,Savings
BANK-001934,Bushra Jatoi,33142-8423316-0,15.0,127114.0,Bank of Punjab,Current
BANK-001935,Bushra Jatoi,33142-8423316-0,24.0,190090.0,United Bank,Business
BANK-001936,Sadia Yousafzai,32762-2979048-4,,168655.0,Summit Bank,Current
BANK-001937,Danish Mirza,17732-8176498-9,20.0,10982.0,Askari Bank,Savings
BANK-001938,Irfan Khattak,45695-3308062-5,67.0,1347939.0,Allied Bank,Current
BANK-001939,Basit Jamali,47937-8441753-9,,,Meezan Bank,Current
BANK-001940,Pervaiz Aslam,12128-4109324-5,66.0,,Faysal Bank,Savings
BANK-001941,,12128-4109324-5,12.0,1969668.0,Allied Bank,Savings
BANK-001942,Pervaiz Aslam,12128-4109324-5,56.0,1384010.0,Bank Alfalah,Savings
BANK-001943,Khadijah Mengal,,46.0,1322611.0,Bank Alfalah,Savings
BANK-001944,Durr-e-Shahwar Ahmed,35334-2423415-2,8.0,115869.0,MCB Bank,Savings
BANK-001945,Rubina Sheikh,33517-8066906-0,286.0,11614588.0,Faysal Bank,Savings
BANK-001946,Rubina Sheikh,33517-8066906-0,,,MCB Bank,Savings
BANK-001947,Rubina Sheikh,33517-8066906-0,,62078808.0,Habib Bank,Current
BANK-001948,Ayesha Junejo,46936-3243688-0,140.0,1600951.0,Summit Bank,Savings
BANK-001949,Aisha Junejo,46936-3243688-0,110.0,5230470.0,MCB Bank,Savings
BANK-001950,Ayesha Junejo,46936-3243688-0,108.0,6541676.0,MCB Bank,Current
BANK-001951,Noor Shaikh,39957-7468105-0,,840722.0,MCB Bank,Business
BANK-001952,Noor Shaikh,39957-7468105-0,76.0,1655932.0,Soneri Bank,Current
BANK-001953,Habib Raza,55311-0033931-7,9.0,43653.0,Bank of Punjab,Savings
BANK-001954,Habib Kayani,37048-1982920-7,16.0,82625.0,Habib Bank,Business
BANK-001955,Habib Kayani,,8.0,161725.0,Summit Bank,Savings
BANK-001956,Nasreen Warraich,35657-7292687-0,182.0,7602772.0,Bank of Punjab,Current
BANK-001957,Riffat Ahmed,41512-3318860-6,27.0,58736.0,Bank Alfalah,Current
BANK-001958,Riffat Ahmed,41512-3318860-6,12.0,164924.0,Habib Bank,Savings
BANK-001959,Fatima Afridi,31323-3018410-8,29.0,79980.0,JS Bank,Business
BANK-001960,Fatima Afridi,31323-3018410-8,20.0,102168.0,Meezan Bank,Current
BANK-001961,Iram Mughal,49509-6510103-2,7.0,92417.0,JS Bank,Savings
BANK-001962,Khalid Khattak,41214-4942835-9,132.0,8069301.0,JS Bank,Current
BANK-001963,Khaled Khattak,41214-4942835-9,151.0,3192670.0,Allied Bank,Business
BANK-001964,Khalid Khattak,41214-4942835-9,74.0,13987125.0,MCB Bank,Current
BANK-001965,Naila Kayani,15152-6724649-6,12.0,364782.0,Bank Al Habib,Current
BANK-001966,Samina Cheema,68621-1397214-0,22.0,162186.0,Standard Chartered,Savings
BANK-001967,Shahid Durrani,65021-0155876-5,492.0,2521168.0,Bank of Punjab,Current
BANK-001968,Shahid Durrani,65021-0155876-5,319.0,76853247.0,Bank Al Habib,Savings
BANK-001969,Shahid Durrani,65021-0155876-5,366.0,,Bank Alfalah,Business
BANK-001970,Talha Mughal,12885-0670417-5,20.0,48297.0,Standard Chartered,Business
BANK-001971,Bilal Cheema,41954-3925758-3,8.0,61229.0,Bank of Punjab,Savings
BANK-001972,Rafiq Brohi,48917-2146930-5,41.0,169662.0,Habib Bank,Savings
BANK-001973,Zubaida Hashmi,46543-6404681-4,176.0,,Soneri Bank,Current
BANK-001974,Zubaida Hashmi,46543-6404681-4,146.0,,Habib Bank,Business
BANK-001975,Zubaida Hashmi,46543-6404681-4,57.0,13170380.0,Askari Bank,Current
BANK-001976,Lubna Gill,43083-2408440-8,23.0,175376.0,JS Bank,Current
BANK-001977,Ferhan Abbasi,32739-2329910-7,15.0,110643.0,Soneri Bank,Current
BANK-001978,Khadija Kayani,46635-5708844-2,66.0,830755.0,Standard Chartered,Current
BANK-001979,Khadija Kayani,46635-5708844-2,66.0,1558936.0,MCB Bank,Savings
BANK-001980,Sajid Mirza,31160-7897390-7,18.0,197999.0,Bank of Punjab,Current
BANK-001981,Hina Niazi,31786-6866331-8,54.0,1758216.0,Soneri Bank,Savings
BANK-001982,Hina Niazi,31786-6866331-8,47.0,521098.0,Soneri Bank,Savings
BANK-001983,Mohamad Durrani,13930-3702867-7,52.0,978886.0,Faysal Bank,Current
BANK-001984,Noman Ahmed,49439-4000767-5,5.0,41170.0,Bank of Punjab,Current
BANK-001985,Nadeem Aslam,37882-9323427-3,15.0,101877.0,Allied Bank,Current
BANK-001986,,33126-3184437-3,23.0,184292.0,Bank of Punjab,Savings
BANK-001987,Zahid Gill,33126-3184437-3,12.0,104911.0,Summit Bank,Savings
BANK-001988,Sadia Raza,36677-6704566-8,47.0,,MCB Bank,Savings
BANK-001989,Naila Gill,34822-2988446-0,,166377.0,Bank Alfalah,Savings
BANK-001990,Yasmin Laghari,45413-0976610-0,24.0,181433.0,Allied Bank,Current
BANK-001991,,40198-4568181-3,249.0,86093383.0,Askari Bank,Current
BANK-001992,Husein Laghari,40198-4568181-3,309.0,57056723.0,United Bank,Business
BANK-001993,Hossein Laghari,40198-4568181-3,479.0,21060763.0,Summit Bank,Current
BANK-001994,Zahid Sheikh,31419-0216413-7,23.0,,Allied Bank,Savings
BANK-001995,,31419-0216413-7,13.0,5973.0,Bank Al Habib,Current
BANK-001996,Zahid Sheikh,31419-0216413-7,6.0,185981.0,MCB Bank,Savings
BANK-001997,Atif Gondal,16469-6361254-3,59.0,1869576.0,Allied Bank,Business
BANK-001998,Furhan Iqbal,44196-1292572-1,101.0,6896599.0,Soneri Bank,Savings
BANK-001999,Furhan Iqbal,44196-1292572-1,124.0,14392704.0,Soneri Bank,Current
BANK-002000,Farhan Iqbal,44196-1292572-1,99.0,3808115.0,Bank Al Habib,Savings
BANK-002001,Furhan Shah,31298-3757851-5,360.0,48088344.0,Bank Alfalah,Current
BANK-002002,Riffat Iqbal,38827-4046466-6,6.0,20089.0,National Bank,Business
BANK-002003,Riffat Iqbal,38827-4046466-6,26.0,104973.0,Habib Bank,Business
BANK-002004,Riffat Iqbal,38827-4046466-6,,155537.0,Bank Alfalah,Business
BANK-002005,Hina Chandio,43254-7820469-0,34.0,8559091.0,Summit Bank,Savings
BANK-002006,Bano Ali,31012-9225923-4,228.0,50923018.0,JS Bank,Business
BANK-002007,Bano Ali,31012-9225923-4,362.0,31462681.0,Summit Bank,Current
BANK-002008,Zubayr Yousafzai,69703-5668393-9,483.0,27300621.0,Habib Bank,Savings
BANK-002009,Zubayer Yousafzai,69703-5668393-9,305.0,24441415.0,Bank Alfalah,Current
BANK-002010,Zubayer Yousafzai,69703-5668393-9,392.0,87553584.0,Bank of Punjab,Current
BANK-002011,Zubayer Yousafzai,69703-5668393-9,,45063345.0,United Bank,Current
BANK-002012,Qudsia Shaikh,65113-4376090-4,118.0,2711998.0,Summit Bank,Savings
BANK-002013,Qudsia Shaikh,65113-4376090-4,73.0,4379007.0,Askari Bank,Current
BANK-002014,,30802-4824527-8,170.0,12325659.0,Bank Al Habib,Savings
BANK-002015,,30802-4824527-8,93.0,4447744.0,Allied Bank,Business
BANK-002016,Yasir Yousafzai,47266-4889688-1,37.0,97655.0,National Bank,Business
BANK-002017,Waqas Durrani,10390-5925276-9,119.0,12615185.0,Bank of Punjab,Savings
BANK-002018,Waqas Durrani,10390-5925276-9,67.0,71281132.0,Bank of Punjab,Current
BANK-002019,Waqas Durrani,10390-5925276-9,154.0,22406232.0,Meezan Bank,Current
BANK-002020,Babar Hussain,38627-6795774-5,102.0,80839369.0,National Bank,Business
BANK-002021,Babar Hussain,38627-6795774-5,277.0,20319502.0,Askari Bank,Business
BANK-002022,Iram Durrani,38717-5855642-6,41.0,,Summit Bank,Current
BANK-002023,Naveed Sheikh,31544-8464065-9,446.0,84549024.0,Allied Bank,Current
BANK-002024,Naveed Sheikh,31544-8464065-9,251.0,26991203.0,National Bank,Savings
BANK-002025,Naveed Sheikh,31544-8464065-9,274.0,73158632.0,Summit Bank,Savings
BANK-002026,Naveed Sheikh,31544-8464065-9,369.0,62131397.0,Summit Bank,Current
BANK-002027,Rashid Yousafzai,19992-3489099-1,65.0,877949.0,United Bank,Savings
BANK-002028,Tahira Butt,33649-2723364-6,23.0,112730.0,JS Bank,Business
BANK-002029,Tahira Butt,33649-2723364-6,27.0,148315.0,MCB Bank,Current
BANK-002030,Ayesha Bhatti,60447-1661335-8,294.0,23751665.0,Askari Bank,Savings
BANK-002031,Irfan Raza,34762-2195011-7,36.0,1205845.0,Allied Bank,Savings
BANK-002032,Talha Bhatti,34051-7785194-3,24.0,171679.0,Meezan Bank,Current
BANK-002033,Talha Bhatti,34051-7785194-3,,10678.0,MCB Bank,Savings
BANK-002034,Talha Bhatti,34051-7785194-3,29.0,40264.0,United Bank,Current
BANK-002035,Madiha Iqbal,40666-9616539-0,10.0,88777.0,Summit Bank,Business
BANK-002036,Bushra Abbasi,34435-7028784-2,70.0,690766.0,Meezan Bank,Savings
BANK-002037,Komal Awan,59454-4590247-2,24.0,1963149.0,Standard Chartered,Business
BANK-002038,Nadia Bugti,30512-2708517-4,22.0,198278.0,Bank Al Habib,Current
BANK-002039,Naadia Bugti,30512-2708517-4,24.0,35206.0,Soneri Bank,Business
BANK-002040,Shazia Hashmi,73830-2200875-4,63.0,184787.0,United Bank,Current
BANK-002041,,49890-9779922-9,20.0,958731.0,Bank Alfalah,Current
BANK-002042,Qasem Khattak,10758-9178000-9,10.0,1733884.0,Bank Alfalah,Current
BANK-002043,Tahir Shaikh,33788-0870793-1,131.0,13807194.0,Bank Alfalah,Business
BANK-002044,Tahir Shaikh,33788-0870793-1,96.0,9958368.0,Askari Bank,Savings
BANK-002045,Tahir Shaikh,33788-0870793-1,90.0,8567185.0,Summit Bank,Current
BANK-002046,Talha Memon,41887-9444039-5,,1854453.0,Askari Bank,Savings
BANK-002047,Zahid Shah,48266-9842690-3,,71886391.0,United Bank,Current
BANK-002048,Junaid Virk,30605-9234627-7,63.0,1645097.0,JS Bank,Business
BANK-002049,Lubna Randhawa,35089-5123416-6,39.0,1029930.0,MCB Bank,Savings
BANK-002050,Noor Gill,37119-7651949-0,,10737107.0,National Bank,Current
BANK-002051,Noor Gill,37119-7651949-0,131.0,8242554.0,JS Bank,Business
BANK-002052,Noor Gill,37119-7651949-0,88.0,13041410.0,Bank of Punjab,Savings
BANK-002053,Kamran Virk,41770-2005038-1,74.0,7536496.0,JS Bank,Current
BANK-002054,Kamran Virk,41770-2005038-1,160.0,8225025.0,United Bank,Savings
BANK-002055,Kamran Virk,41770-2005038-1,46.0,7157658.0,Standard Chartered,Savings
BANK-002056,Kamran Virk,41770-2005038-1,156.0,12078270.0,Allied Bank,Current
BANK-002057,Madiha Tahir,33874-4948389-2,405.0,66114272.0,National Bank,Savings
BANK-002058,Madiha Tahir,33874-4948389-2,100.0,7883688.0,Meezan Bank,Business
BANK-002059,Madiha Tahir,33874-4948389-2,381.0,3856736.0,National Bank,Business
BANK-002060,Madiha Tahir,33874-4948389-2,315.0,69092606.0,Faysal Bank,Current
BANK-002061,Maheen Soomro,33265-9889840-8,187.0,,MCB Bank,Savings
BANK-002062,Maheen Soomro,33265-9889840-8,31.0,14332806.0,Soneri Bank,Current
BANK-002063,Iqbal Kayani,32073-6476868-7,3.0,193525.0,Bank Alfalah,Business
BANK-002064,Pervaiz Baloch,39697-8041651-7,70.0,1434375.0,Habib Bank,Savings
BANK-002065,Babar Mughal,31508-8132085-7,34.0,1233798.0,Bank Alfalah,Savings
BANK-002066,Amir Hashmi,41990-2997335-3,8.0,67150.0,National Bank,Current
BANK-002067,Amir Hashmi,41990-2997335-3,23.0,32045.0,National Bank,Savings
BANK-002068,,31209-3184188-3,17.0,1071538.0,Soneri Bank,Savings
BANK-002069,Hassaan Warraich,31209-3184188-3,43.0,1907317.0,Standard Chartered,Business
BANK-002070,Haasan Warraich,31209-3184188-3,54.0,954423.0,Faysal Bank,Savings
BANK-002071,Irfan Bhatti,,63.0,1664075.0,Allied Bank,Current
BANK-002072,Irfan Bhatti,33603-7399295-1,76.0,1609783.0,Faysal Bank,Savings
BANK-002073,Irfan Bhatti,33603-7399295-1,14.0,1044332.0,Faysal Bank,Current
BANK-002074,Samina Brohi,76587-2601282-2,61.0,1298064.0,Meezan Bank,Savings
BANK-002075,Fateema Jamali,42899-4304101-4,46.0,1631549.0,Askari Bank,Savings
BANK-002076,Fatimah Jamali,42899-4304101-4,38.0,1667706.0,Faysal Bank,Business
BANK-002077,Amir Bugti,35879-1185069-9,14.0,139741.0,Faysal Bank,Current
BANK-002078,Amir Bugti,35879-1185069-9,4.0,112573.0,United Bank,Business
BANK-002079,Amir Bugti,35879-1185069-9,,93308.0,Standard Chartered,Current
BANK-002080,Bushra Awan,36350-5041616-6,147.0,55929571.0,Standard Chartered,Current
BANK-002081,Bushra Awan,36350-5041616-6,273.0,14461455.0,National Bank,Current
BANK-002082,Bushra Awan,36350-5041616-6,277.0,53730635.0,JS Bank,Current
BANK-002083,Asma Soomro,10898-5147594-2,70.0,766604.0,Askari Bank,Current
BANK-002084,Shoaib Minhas,44096-5636570-3,78.0,1661796.0,Bank of Punjab,Savings
BANK-002085,Ehsan Bugti,31283-8440309-9,9.0,35132.0,Bank of Punjab,Savings
BANK-002086,Shazia Khattak,31565-3463381-4,96.0,39223316.0,Meezan Bank,Business
BANK-002087,,31565-3463381-4,176.0,15562787.0,JS Bank,Business
BANK-002088,Shazia Khattak,31565-3463381-4,422.0,37825812.0,Bank of Punjab,Current
BANK-002089,Shazia Khattak,31565-3463381-4,436.0,5054782.0,Allied Bank,Savings
BANK-002090,Tahir Iqbal,35492-4522125-9,109.0,19413298.0,Askari Bank,Savings
BANK-002091,Tahir Iqbal,35492-4522125-9,234.0,9931389.0,Standard Chartered,Current
BANK-002092,Hussain Chaudhry,34238-5427580-9,27.0,124966.0,MCB Bank,Current
BANK-002093,Rubina Ali,40888-1742768-0,148.0,7358660.0,Faysal Bank,Savings
BANK-002094,Adnan Khattak,13738-0466498-7,15.0,193117.0,JS Bank,Savings
BANK-002095,Tanveer Siddiqui,49992-3536396-5,13.0,116430.0,Bank of Punjab,Business
BANK-002096,Hina Khattak,31353-7995436-8,59.0,1076519.0,Bank of Punjab,Business
BANK-002097,Zahid Awan,37812-8092292-3,79.0,1531666.0,Allied Bank,Current
BANK-002098,Zubaida Randhawa,32844-2632618-8,17.0,99595.0,United Bank,Current
BANK-002099,Zubaida Randhawa,32844-2632618-8,28.0,8663.0,MCB Bank,Current
BANK-002100,Nasreen Jatoi,41506-1113369-0,437.0,29362033.0,MCB Bank,Savings
BANK-002101,Nasreen Jatoi,41506-1113369-0,396.0,99098980.0,Meezan Bank,Business
BANK-002102,Sadia Mengal,35078-7263396-2,4.0,98628.0,Meezan Bank,Current
BANK-002103,Sadia Mengal,35078-7263396-2,28.0,137495.0,Faysal Bank,Current
BANK-002104,Sadia Mengal,35078-7263396-2,27.0,105520.0,MCB Bank,Savings
BANK-002105,Liaquat Butt,33194-5244678-3,19.0,1051127.0,Bank of Punjab,Savings
BANK-002106,Bushra Hashmi,,2.0,105687.0,Bank Al Habib,Current
BANK-002107,Bushra Hashmi,58574-0671294-2,9.0,35609.0,Bank of Punjab,Savings
BANK-002108,Kashif Ahmed,17153-6588678-1,89.0,1152679.0,Bank of Punjab,Current
BANK-002109,,17153-6588678-1,38.0,12996668.0,Meezan Bank,Savings
BANK-002110,Kashif Ahmed,17153-6588678-1,56.0,6125151.0,Allied Bank,Current
BANK-002111,Kashif Ahmed,17153-6588678-1,174.0,1553583.0,Summit Bank,Current
BANK-002112,Zafar Iqbal,67324-8927458-3,73.0,1847950.0,Meezan Bank,Savings
BANK-002113,Azhar Laghari,46307-3672480-5,16.0,422641.0,Askari Bank,Savings
BANK-002114,Rabia Virk,13697-6122299-2,44.0,9344204.0,Meezan Bank,Current
BANK-002115,Rabia Virk,13697-6122299-2,82.0,8403644.0,Faysal Bank,Business
BANK-002116,Rizwan Hussain,,52.0,187919.0,United Bank,Current
BANK-002117,Nadeem Jamali,30163-3338883-7,66.0,10409153.0,Bank Alfalah,Savings
BANK-002118,Nadeem Jamali,30163-3338883-7,68.0,13036980.0,Bank of Punjab,Savings
BANK-002119,Nadeem Jamali,30163-3338883-7,95.0,556976.0,Askari Bank,Business
BANK-002120,Nadeem Jamali,30163-3338883-7,192.0,7949586.0,Faysal Bank,Savings
BANK-002121,Javed Malik,47847-1768889-5,29.0,24613.0,Faysal Bank,Savings
BANK-002122,Javed Malik,47847-1768889-5,5.0,119312.0,Askari Bank,Business
BANK-002123,Javed Malik,47847-1768889-5,11.0,183686.0,MCB Bank,Savings
BANK-002124,Zafar Chandio,40561-8480330-7,71.0,2062294.0,Soneri Bank,Savings
BANK-002125,Zafar Chandio,40561-8480330-7,181.0,12381463.0,JS Bank,Business
BANK-002126,Zafar Chandio,40561-8480330-7,54.0,10875961.0,Faysal Bank,Current
BANK-002127,Tanzeela Yousafzai,34259-4093046-0,36.0,9689493.0,Summit Bank,Savings
BANK-002128,Tanzeela Yousafzai,34259-4093046-0,109.0,7419376.0,MCB Bank,Savings
BANK-002129,Liaquat Baloch,36975-4199160-1,54.0,888687.0,Habib Bank,Savings
BANK-002130,Mushtaq Khattak,10266-7635645-3,20.0,,Summit Bank,Current
BANK-002131,Asad Afridi,35059-9049092-1,22.0,248002.0,United Bank,Savings
BANK-002132,Wardah Memon,31084-5077319-0,14.0,108860.0,Askari Bank,Current
BANK-002133,Sanaa Hussain,33547-6664296-8,434.0,63799419.0,Bank Al Habib,Business
BANK-002134,Mansur Chaudhry,19470-3364167-5,4.0,185726.0,National Bank,Savings
BANK-002135,Waqas Tahir,18467-6392589-3,411.0,12210299.0,Soneri Bank,Savings
BANK-002136,Waqas Tahir,18467-6392589-3,410.0,92615780.0,Soneri Bank,Business
BANK-002137,Waqas Tahir,18467-6392589-3,286.0,62977879.0,Askari Bank,Business
BANK-002138,Waqas Tahir,18467-6392589-3,170.0,49683239.0,Standard Chartered,Current
BANK-002139,Uzma Baloch,38819-2221757-6,87.0,,Soneri Bank,Savings
BANK-002140,Uzma Baloch,38819-2221757-6,187.0,6005415.0,National Bank,Current
BANK-002141,Aisha Aslam,41808-5517575-6,14.0,12352.0,Allied Bank,Current
BANK-002142,Yasmin Kayani,18564-7099545-4,106.0,3566686.0,Habib Bank,Current
BANK-002143,Yasmin Kayani,18564-7099545-4,171.0,14455097.0,Bank Alfalah,Savings
BANK-002144,Shazia Qureshi,46738-3133915-2,68.0,712788.0,MCB Bank,Savings
BANK-002145,Shazia Qureshi,46738-3133915-2,107.0,,Summit Bank,Current
BANK-002146,Shazia Qureshi,46738-3133915-2,83.0,,National Bank,Savings
BANK-002147,Khadeeja Junejo,37253-0381760-2,277.0,31464156.0,United Bank,Business
BANK-002148,Khadeejah Junejo,37253-0381760-2,66.0,46497655.0,Bank Alfalah,Savings
BANK-002149,Aneela Gondal,37104-1033979-4,26.0,1586336.0,JS Bank,Savings
BANK-002150,Aneela Gondal,37104-1033979-4,66.0,601615.0,Habib Bank,Current
BANK-002151,Bushra Warraich,38753-0080051-2,48.0,247812.0,United Bank,Savings
BANK-002152,,38753-0080051-2,59.0,1223009.0,Meezan Bank,Business
BANK-002153,Zaineb Qureshi,14779-8259705-8,23.0,162005.0,Soneri Bank,Current
BANK-002154,Farah Soomro,65905-7210981-2,347.0,44946148.0,Meezan Bank,Current
BANK-002155,Zubair Iqbal,30547-3784350-1,25.0,1767590.0,Summit Bank,Business
BANK-002156,Zubair Iqbal,30547-3784350-1,66.0,1275848.0,Faysal Bank,Current
BANK-002157,Zubair Iqbal,30547-3784350-1,65.0,,Allied Bank,Savings
BANK-002158,Sayeed Shah,62607-8041407-5,200.0,4672531.0,Summit Bank,Current
BANK-002159,Said Shah,62607-8041407-5,141.0,5327626.0,Faysal Bank,Savings
BANK-002160,Saeed Shah,62607-8041407-5,44.0,3561568.0,Faysal Bank,Business
BANK-002161,,62607-8041407-5,126.0,2767540.0,Bank of Punjab,Savings
BANK-002162,Sohail Khattak,63038-2940868-5,11.0,5720.0,Soneri Bank,Savings
BANK-002163,Sohail Khattak,63038-2940868-5,29.0,63661.0,Bank Alfalah,Business
BANK-002164,Rizwan Khan,43625-6425236-9,457.0,84480384.0,Summit Bank,Current
BANK-002165,Rizwan Khan,43625-6425236-9,50.0,4357731.0,JS Bank,Savings
BANK-002166,Maheen Abbasi,42101-6511091-8,29.0,252337.0,United Bank,Current
BANK-002167,Fahad Mengal,33048-6669621-9,112.0,10728676.0,Allied Bank,Savings
BANK-002168,Hina Raza,37323-2277771-8,382.0,44979424.0,Bank Al Habib,Business
BANK-002169,Hina Raza,37323-2277771-8,319.0,76563024.0,National Bank,Business
BANK-002170,,30689-7349491-6,142.0,9292327.0,MCB Bank,Savings
BANK-002171,,30689-7349491-6,74.0,10402087.0,Standard Chartered,Current
BANK-002172,Adnan Tahir,36176-4110247-1,4.0,67931.0,Meezan Bank,Current
BANK-002173,Adnan Tahir,36176-4110247-1,21.0,119214.0,Bank Alfalah,Savings
BANK-002174,Zahid Shah,,21.0,139479.0,Habib Bank,Business
BANK-002175,Sadia Afridi,41083-3789348-6,4.0,69496.0,Meezan Bank,Business
BANK-002176,Sadia Afridi,41083-3789348-6,29.0,164696.0,Summit Bank,Savings
BANK-002177,Iram Brohi,49858-0352690-4,293.0,36095840.0,Soneri Bank,Current
BANK-002178,Iram Brohi,49858-0352690-4,167.0,4589420.0,Bank Alfalah,Savings
BANK-002179,Hussan Soomro,52144-7568567-5,2.0,57587.0,JS Bank,Current
BANK-002180,Nasreen Rajput,32859-1357453-0,78.0,5668148.0,Habib Bank,Savings
BANK-002181,Komal Memon,,19.0,152991.0,Bank of Punjab,Business
BANK-002182,Komal Memon,16514-1412271-8,14.0,37751.0,Summit Bank,Savings
BANK-002183,Adnan Siddiqui,34226-4509522-3,2.0,14262.0,Faysal Bank,Current
BANK-002184,Usmaan Bhatti,34472-3183398-7,166.0,7145987.0,Habib Bank,Savings
BANK-002185,,34472-3183398-7,112.0,945128.0,Faysal Bank,Savings
BANK-002186,Samina Ali,42647-8490506-4,110.0,781544.0,JS Bank,Business
BANK-002187,Samina Ali,42647-8490506-4,135.0,5987903.0,Allied Bank,Savings
BANK-002188,Nasreen Randhawa,45744-2398474-2,24.0,108105.0,Allied Bank,Current
BANK-002189,Rizwan Khoso,39302-7672564-7,52.0,313963.0,JS Bank,Savings
BANK-002190,Ghazala Bhatti,39416-6871032-8,17.0,71215.0,Bank Al Habib,Current
BANK-002191,Salman Shah,30250-7740539-7,62.0,17768970.0,United Bank,Savings
BANK-002192,Salman Shah,30250-7740539-7,104.0,64462277.0,JS Bank,Business
BANK-002193,Salman Shah,30250-7740539-7,428.0,99551200.0,Summit Bank,Current
BANK-002194,Salman Shah,30250-7740539-7,418.0,84789005.0,Habib Bank,Current
BANK-002195,Ayesha Chandio,44515-2626362-0,58.0,3973901.0,Askari Bank,Current
BANK-002196,Ayesha Chandio,44515-2626362-0,131.0,10605517.0,Summit Bank,Savings
BANK-002197,Owais Junejo,12384-5197013-9,24.0,351207.0,Meezan Bank,Current
