citizen_id,cnic,name,father_name,ntn,declared_income,tax_paid,filing_status,tax_year,province,city
CIT-002657,12983-7831561-3,Qasim Randhawa,Javed Siddiqui,,1833845.0,5828.0,Non-Filer,2022,KPK,
CIT-002657,12983-7831561-3,Qasim Randhawa,Javed Siddiqui,,1667240.0,6028.0,Non-Filer,2023,KPK,Dera Ismail Khan
CIT-002658,45530-0725018-5,Shaheed Afridi,Hussain Chaudhry,,6096161.0,69304.0,Non-Filer,2020,Sindh,Mirpur Khas
CIT-002658,45530-0725018-5,Shahid Afridi,Hussain Chaudhry,,7377466.0,64327.0,Non-Filer,2021,Sindh,Mirpur Khas
CIT-002658,45530-0725018-5,Shahid Afridi,Hussain Chaudhry,,6103174.0,58183.0,Non-Filer,2022,Sindh,Mirpur Khas
CIT-002659,37708-6558892-3,Manzoor Chaudhry,Kashif Shaikh,3531618,3070206.0,,Filer,2023,Punjab,Sahiwal
CIT-002660,12535-3619942-7,Nadeem Jamali,,5743803,870622.0,9026.0,Filer,2020,KPK,Abbottabad
CIT-002660,12535-3619942-7,Nadeem Jamali,,5743803,936575.0,9135.0,Filer,2022,KPK,Abbottabad
CIT-002661,45813-5583552-0,Saima Hashmi,Rafiq Randhawa,,1817326.0,474.0,Non-Filer,2021,Sindh,Larkana
CIT-002661,45813-5583552-0,Saima Hashmi,Rafiq Randhawa,,1832955.0,551.0,Non-Filer,2023,Sindh,Larkana
CIT-002662,31121-8027263-4,Aneela Tahir,Rizwan Baloch,6709498,1589890.0,34377.0,Filer,2022,Punjab,Gujranwala
CIT-002663,49671-0539018-0,Tanzeela Randhawa,Hamza Khattak,8572919,3415391.0,405962.0,Filer,2023,Sindh,Larkana
CIT-002663,49671-0539018-0,Tanzeela Randhawa,Hamza Khattak,8572919,3961100.0,469760.0,Filer,2024,Sindh,Larkana
CIT-002664,18084-6543826-1,Malik Amir Warraich,Arif Tahir,1380983,1234811.0,19488.0,Filer,2024,KPK,Mingora
CIT-002665,34032-0970474-7,Azhar Junejo,Ehsan Raza,8782007,2616217.0,134042.0,Filer,2022,Punjab,Sheikhupura
CIT-002665,34032-0970474-7,Azhar Junejo,,8782007,2502751.0,146117.0,Filer,2023,Punjab,Sheikhupura
CIT-002665,34032-0970474-7,Azhar Junejo,Ehsan Raza,8782007,2653078.0,154368.0,Filer,2024,Punjab,Sheikhupura
CIT-002666,35404-1223390-7,Imron Laghari,Faisal Randhawa,8665230,398153.0,0.0,Filer,2021,Punjab,Sialkot
CIT-002666,35404-1223390-7,Imron Laghari,,8665230,480277.0,0.0,Filer,2022,Punjab,Sialkot
CIT-002666,35404-1223390-7,Imraan Laghari,Faisal Randhawa,8665230,434872.0,0.0,Filer,2023,Punjab,Sialkot
CIT-002667,12688-1733254-0,Naila Mirza,Qasim Junejo,,2300342.0,4176.0,Non-Filer,2020,KPK,Nowshera
CIT-002667,12688-1733254-0,Naila Mirza,Qasim Junejo,,2540530.0,4801.0,Non-Filer,2022,KPK,Nowshera
CIT-002667,12688-1733254-0,,Qasim Junejo,,2079219.0,4880.0,Non-Filer,2023,KPK,Nowshera
CIT-002668,40851-9770045-2,Maryam Awan,Mushtaq Rajput,,643982.0,0.0,Non-Filer,2021,Sindh,Nawabshah
CIT-002668,40851-9770045-2,Maryam Awan,Mushtaq Rajput,,,0.0,Non-Filer,2022,Sindh,Nawabshah
CIT-002668,40851-9770045-2,Maryam Awan,,,654793.0,0.0,Non-Filer,2023,Sindh,Nawabshah
CIT-002669,34389-8891392-3,Tariq Baig,Farhan Junejo,,626992.0,0.0,Non-Filer,2020,Punjab,Gujranwala
CIT-002670,12875-3127646-7,Zubayr Tahir,Basit Shah,0230318,6882295.0,1259100.0,Filer,2024,KPK,Swabi
CIT-002671,37358-1503803-6,Ch Humaira Chandio,Shahid Rajput,,3092232.0,31320.0,Non-Filer,2022,Punjab,Jhelum
CIT-002672,31588-8467604-8,Riffat Shah,Sohail Virk,,346248.0,0.0,Non-Filer,2022,Punjab,Sheikhupura
CIT-002673,39438-1229394-4,Tahira Siddiqui,Tahir Sheikh,,562552.0,0.0,Non-Filer,2020,Punjab,Gujranwala
CIT-002674,45439-8133707-2,Madiha Jatoi,Javed Brohi,,376447.0,0.0,Non-Filer,2020,Sindh,Jacobabad
CIT-002674,45439-8133707-2,Madiha Jatoi,Javed Brohi,,388651.0,,Non-Filer,2022,Sindh,Jacobabad
CIT-002674,45439-8133707-2,Madiha Jatoi,,,325134.0,0.0,Non-Filer,2024,Sindh,Jacobabad
CIT-002675,73122-7126074-3,Tanveer Khan,Ahmad Iqbal,,2364178.0,4661.0,Non-Filer,2023,AJK,Rawalakot
CIT-002676,36236-5622058-1,Rashid Afridi,Tanveer Khan,,5013438.0,26715.0,Non-Filer,2021,Punjab,Rahim Yar Khan
CIT-002676,36236-5622058-1,Rasheed Afridi,Tanveer Khan,,4191023.0,22494.0,Non-Filer,2024,Punjab,Rahim Yar Khan
CIT-002677,48748-4128312-0,Saima Shah,Kamran Mughal,,5152824.0,65745.0,Non-Filer,2020,Sindh,Karachi
CIT-002677,48748-4128312-0,Saima Shah,Kamran Mughal,,4918620.0,65184.0,Non-Filer,2021,Sindh,Karachi
CIT-002678,32903-7308662-3,Malik Junaid Awan,,,1021316.0,496.0,Non-Filer,2024,Punjab,Faisalabad
CIT-002679,46085-8491545-9,Syed Umar Baloch,Faisal Mengal,,2671696.0,5422.0,Non-Filer,2020,Sindh,Karachi
CIT-002679,46085-8491545-9,Umar Baloch,Faisal Mengal,,2166344.0,5540.0,Non-Filer,2022,Sindh,Karachi
CIT-002679,46085-8491545-9,Umar Baloch,Faisal Mengal,,,6069.0,Non-Filer,2024,Sindh,Karachi
CIT-002680,38329-8883961-8,Asma Iqbal,,5950016,747825.0,1222.0,Filer,2021,Punjab,Sargodha
CIT-002680,38329-8883961-8,Asma Iqbal,Saeed Rajput,5950016,588747.0,1195.0,Filer,2023,Punjab,Sargodha
CIT-002680,38329-8883961-8,Asma Iqbal,Saeed Rajput,5950016,604104.0,1418.0,Filer,2024,Punjab,Sargodha
CIT-002681,31281-7365104-4,Aisha Qureshi,Mushtaq Tahir,,351757.0,0.0,Non-Filer,2022,Punjab,Rawalpindi
CIT-002681,31281-7365104-4,Aisha Qureshi,Mushtaq Tahir,,335956.0,0.0,Non-Filer,2023,Punjab,Rawalpindi
CIT-002682,31051-3154517-2,Farzana Shah,Ghulam Gill,,1941147.0,8858.0,Non-Filer,2020,Punjab,Multan
CIT-002682,31051-3154517-2,Farzana Shah,Ghulam Gill,,1915203.0,10319.0,Non-Filer,2021,Punjab,Multan
CIT-002682,31051-3154517-2,Farzana Shah,Ghulam Gill,,2077193.0,10469.0,Non-Filer,2024,Punjab,Multan
CIT-002683,38179-0573095-7,Ghulam Warraich,Faisal Siddiqui,,1328242.0,3595.0,Non-Filer,2021,Punjab,Gujranwala
CIT-002683,38179-0573095-7,Ghulam Warraich,Faisal Siddiqui,,1403539.0,3782.0,Non-Filer,2022,Punjab,Gujranwala
CIT-002683,38179-0573095-7,Ghulam Warraich,,,1510388.0,3794.0,Non-Filer,2023,Punjab,Gujranwala
CIT-002684,34419-0419525-5,Kamran Awan,Ghulam Jatoi,,1094504.0,166.0,Non-Filer,2021,Punjab,Gujranwala
CIT-002684,34419-0419525-5,Kamran Awan,Ghulam Jatoi,,1085602.0,144.0,Non-Filer,2024,Punjab,Gujranwala
CIT-002685,67835-4192833-9,Rafiq Sheikh,,6635881,483745.0,0.0,Filer,2021,Islamabad,Islamabad
CIT-002685,67835-4192833-9,Rafiq Sheikh,Danish Mengal,6635881,525465.0,0.0,Filer,2022,Islamabad,Islamabad
CIT-002686,43051-1100746-7,Hussain Jatoi,Habib Sheikh,,495387.0,0.0,Non-Filer,2024,Sindh,Hyderabad
CIT-002687,39549-6421139-0,Fateema Ali,Zubair Bugti,,13170076.0,134900.0,Non-Filer,2020,Punjab,Gujrat
CIT-002687,39549-6421139-0,Fathima Ali,Zubair Bugti,,11377824.0,,Non-Filer,2021,Punjab,Gujrat
CIT-002687,39549-6421139-0,Fathima Ali,Zubair Bugti,,12728632.0,128283.0,Non-Filer,2024,Punjab,
CIT-002688,34902-3567567-4,Zubaida Shah,Liaquat Warraich,,546345.0,0.0,Non-Filer,2021,Punjab,
CIT-002688,34902-3567567-4,Zubaida Shah,,,531107.0,0.0,Non-Filer,2022,Punjab,Rahim Yar Khan
CIT-002688,34902-3567567-4,Zubaida Shah,Liaquat Warraich,,488953.0,0.0,Non-Filer,2024,Punjab,Rahim Yar Khan
CIT-002689,54973-1318499-2,Nasreen Raza,Amir Laghari,1804521,19018993.0,5236263.0,Filer,2024,Balochistan,Sibi
CIT-002690,32396-4644039-9,,Basit Durrani,5463813,20187218.0,7230063.0,Filer,2020,Punjab,Multan
CIT-002690,32396-4644039-9,Tanveer Ahmed,Basit Durrani,5463813,20614263.0,7957740.0,Filer,2021,Punjab,Multan
CIT-002691,33734-9158110-4,Fathima Niazi,Ali Butt,,699789.0,125.0,Non-Filer,2023,Punjab,Jhelum
CIT-002692,47480-7944191-1,Tanveer Rajput,Tariq Gill,,1056871.0,97.0,Non-Filer,2020,Sindh,Larkana
CIT-002693,46779-7081632-8,Ghazala Chaudhry,Zahid Jatoi,5259630,1269030.0,13420.0,Filer,2022,Sindh,Jacobabad
CIT-002693,46779-7081632-8,Ghazala Chaudhry,Zahid Jatoi,5259630,1208814.0,14223.0,Filer,2024,Sindh,Jacobabad
CIT-002694,33174-6736916-4,Madiha Tahir,Waqas Tahir,3535522,289140.0,0.0,Filer,2021,Punjab,Dera Ghazi Khan
CIT-002694,33174-6736916-4,Madiha Tahir,Waqas Tahir,3535522,308376.0,0.0,Filer,2022,Punjab,Dera Ghazi Khan
CIT-002694,33174-6736916-4,Madiha Tahir,Waqas Tahir,3535522,276615.0,0.0,Filer,2024,Punjab,Dera Ghazi Khan
CIT-002695,18857-0724949-2,Riffat Qureshi,Atif Laghari,,2858603.0,18076.0,Non-Filer,2022,KPK,Kohat
CIT-002695,18857-0724949-2,Riffat Qureshi,Atif Laghari,,3474254.0,20092.0,Non-Filer,2023,KPK,Kohat
CIT-002696,62325-6144593-5,Rashid Ahmed,Muhammad Warraich,1121090,,0.0,Filer,2020,Islamabad,Islamabad
CIT-002696,62325-6144593-5,Raja Rasheid Ahmed,Muhammad Warraich,1121090,28304.0,,Filer,2021,Islamabad,Islamabad
CIT-002696,62325-6144593-5,Rasheid Ahmed,Muhammad Warraich,1121090,33278.0,0.0,Filer,2022,Islamabad,Islamabad
CIT-002697,49309-0196534-3,Umair Gill,Liaquat Soomro,,487015.0,0.0,Non-Filer,2023,Sindh,Karachi
CIT-002697,49309-0196534-3,Umair Gill,Liaquat Soomro,,584806.0,0.0,Non-Filer,2024,Sindh,Karachi
CIT-002698,39148-6079946-8,Amna Khattak,Junaid Chandio,,117117.0,0.0,Non-Filer,2020,Punjab,Bahawalpur
CIT-002698,39148-6079946-8,Amna Khattak,Junaid Chandio,,116420.0,0.0,Non-Filer,2022,Punjab,Bahawalpur
CIT-002698,39148-6079946-8,Amna Khattak,Junaid Chandio,,121956.0,0.0,Non-Filer,2024,Punjab,Bahawalpur
CIT-002699,49944-5753715-8,Iram Baig,Umar Gill,,371061.0,0.0,Non-Filer,2024,Sindh,Larkana
CIT-002700,38568-0294044-4,Pir Fateema Bugti,,,603965.0,0.0,Non-Filer,2024,Punjab,Sahiwal
CIT-002701,16335-2555350-2,Farzana Kayani,Mansoor Memon,,11627510.0,237291.0,Non-Filer,2021,KPK,Kohat
CIT-002702,33466-2829185-3,Zeeshan Gondal,Basit Jatoi,6423364,492148.0,0.0,Filer,2021,Punjab,Gujranwala
CIT-002702,33466-2829185-3,Zeeshan Gondal,Basit Jatoi,6423364,459787.0,0.0,Filer,2022,Punjab,Gujranwala
CIT-002702,33466-2829185-3,Zeeshan Gondal,Basit Jatoi,6423364,427106.0,0.0,Filer,2024,Punjab,Gujranwala
CIT-002703,32562-4383255-1,Daniyal Qureshi,Shahid Jatoi,,1997586.0,7582.0,Non-Filer,2020,Punjab,Gujranwala
CIT-002703,32562-4383255-1,Daniyal Qureshi,Shahid Jatoi,,1937818.0,7944.0,Non-Filer,2023,Punjab,Gujranwala
CIT-002704,31403-2560320-6,Rubina Rajput,,7663045,578298.0,1432.0,Filer,2021,Punjab,Sahiwal
CIT-002704,31403-2560320-6,Rubina Rajput,Waqas Bhatti,7663045,754560.0,1431.0,Filer,2022,Punjab,Sahiwal
CIT-002704,31403-2560320-6,Rubina Rajput,Waqas Bhatti,7663045,623498.0,1478.0,Filer,2023,Punjab,Sahiwal
CIT-002705,38498-1402549-9,Yasir Durrani,Muhammad Iqbal,,3894062.0,26364.0,Non-Filer,2023,Punjab,Sahiwal
CIT-002705,38498-1402549-9,Yasir Durrani,Muhammad Iqbal,,4025773.0,22692.0,Non-Filer,2024,Punjab,Sahiwal
CIT-002706,36536-6362024-4,Fathima Bugti,Naveed Raza,2925805,1117502.0,16162.0,Filer,2020,Punjab,Lahore
CIT-002707,38209-9020423-3,Zafar Khattak,Hussain Gondal,,1350905.0,2074.0,Non-Filer,2020,Punjab,Gujrat
CIT-002707,38209-9020423-3,Zafar Khattak,Hussain Gondal,,1537143.0,1887.0,Non-Filer,2023,Punjab,Gujrat
CIT-002708,35597-6043502-2,Mian Zubaida Khattak,Waqas Butt,3810416,1735008.0,106828.0,Filer,2020,Punjab,Jhelum
CIT-002708,35597-6043502-2,Zubaida Khattak,Waqas Butt,,2186886.0,93030.0,Filer,2022,Punjab,Jhelum
CIT-002708,35597-6043502-2,Zubaida Khattak,Waqas Butt,3810416,2184498.0,98539.0,Filer,2023,Punjab,Jhelum
CIT-002709,79145-3042385-8,Rubina Khoso,Salman Mengal,9955815,1223024.0,41134.0,Filer,2022,GB,Gilgit
CIT-002709,79145-3042385-8,Rubina Khoso,Salman Mengal,9955815,1427255.0,40237.0,Filer,2024,GB,Gilgit
CIT-002710,35785-3400810-9,Ghulam Memon,Irfan Raza,,23002728.0,81037.0,Non-Filer,2021,Punjab,Rahim Yar Khan
CIT-002710,35785-3400810-9,Ghulam Memon,Irfan Raza,,22735796.0,74247.0,Non-Filer,2022,Punjab,Rahim Yar Khan
CIT-002711,32466-2176612-3,Khaled Mirza,Iqbal Shah,0241998,1532217.0,35615.0,Filer,2020,Punjab,Multan
CIT-002711,32466-2176612-3,Khalid Mirza,Iqbal Shah,0241998,1415895.0,31869.0,Filer,2022,Punjab,Multan
CIT-002711,32466-2176612-3,Khalid Mirza,Iqbal Shah,0241998,1157772.0,35369.0,Filer,2024,Punjab,Multan
CIT-002712,52022-6494155-7,Khalid Shah,Muhammad Khattak,8503509,2234395.0,122891.0,Filer,2020,Balochistan,Zhob
CIT-002712,52022-6494155-7,Khaled Shah,Muhammad Khattak,8503509,2452797.0,116459.0,Filer,2021,Balochistan,Zhob
CIT-002712,52022-6494155-7,Khalid Shah,Muhammad Khattak,8503509,1913216.0,141763.0,Filer,2022,Balochistan,Zhob
CIT-002713,15709-7790806-6,Amna Hashmi,Liaquat Shah,0223868,4676236.0,754292.0,Filer,2022,KPK,
CIT-002713,15709-7790806-6,Amna Hashmi,Liaquat Shah,0223868,4145837.0,703419.0,Filer,2024,KPK,Peshawar
CIT-002714,37828-4974781-9,Rizwan Bhatti,Adnan Mughal,,5316416.0,19554.0,Non-Filer,2023,Punjab,Faisalabad
CIT-002715,30412-0359066-4,Wardah Minhas,Junaid Qureshi,,5409658.0,68212.0,Non-Filer,2023,Punjab,Dera Ghazi Khan
CIT-002716,49444-7711163-4,Tanzeela Afridi,Noman Mughal,,1050562.0,352.0,Non-Filer,2022,Sindh,Shikarpur
CIT-002716,49444-7711163-4,Tanzeela Afridi,Noman Mughal,,1100277.0,353.0,Non-Filer,2023,Sindh,Shikarpur
CIT-002717,31925-1623393-6,Madiha Bhatti,Muhammad Soomro,8635592,484795.0,0.0,Filer,2020,Punjab,Lahore
CIT-002717,31925-1623393-6,Madiha Bhatti,Muhammad Soomro,8635592,413321.0,0.0,Filer,2023,Punjab,Lahore
CIT-002718,48044-5690159-4,Qudsia Aslam,,9223903,1693389.0,82384.0,Filer,2022,Sindh,Karachi
CIT-002719,49629-0094954-9,Alee Randhawa,Ehsan Bugti,,1088856.0,24886.0,Filer,2021,Sindh,Karachi
CIT-002720,64489-5859691-4,Wardah Gondal,Arif Laghari,8101943,1136582.0,21683.0,Filer,2022,Islamabad,Islamabad
CIT-002721,71003-3319445-9,Mr Tahir Tahir,Noman Khoso,,685916.0,411.0,Non-Filer,2021,GB,
CIT-002721,71003-3319445-9,Tahir Tahir,Noman Khoso,,799745.0,366.0,Non-Filer,2023,GB,Skardu
CIT-002721,71003-3319445-9,Sardar Tahir Tahir,Noman Khoso,,723737.0,355.0,Non-Filer,2024,GB,Skardu
CIT-002722,30978-7477768-5,Arif Cheema,Zeeshan Kayani,,2384673.0,9735.0,Non-Filer,2020,Punjab,Lahore
CIT-002722,30978-7477768-5,Arif Cheema,Zeeshan Kayani,,2718123.0,9827.0,Non-Filer,2022,Punjab,Lahore
CIT-002723,31740-4316757-2,Samina Siddiqui,Adnan Chaudhry,,517339.0,0.0,Non-Filer,2020,Punjab,Jhelum
CIT-002723,31740-4316757-2,Samina Siddiqui,Adnan Chaudhry,,567716.0,0.0,Non-Filer,2021,Punjab,Jhelum
CIT-002723,31740-4316757-2,Samina Siddiqui,Adnan Chaudhry,,483128.0,0.0,Non-Filer,2023,Punjab,Jhelum
CIT-002724,11670-4723644-4,Amna Aslam,Farhan Soomro,,2814184.0,830.0,Non-Filer,2024,KPK,Peshawar
CIT-002725,44242-5761705-2,Ghazala Mengal,Qasim Gondal,,3515553.0,30266.0,Non-Filer,2021,Sindh,Mirpur Khas
CIT-002726,62517-3668793-0,Naila Shaikh,Talha Mirza,5996151,7544949.0,1274001.0,Filer,2020,Islamabad,Islamabad
CIT-002726,62517-3668793-0,,Talha Mirza,5996151,6331839.0,1364362.0,Filer,2022,Islamabad,Islamabad
CIT-002726,62517-3668793-0,Naila Shaikh,Talha Mirza,5996151,7445248.0,1400496.0,Filer,2023,Islamabad,Islamabad
CIT-002727,36530-7819235-5,Tanveer Soomro,Kamran Cheema,,430745.0,0.0,Non-Filer,2020,Punjab,Multan
CIT-002727,36530-7819235-5,Syed Tanveer Soomro,Kamran Cheema,,505147.0,0.0,Non-Filer,2021,Punjab,Multan
CIT-002728,54721-6885864-0,Qudsia Khan,Ali Gill,,,19110.0,Non-Filer,2020,Balochistan,Gwadar
CIT-002728,54721-6885864-0,Qudsia Khan,Ali Gill,,2410014.0,21972.0,Non-Filer,2023,Balochistan,Gwadar
CIT-002728,54721-6885864-0,Qudsia Khan,Ali Gill,,2905750.0,21165.0,Non-Filer,2024,Balochistan,Gwadar
CIT-002729,36012-6272672-3,Naveed Randhawa,Faisal Raza,,8421864.0,134055.0,Non-Filer,2020,Punjab,Gujrat
CIT-002729,36012-6272672-3,Naveed Randhawa,Faisal Raza,,9548622.0,128978.0,Non-Filer,2022,Punjab,Gujrat
CIT-002729,36012-6272672-3,Mr Naveed Randhawa,Faisal Raza,,8478877.0,119297.0,Non-Filer,2024,Punjab,Gujrat
CIT-002730,38252-5319264-4,Rubina Siddiqui,Naveed Hussain,,1298554.0,2462.0,Non-Filer,2021,Punjab,
CIT-002730,38252-5319264-4,Rubina Siddiqui,,,1674225.0,2793.0,Non-Filer,2022,Punjab,Lahore
CIT-002731,41809-3046098-7,Daniyal Baloch,Hussain Chandio,,3993948.0,38746.0,Non-Filer,2021,Sindh,Mirpur Khas
CIT-002731,41809-3046098-7,Daniyal Baloch,Hussain Chandio,,3793320.0,40385.0,Non-Filer,2023,Sindh,Mirpur Khas
CIT-002732,16280-6562126-0,Tanzeela Jamali,,,1793086.0,2597.0,Non-Filer,2020,KPK,Abbottabad
CIT-002732,16280-6562126-0,Tanzeela Jamali,Umar Mughal,,1625124.0,,Non-Filer,2021,KPK,Abbottabad
CIT-002732,16280-6562126-0,Tanzeela Jamali,Umar Mughal,,1758381.0,2535.0,Non-Filer,2024,KPK,Abbottabad
CIT-002733,49164-4528146-7,Husain Baig,Zafar Khoso,,1241683.0,2345.0,Non-Filer,2021,Sindh,Mirpur Khas
CIT-002733,49164-4528146-7,Syed Hussain Baig,Zafar Khoso,,1397715.0,2302.0,Non-Filer,2022,Sindh,Mirpur Khas
CIT-002734,37371-0342912-5,Tanveer Iqbal,Ahmad Siddiqui,1588138,431218.0,,Filer,2021,Punjab,Bahawalpur
CIT-002734,37371-0342912-5,Tanveer Iqbal,Ahmad Siddiqui,1588138,420930.0,0.0,Filer,2024,Punjab,Bahawalpur
CIT-002735,36814-6541140-5,Talha Yousafzai,,1826729,,1826559.0,Filer,2022,Punjab,Sahiwal
CIT-002735,36814-6541140-5,Talha Yousafzai,Babar Awan,1826729,8938498.0,1787195.0,Filer,2023,Punjab,Sahiwal
CIT-002735,36814-6541140-5,Nawab Talha Yousafzai,Babar Awan,1826729,7894678.0,1748008.0,Filer,2024,Punjab,Sahiwal
CIT-002736,34823-0408169-7,Waseem Qureshi,Tariq Bugti,4516627,4751350.0,870965.0,Filer,2021,Punjab,Sargodha
CIT-002736,34823-0408169-7,,Tariq Bugti,4516627,5825075.0,999148.0,Filer,2022,Punjab,Sargodha
CIT-002737,32381-4966768-2,Komal Sheikh,Rashid Tahir,1362827,451842.0,0.0,Filer,2021,Punjab,Lahore
CIT-002738,52128-4881614-4,Raja Naila Cheema,Ali Bugti,,24894202.0,24716.0,Non-Filer,2023,Balochistan,
CIT-002739,65111-9437399-9,Talha Ahmed,Shoaib Bhatti,0654216,2430909.0,132812.0,Filer,2022,Islamabad,Islamabad
CIT-002740,37238-0491836-7,Pir Mushtaq Chandio,Salman Ahmed,3620989,1030820.0,7947.0,Filer,2021,Punjab,Dera Ghazi Khan
CIT-002740,37238-0491836-7,Mushtaq Chandio,Salman Ahmed,3620989,818205.0,7983.0,Filer,2022,Punjab,Dera Ghazi Khan
CIT-002740,37238-0491836-7,Mr Mushtaq Chandio,Salman Ahmed,3620989,1036073.0,6917.0,Filer,2023,Punjab,Dera Ghazi Khan
CIT-002741,47917-8377827-9,Arif Warraich,Nadeem Gill,2761907,392268.0,0.0,Filer,2020,Sindh,Mirpur Khas
CIT-002741,47917-8377827-9,Arif Warraich,Nadeem Gill,2761907,410625.0,0.0,Filer,2021,Sindh,Mirpur Khas
CIT-002741,47917-8377827-9,Arif Warraich,Nadeem Gill,2761907,468095.0,0.0,Filer,2024,Sindh,Mirpur Khas
CIT-002742,36353-9331700-8,Pir Sadia Mengal,,,1852981.0,102817.0,Filer,2021,Punjab,Sahiwal
CIT-002742,36353-9331700-8,Sadia Mengal,,3929947,1683293.0,111529.0,Filer,2022,Punjab,Sahiwal
CIT-002742,36353-9331700-8,,Tanveer Soomro,3929947,1908880.0,100734.0,Filer,2024,Punjab,Sahiwal
CIT-002743,43368-1294936-0,Rubina Khattak,Amir Randhawa,,638017.0,155.0,Non-Filer,2023,Sindh,Mirpur Khas
CIT-002744,10110-0331549-9,Nadeem Hussain,Bilal Gill,,,5540.0,Non-Filer,2022,KPK,Swabi
CIT-002744,10110-0331549-9,Nadeem Hussain,Bilal Gill,,1371855.0,6319.0,Non-Filer,2023,KPK,Swabi
CIT-002744,10110-0331549-9,Nadeem Hussain,Bilal Gill,,1775560.0,6548.0,Non-Filer,2024,KPK,Swabi
CIT-002745,35732-2335241-4,Mian Samina Rajput,Waheed Iqbal,,17829177.0,393653.0,Non-Filer,2023,Punjab,Lahore
CIT-002745,35732-2335241-4,Samina Rajput,,,15974335.0,344693.0,Non-Filer,2024,Punjab,Lahore
CIT-002746,33015-6444750-8,Khadijah Warraich,Waqas Hussain,,6633633.0,57215.0,Non-Filer,2022,Punjab,Lahore
CIT-002746,33015-6444750-8,Khadeejah Warraich,Waqas Hussain,,7585418.0,61853.0,Non-Filer,2024,Punjab,Lahore
CIT-002747,31613-3801331-8,Madiha Sethi,,,5190823.0,81766.0,Non-Filer,2020,Punjab,
CIT-002747,31613-3801331-8,Madiha Sethi,Rashid Raza,,4722294.0,,Non-Filer,2023,Punjab,Jhelum
CIT-002747,31613-3801331-8,Madiha Sethi,Rashid Raza,,5572820.0,72428.0,Non-Filer,2024,Punjab,Jhelum
CIT-002748,36837-9413008-5,Sajid Virk,Ehsan Minhas,,1385532.0,,Non-Filer,2020,Punjab,Rahim Yar Khan
CIT-002748,36837-9413008-5,Sajid Virk,Ehsan Minhas,,1330584.0,891.0,Non-Filer,2021,Punjab,Rahim Yar Khan
CIT-002749,33605-9220124-6,Yasmin Virk,Rafiq Soomro,,1453488.0,3519.0,Non-Filer,2020,Punjab,Dera Ghazi Khan
CIT-002749,33605-9220124-6,Yasmin Virk,Rafiq Soomro,,1612718.0,3446.0,Non-Filer,2021,Punjab,Dera Ghazi Khan
CIT-002750,38403-7231943-6,Amna Durrani,Muhammad Kayani,,171311.0,0.0,Non-Filer,2022,Punjab,Bahawalpur
CIT-002750,38403-7231943-6,Amna Durrani,Muhammad Kayani,,138964.0,0.0,Non-Filer,2024,Punjab,Bahawalpur
CIT-002751,11424-8541427-9,Iqbal Sethi,Talha Minhas,3444274,1762960.0,73377.0,Filer,2022,KPK,
CIT-002752,39316-0529358-0,Bano Sheikh,,,380830.0,0.0,Non-Filer,2021,Punjab,Rawalpindi
CIT-002752,39316-0529358-0,Bano Sheikh,Salman Gondal,,473214.0,0.0,Non-Filer,2023,Punjab,Rawalpindi
CIT-002753,39673-0666234-2,Naila Ahmed,Irfan Mirza,5296275,825815.0,8610.0,Filer,2022,Punjab,Rahim Yar Khan
CIT-002753,39673-0666234-2,Naila Ahmed,Irfan Mirza,,824586.0,9296.0,Filer,2023,Punjab,Rahim Yar Khan
CIT-002754,34281-4019672-9,Waseem Jamali,Amir Qureshi,,2671283.0,,Non-Filer,2020,Punjab,Sialkot
CIT-002755,45589-8719747-3,Pir Fahad Hashmi,,,30892.0,0.0,Non-Filer,2021,Sindh,Karachi
CIT-002756,33738-0324106-5,Ahmd Rajput,Azhar Iqbal,3007298,,12102666.0,Filer,2023,Punjab,Sialkot
CIT-002757,43557-5787740-8,Uzma Hashmi,Atif Baloch,,7325370.0,1770041.0,Filer,2021,Sindh,
CIT-002757,43557-5787740-8,Uzma Hashmi,Atif Baloch,9789206,6851932.0,1757898.0,Filer,2022,Sindh,Karachi
CIT-002758,31470-1631385-0,Rabia Baig,Talha Qureshi,,313482.0,0.0,Non-Filer,2024,Punjab,Bahawalpur
CIT-002759,72960-9154295-9,Shaheed Awan,,2064480,433805.0,0.0,Filer,2020,GB,Skardu
CIT-002759,72960-9154295-9,Shaheed Awan,,2064480,458075.0,0.0,Filer,2021,GB,Skardu
CIT-002759,72960-9154295-9,Shahid Awan,Hamza Abbasi,2064480,534119.0,0.0,Filer,2022,GB,Skardu
CIT-002760,43658-6761237-5,Waseem Qureshi,Hussain Baig,,1579194.0,7571.0,Non-Filer,2021,Sindh,Jacobabad
CIT-002761,44950-8122182-0,Farah Tahir,Rizwan Bugti,,671220.0,0.0,Non-Filer,2020,Sindh,Jacobabad
CIT-002761,44950-8122182-0,Farah Tahir,Rizwan Bugti,,533287.0,0.0,Non-Filer,2022,Sindh,Jacobabad
CIT-002761,44950-8122182-0,Farah Tahir,Rizwan Bugti,,584524.0,0.0,Non-Filer,2023,Sindh,Jacobabad
CIT-002762,44131-5242835-8,Naila Butt,Adnan Durrani,,1890518.0,3081.0,Non-Filer,2020,Sindh,Nawabshah
CIT-002762,44131-5242835-8,Naila Butt,Adnan Durrani,,2443461.0,3621.0,Non-Filer,2021,Sindh,Nawabshah
