record_id,traveler_name,cnic,passport_number,destination,airline,travel_class,departure_date,return_date
TRVL-001739,Naila Minhas,37749-9004639-0,YD3399837,UAE,Thai Airways,Business,2026-01-03,2026-01-17
TRVL-001740,Meriam Durrani,58104-5452948-0,SJ0803962,Saudi Arabia,Gulf Air,Business,2024-02-05,2024-02-19
TRVL-001741,Marium Durrani,58104-5452948-0,SJ0803962,Malaysia,Thai Airways,Economy,2026-03-27,2026-04-15
TRVL-001742,Mariam Durrani,58104-5452948-0,SJ0803962,UAE,PIA,First,2023-10-08,2023-10-18
TRVL-001743,Mariam Durrani,58104-5452948-0,,Turkey,Serene Air,Economy,2024-03-14,2024-03-29
TRVL-001744,Maryam Durrani,58104-5452948-0,SJ0803962,USA,British Airways,Business,2026-02-12,2026-03-05
TRVL-001745,Noor Raza,13153-8407965-0,RC4829930,Saudi Arabia,Emirates,Economy,2025-07-19,2025-07-22
TRVL-001746,Hina Niazi,55864-4603696-0,JH7462824,Saudi Arabia,Thai Airways,Business,2025-06-02,2025-06-25
TRVL-001747,Hina Niazi,55864-4603696-0,JH7462824,Saudi Arabia,British Airways,Economy,2025-11-04,2025-11-22
TRVL-001748,Hina Niazi,55864-4603696-0,JH7462824,Saudi Arabia,Oman Air,Economy,2025-11-29,2025-12-03
TRVL-001749,Saima Gill,12408-5121971-6,CC8313711,Saudi Arabia,British Airways,Economy,2025-05-10,2025-06-02
TRVL-001750,Ghulam Iqbal,39704-5254101-3,JD6489045,USA,Gulf Air,Business,2026-05-06,2026-05-18
TRVL-001751,Waqas Iqbal,30960-4193490-3,LH2658963,Thailand,Air Blue,Economy,2025-11-05,2025-11-24
TRVL-001752,Nadeem Aslam,62153-9350544-7,PB3088601,Saudi Arabia,Thai Airways,Economy,2026-03-07,2026-03-28
TRVL-001753,Nadeem Aslam,62153-9350544-7,PB3088601,Canada,Malaysia Airlines,First,2026-02-23,2026-03-16
TRVL-001754,Nadeem Aslam,62153-9350544-7,PB3088601,Malaysia,Oman Air,Economy,2026-02-07,2026-03-06
TRVL-001755,Nadeem Aslam,62153-9350544-7,PB3088601,Turkey,,Economy,2024-10-27,2024-11-08
TRVL-001756,Adnan Gondal,32584-8038881-3,CC9940093,UK,British Airways,First,2026-02-11,2026-02-19
TRVL-001757,Adnan Gondal,32584-8038881-3,CC9940093,USA,British Airways,Economy,2024-10-16,2024-11-13
TRVL-001758,Adnan Gondal,32584-8038881-3,CC9940093,Saudi Arabia,Saudi Airlines,Economy,2024-02-02,2024-02-25
TRVL-001759,Farzana Siddiqui,39139-1493563-4,OX0950948,Turkey,Malaysia Airlines,Business,2025-04-26,2025-05-02
TRVL-001760,,69055-3522644-7,GZ6313004,Saudi Arabia,Fly Jinnah,Economy,2023-09-27,2023-10-14
TRVL-001761,Hussien Yousafzai,69055-3522644-7,GZ6313004,UK,British Airways,Economy,2025-06-10,2025-07-10
TRVL-001762,Sayeed Niazi,33699-6749809-1,ZJ4092631,Turkey,Serene Air,Economy,2025-04-29,2025-05-24
TRVL-001763,Uzma Khoso,35158-1112670-8,WH9724745,Thailand,Oman Air,Economy,2026-02-17,2026-03-03
TRVL-001764,Adnan Hashmi,11862-7137961-3,DQ3771571,Oman,British Airways,First,2024-09-25,2024-10-23
TRVL-001765,Adnan Hashmi,11862-7137961-3,DQ3771571,Oman,Etihad,Economy,2024-08-12,2024-08-31
TRVL-001766,Ehsan Iqbal,33184-3373980-7,EB9457006,UAE,Serene Air,First,2025-12-17,2025-12-22
TRVL-001767,Ehsan Iqbal,33184-3373980-7,EB9457006,Thailand,Air Blue,First,2023-09-08,2023-10-06
TRVL-001768,Zubayer Jamali,69339-9664046-7,CU5967598,UK,,Economy,2024-12-10,2024-12-22
TRVL-001769,Zubayr Jamali,69339-9664046-7,CU5967598,Saudi Arabia,Serene Air,First,2025-08-09,2025-08-19
TRVL-001770,Aisha Soomro,15675-9006552-2,BG9049761,Saudi Arabia,Oman Air,Economy,2023-10-06,2023-10-22
TRVL-001771,Aisha Soomro,15675-9006552-2,,Malaysia,Emirates,Business,2024-10-07,2024-10-15
TRVL-001772,Ghazala Afridi,30504-1100575-2,KV1224331,UAE,Etihad,Economy,2025-05-30,2025-06-17
TRVL-001773,Maheen Siddiqui,19496-4927178-6,UB2971188,UAE,Serene Air,Business,2025-05-15,2025-06-02
TRVL-001774,Maheen Siddiqui,19496-4927178-6,UB2971188,Thailand,Qatar Airways,Business,2023-08-10,2023-08-19
TRVL-001775,Rabia Malik,11532-5447291-8,ZE3222185,UAE,Turkish Airlines,Economy,2023-09-09,2023-09-26
TRVL-001776,Rabia Malik,11532-5447291-8,ZE3222185,Thailand,PIA,Business,2025-01-05,2025-01-26
TRVL-001777,Irfan Ahmed,44250-7804228-3,TQ8124831,UAE,Saudi Airlines,First,2024-08-31,2024-09-22
TRVL-001778,Irfan Ahmed,44250-7804228-3,TQ8124831,Turkey,Thai Airways,Economy,2023-10-10,2023-10-20
TRVL-001779,Irfan Ahmed,44250-7804228-3,TQ8124831,Turkey,Emirates,Business,2026-03-10,2026-04-03
TRVL-001780,Irfan Ahmed,44250-7804228-3,TQ8124831,Turkey,PIA,First,2023-10-31,2023-11-30
TRVL-001781,Irfan Ahmed,44250-7804228-3,TQ8124831,UAE,Thai Airways,Economy,2026-01-23,2026-02-09
TRVL-001782,Irfan Ahmed,44250-7804228-3,TQ8124831,Malaysia,British Airways,Economy,2025-12-21,2026-01-07
TRVL-001783,Qudsia Aslam,67665-5466646-8,HO6549169,Saudi Arabia,Thai Airways,Economy,2025-08-08,2025-08-18
TRVL-001784,Qudsia Aslam,67665-5466646-8,HO6549169,UK,PIA,Economy,2025-01-30,2025-02-02
TRVL-001785,Fathima Gondal,34043-1414508-0,EI2683559,Saudi Arabia,Thai Airways,Economy,2025-05-31,2025-06-14
TRVL-001786,Fatimah Gondal,34043-1414508-0,EI2683559,UK,Thai Airways,Economy,2025-11-30,2025-12-23
TRVL-001787,Habib Hussain,38385-4782665-9,SY0505273,Malaysia,Saudi Airlines,Business,2025-10-21,2025-11-14
TRVL-001788,Habib Hussain,38385-4782665-9,SY0505273,Turkey,Serene Air,Economy,2023-08-15,2023-08-28
TRVL-001789,Habib Hussain,38385-4782665-9,SY0505273,Canada,Serene Air,Business,2025-05-11,2025-06-02
TRVL-001790,Habib Hussain,,SY0505273,UK,Serene Air,Economy,2025-11-17,2025-11-23
TRVL-001791,Arif Kayani,35807-6561712-1,,Saudi Arabia,,Economy,2026-03-21,2026-04-11
TRVL-001792,Arif Kayani,35807-6561712-1,GM6736357,UAE,,Business,2024-03-31,2024-04-21
TRVL-001793,Zafar Shah,33468-9962471-9,HB6259588,Saudi Arabia,PIA,Economy,2024-10-24,
TRVL-001794,Yasmin Khoso,33687-9748275-6,DQ3925179,Turkey,British Airways,Business,2026-01-07,2026-01-22
TRVL-001795,Yasmin Khoso,33687-9748275-6,DQ3925179,Thailand,Gulf Air,Economy,2025-06-20,2025-06-28
TRVL-001796,Yasmin Khoso,33687-9748275-6,DQ3925179,UAE,PIA,First,2025-07-30,2025-08-09
TRVL-001797,,37394-4059131-1,OZ8452805,Turkey,Qatar Airways,Economy,2024-02-02,
TRVL-001798,Khadija Yousafzai,38260-1515815-6,HX1056446,UAE,Etihad,Business,2023-09-17,2023-09-20
TRVL-001799,Khadija Yousafzai,38260-1515815-6,HX1056446,Saudi Arabia,Oman Air,Economy,2025-05-12,2025-06-04
TRVL-001800,Komal Randhawa,44528-2593691-4,ZG4022938,Malaysia,,Economy,2023-11-20,2023-11-26
TRVL-001801,Nighat Aslam,34279-8714647-6,NQ0270237,Turkey,British Airways,Economy,2024-11-27,
TRVL-001802,Bano Abbasi,44470-7163402-2,OP3151979,Saudi Arabia,Turkish Airlines,Economy,2023-10-22,2023-11-17
TRVL-001803,Bano Abbasi,44470-7163402-2,,UAE,British Airways,Economy,2025-08-04,2025-08-08
TRVL-001804,Zafar Shaikh,41091-8007751-7,,Saudi Arabia,Turkish Airlines,Economy,2026-03-12,2026-04-04
TRVL-001805,Noor Siddiqui,34942-3718362-6,CK4225600,Turkey,Qatar Airways,Business,2024-03-07,2024-03-18
TRVL-001806,Kashif Kayani,44703-3749154-5,LL5816633,UK,Oman Air,Business,2023-08-12,2023-09-03
TRVL-001807,Kashif Kayani,44703-3749154-5,LL5816633,UK,Gulf Air,Economy,2024-07-01,2024-07-25
TRVL-001808,Sadia Ahmed,43925-6850513-2,QP4564516,UK,Gulf Air,Business,2025-04-23,2025-05-18
TRVL-001809,Faisal Randhawa,,,China,PIA,Economy,2025-04-25,2025-04-30
TRVL-001810,Rubina Shah,37603-1308377-6,NL5969831,Oman,Fly Jinnah,Economy,2025-09-04,
TRVL-001811,Rubina Shah,37603-1308377-6,NL5969831,Saudi Arabia,Thai Airways,Economy,2025-09-02,2025-09-19
TRVL-001812,Waqas Khan,34653-0746403-5,KX7416403,Turkey,PIA,Economy,2026-01-15,2026-01-29
TRVL-001813,Waqas Khan,34653-0746403-5,KX7416403,Oman,British Airways,First,2024-02-14,2024-02-21
TRVL-001814,Waqas Khan,34653-0746403-5,KX7416403,USA,Emirates,Business,2024-12-29,2025-01-09
TRVL-001815,Waqas Khan,34653-0746403-5,KX7416403,Thailand,Oman Air,Business,2025-01-12,2025-02-10
TRVL-001816,Waqas Khan,34653-0746403-5,KX7416403,Saudi Arabia,Turkish Airlines,Business,2024-08-25,2024-09-15
TRVL-001817,Waqas Khan,34653-0746403-5,KX7416403,UAE,Etihad,Economy,2025-02-03,2025-03-05
TRVL-001818,Sanaa Ahmed,31060-2750322-6,AZ9609690,UAE,Air Blue,Economy,2025-03-09,2025-04-01
TRVL-001819,Sunna Ahmed,31060-2750322-6,AZ9609690,Saudi Arabia,Gulf Air,Business,2024-11-19,2024-11-26
TRVL-001820,Taariq Kayani,37948-8688805-9,DX4053020,Thailand,Qatar Airways,Economy,2026-05-02,2026-05-12
TRVL-001821,Asad Gondal,35279-4720029-1,VH0033633,Thailand,Thai Airways,Economy,2025-12-27,2026-01-22
TRVL-001822,Asad Gondal,35279-4720029-1,VH0033633,Malaysia,British Airways,Business,2023-09-02,2023-09-14
TRVL-001823,Tahir Jatoi,39318-7993752-5,MI9707767,UAE,Oman Air,Business,2026-02-17,2026-02-24
TRVL-001824,Atif Khoso,45091-4016688-3,ZM3545304,China,Thai Airways,Economy,2026-03-14,2026-03-17
TRVL-001825,Atif Khoso,45091-4016688-3,ZM3545304,USA,Malaysia Airlines,First,2024-11-13,2024-11-28
TRVL-001826,Atif Khoso,45091-4016688-3,,UK,Saudi Airlines,Economy,2023-09-23,2023-10-18
TRVL-001827,Qudsia Yousafzai,33001-0824951-2,,UAE,PIA,Business,2024-11-06,2024-11-11
TRVL-001828,Qudsia Yousafzai,33001-0824951-2,KC1811476,Malaysia,Emirates,Economy,2023-11-06,2023-12-04
TRVL-001829,Qudsia Yousafzai,33001-0824951-2,KC1811476,UK,British Airways,Economy,2025-10-26,2025-11-10
TRVL-001830,Zeeshan Laghari,45642-9234649-3,FS0919279,UAE,Thai Airways,First,2026-05-01,2026-05-23
TRVL-001831,Basit Durrani,33287-4637252-9,WV9445945,UAE,Serene Air,Economy,2025-02-02,2025-02-22
TRVL-001832,Basit Durrani,33287-4637252-9,WV9445945,UAE,British Airways,Economy,2024-08-27,2024-09-01
TRVL-001833,Basit Durrani,33287-4637252-9,WV9445945,Thailand,Emirates,Economy,2024-07-08,2024-07-22
TRVL-001834,Fahad Shah,60171-4974387-3,TQ4770245,Qatar,Oman Air,Business,2026-03-28,2026-04-24
TRVL-001835,Fahad Shah,60171-4974387-3,,Saudi Arabia,Saudi Airlines,Economy,2026-01-04,2026-01-15
TRVL-001836,Fahad Shah,60171-4974387-3,TQ4770245,Qatar,PIA,Business,2024-02-01,2024-02-24
TRVL-001837,Fahad Shah,60171-4974387-3,TQ4770245,Saudi Arabia,Thai Airways,Economy,2024-11-11,2024-11-19
TRVL-001838,Javed Durrani,11021-8340661-9,RP5386705,Saudi Arabia,Thai Airways,Economy,2023-10-17,2023-11-06
TRVL-001839,Atif Cheema,48168-1279248-3,DG9345087,China,,Economy,2025-12-04,2025-12-17
TRVL-001840,Atif Cheema,48168-1279248-3,DG9345087,Saudi Arabia,British Airways,Business,2026-04-08,2026-04-21
TRVL-001841,Atif Cheema,48168-1279248-3,DG9345087,USA,PIA,Business,2024-01-18,2024-02-10
TRVL-001842,Atif Cheema,48168-1279248-3,DG9345087,Malaysia,Saudi Airlines,Business,2024-12-07,2024-12-19
TRVL-001843,Parveen Chaudhry,19648-6161714-0,OU0769076,UK,Gulf Air,Economy,2024-10-06,2024-10-15
TRVL-001844,Parveen Chaudhry,,OU0769076,UAE,Malaysia Airlines,Business,2026-03-28,2026-04-06
TRVL-001845,Parveen Chaudhry,19648-6161714-0,OU0769076,China,Emirates,Economy,2026-06-02,2026-06-21
TRVL-001846,,61156-0607773-5,EI8813667,Saudi Arabia,Turkish Airlines,Economy,2026-04-06,2026-04-15
TRVL-001847,Mariam Kayani,42038-4087858-8,TB7839139,Thailand,,Economy,2025-02-10,2025-02-18
TRVL-001848,Nadeem Chandio,37547-4862001-1,KV9872607,UAE,Air Blue,Business,2023-12-30,2024-01-15
TRVL-001849,Tariq Gondal,35690-4880707-5,PC8633391,Oman,Qatar Airways,Economy,2025-12-23,2025-12-26
TRVL-001850,Tareq Gondal,35690-4880707-5,PC8633391,Saudi Arabia,PIA,Economy,2023-10-22,2023-11-14
TRVL-001851,Lubna Raza,,LH6423614,UAE,Qatar Airways,Business,2024-10-05,2024-10-12
TRVL-001852,Lubna Raza,16891-4363223-4,LH6423614,Canada,Qatar Airways,Economy,2025-10-28,2025-11-05
TRVL-001853,Bano Bugti,70716-3146230-0,LD8280289,Saudi Arabia,Turkish Airlines,Economy,2025-01-18,2025-02-12
TRVL-001854,,30456-3031761-7,OA3762100,Saudi Arabia,Saudi Airlines,Economy,2026-03-08,
TRVL-001855,,33564-6988715-9,WM1463215,Thailand,Serene Air,Business,2024-11-04,2024-11-27
TRVL-001856,Osman Afridi,33564-6988715-9,WM1463215,UK,Gulf Air,Business,2023-12-28,2024-01-26
TRVL-001857,Uthman Afridi,33564-6988715-9,WM1463215,Turkey,Gulf Air,Business,2026-04-18,2026-05-17
TRVL-001858,Usman Afridi,33564-6988715-9,WM1463215,UK,Malaysia Airlines,Business,2026-06-08,2026-06-19
TRVL-001859,Uthman Afridi,,WM1463215,UK,Qatar Airways,First,2026-05-12,2026-05-21
TRVL-001860,Liaquat Bugti,31504-0434320-7,FT0557827,Saudi Arabia,PIA,First,2025-09-07,
TRVL-001861,Liaquat Bugti,31504-0434320-7,FT0557827,UAE,Etihad,Business,2023-11-05,2023-11-18
TRVL-001862,Liaquat Bugti,31504-0434320-7,FT0557827,Saudi Arabia,Serene Air,Economy,2026-03-12,2026-03-18
TRVL-001863,Tarik Ahmed,42086-1576436-5,NE4981543,Qatar,Gulf Air,Economy,2026-04-19,2026-05-06
TRVL-001864,Taariq Ahmed,,NE4981543,UAE,PIA,Economy,2025-03-31,2025-04-15
TRVL-001865,Ehsan Awan,49508-5065547-5,PF2029246,Saudi Arabia,Gulf Air,Economy,2025-08-10,
TRVL-001866,Aisha Rajput,52820-9621508-4,AH7540828,Malaysia,British Airways,Economy,2024-12-26,2024-12-30
TRVL-001867,Babar Siddiqui,47278-0266155-7,TO1893135,UAE,Saudi Airlines,Economy,2023-07-11,2023-08-09
TRVL-001868,Nadia Abbasi,35646-4115164-6,FW4331861,Saudi Arabia,Etihad,Business,2024-12-27,2025-01-20
TRVL-001869,Naadia Abbasi,35646-4115164-6,FW4331861,Turkey,Air Blue,Economy,2024-10-04,2024-10-19
TRVL-001870,Hussain Mengal,53777-6400991-3,YV5325971,Malaysia,,Economy,2024-03-19,2024-03-29
TRVL-001871,Hussien Mengal,53777-6400991-3,YV5325971,Saudi Arabia,Etihad,Business,2024-05-10,2024-05-24
TRVL-001872,Hussain Mengal,53777-6400991-3,YV5325971,Turkey,Oman Air,Economy,2024-11-24,2024-11-29
TRVL-001873,Waheed Durrani,39708-1986153-9,ND9816883,UAE,Malaysia Airlines,Economy,2025-07-07,2025-07-28
TRVL-001874,Amir Bhatti,32641-2755922-7,FS3868720,Saudi Arabia,Air Blue,Economy,2024-04-06,2024-04-10
TRVL-001875,Rubina Khan,31033-6953024-2,OI0399485,Malaysia,,First,2024-05-29,2024-06-06
TRVL-001876,Rubina Khan,31033-6953024-2,,USA,Emirates,Economy,2024-01-12,2024-01-24
TRVL-001877,Kamran Virk,64981-8456425-5,,Malaysia,Thai Airways,Economy,2024-02-08,2024-03-09
TRVL-001878,Kamran Virk,64981-8456425-5,IV1883921,Turkey,Turkish Airlines,Economy,2023-10-10,2023-10-29
TRVL-001879,Saima Khan,45008-0264743-0,DX4022565,Turkey,Fly Jinnah,Economy,2024-09-14,2024-09-25
TRVL-001880,Saima Khan,45008-0264743-0,DX4022565,Saudi Arabia,Turkish Airlines,Economy,2023-11-17,2023-11-23
TRVL-001881,Shazia Ahmed,30446-2522317-4,SP9444910,UAE,Thai Airways,Economy,2025-08-09,2025-08-27
TRVL-001882,,47635-0936643-0,XV2134744,UAE,Gulf Air,Economy,2025-09-28,2025-10-03
TRVL-001883,Umair Gill,57562-1874965-7,VY6001664,Saudi Arabia,Saudi Airlines,Economy,2025-09-07,2025-09-17
TRVL-001884,,57562-1874965-7,VY6001664,Saudi Arabia,Turkish Airlines,Business,2023-08-10,2023-08-16
TRVL-001885,Umair Gill,57562-1874965-7,VY6001664,UAE,Thai Airways,First,2026-04-06,2026-04-23
TRVL-001886,Atif Jatoi,48461-4067707-7,WH4779756,Thailand,PIA,Economy,2024-11-17,2024-12-03
TRVL-001887,Atif Jatoi,,WH4779756,UAE,Oman Air,Economy,2026-01-28,2026-02-01
TRVL-001888,Atif Jatoi,48461-4067707-7,,UAE,Air Blue,Economy,2024-01-02,
TRVL-001889,Zubaida Mengal,48965-3540482-2,VQ0925396,UAE,Fly Jinnah,Business,2025-12-26,2026-01-18
TRVL-001890,Zubaida Mengal,,VQ0925396,UK,Serene Air,Business,2025-01-18,2025-02-09
TRVL-001891,Zubaida Mengal,48965-3540482-2,VQ0925396,Turkey,Oman Air,Business,2024-02-07,2024-03-05
TRVL-001892,Zeeshan Mirza,53693-4049814-7,PD5384942,UK,Air Blue,Business,2024-02-20,2024-03-06
TRVL-001893,Qasim Virk,65555-8236598-9,EH0767076,Saudi Arabia,Saudi Airlines,Business,2024-03-19,
TRVL-001894,Qasim Virk,65555-8236598-9,EH0767076,Turkey,British Airways,Business,2026-05-24,2026-06-11
TRVL-001895,Kassim Virk,65555-8236598-9,EH0767076,UK,,Economy,2026-02-07,
TRVL-001896,Qasim Virk,65555-8236598-9,EH0767076,Saudi Arabia,Air Blue,Economy,2024-02-25,2024-03-17
TRVL-001897,Irfan Durrani,49647-1888958-5,BA4850219,UAE,Qatar Airways,Business,2025-04-22,2025-05-04
TRVL-001898,Irfan Durrani,49647-1888958-5,BA4850219,UAE,Saudi Airlines,Economy,2023-08-19,2023-09-02
TRVL-001899,Lubna Raza,63572-5515343-8,UX4917431,UK,Thai Airways,Business,2025-03-12,2025-04-05
TRVL-001900,Lubna Raza,63572-5515343-8,UX4917431,USA,Qatar Airways,Business,2024-12-29,2025-01-23
TRVL-001901,Lubna Raza,,UX4917431,UK,Turkish Airlines,First,2026-04-28,2026-05-17
TRVL-001902,Lubna Raza,63572-5515343-8,UX4917431,UAE,Saudi Airlines,Economy,2024-06-15,2024-07-11
TRVL-001903,Rafiq Chandio,44607-1528826-1,RB4527013,Saudi Arabia,Etihad,Business,2025-05-03,2025-05-24
TRVL-001904,Rafiq Chandio,44607-1528826-1,RB4527013,UAE,Oman Air,Economy,2026-01-16,2026-02-02
TRVL-001905,Rafiq Chandio,44607-1528826-1,RB4527013,Turkey,Malaysia Airlines,Economy,2024-08-28,2024-09-26
TRVL-001906,Rafiq Chandio,44607-1528826-1,RB4527013,Canada,Saudi Airlines,Business,2025-05-10,2025-05-30
TRVL-001907,Rafiq Chandio,44607-1528826-1,RB4527013,Saudi Arabia,British Airways,Business,2024-06-10,
TRVL-001908,,44607-1528826-1,RB4527013,Saudi Arabia,Malaysia Airlines,Business,2025-09-19,2025-10-11
TRVL-001909,Durr-e-Shahwar Sethi,36242-0665593-4,YY4273145,Turkey,Saudi Airlines,Business,2024-06-18,2024-07-12
TRVL-001910,Durr-e-Shahwar Sethi,36242-0665593-4,YY4273145,UAE,Air Blue,Economy,2024-10-05,2024-10-09
TRVL-001911,Lubna Bhatti,34535-2205480-8,IO8448854,China,British Airways,Business,2025-06-10,2025-06-17
TRVL-001912,Lubna Bhatti,34535-2205480-8,IO8448854,UK,Air Blue,Economy,2024-04-09,2024-04-21
TRVL-001913,Lubna Bhatti,34535-2205480-8,IO8448854,Malaysia,Oman Air,Economy,2025-01-04,2025-01-07
TRVL-001914,Babar Hussain,,HU0654856,UAE,Air Blue,Economy,2026-05-01,2026-05-31
TRVL-001915,Babar Hussain,36617-6090360-1,HU0654856,UAE,Fly Jinnah,First,2025-11-15,
TRVL-001916,Aisha Laghari,37206-9314465-2,QL9127485,UAE,Gulf Air,First,2025-04-27,2025-05-03
TRVL-001917,Aisha Laghari,37206-9314465-2,QL9127485,USA,Saudi Airlines,Business,2025-05-30,2025-06-22
TRVL-001918,Yasmin Brohi,42041-2047674-4,FS3269075,UK,Etihad,Business,2024-08-23,2024-08-31
TRVL-001919,Babar Kayani,11099-5888621-5,MI6872142,Saudi Arabia,Thai Airways,Economy,2025-01-26,2025-02-13
TRVL-001920,Kashif Minhas,31480-9074705-7,QV5592130,UK,British Airways,Economy,2025-08-02,2025-08-24
TRVL-001921,Kashif Minhas,31480-9074705-7,QV5592130,UK,Serene Air,Business,2025-09-09,
TRVL-001922,Noor Abbasi,39267-1390256-6,RZ1540324,USA,Malaysia Airlines,Business,2025-03-24,2025-04-21
TRVL-001923,Irfan Hussain,45081-3380634-1,JU8780351,UAE,Air Blue,Economy,2024-02-19,2024-03-13
TRVL-001924,Irfan Hussain,45081-3380634-1,JU8780351,UAE,Serene Air,Economy,2024-04-18,2024-04-21
TRVL-001925,Waseem Mirza,60593-2711669-7,SJ9299745,UAE,Oman Air,Economy,2026-01-07,2026-01-31
TRVL-001926,Shoaib Aslam,36010-6460940-1,,UAE,Turkish Airlines,Business,2024-01-13,2024-01-31
TRVL-001927,Shoaib Aslam,36010-6460940-1,UA6164712,Saudi Arabia,British Airways,Economy,2024-07-05,2024-07-09
TRVL-001928,Riffat Khattak,43283-4465379-0,DY4749180,UAE,Thai Airways,First,2023-09-02,2023-09-30
TRVL-001929,Riffat Khattak,43283-4465379-0,DY4749180,UK,Malaysia Airlines,Economy,2026-03-05,2026-03-19
TRVL-001930,Riffat Khattak,43283-4465379-0,DY4749180,Turkey,Air Blue,Business,2025-06-28,2025-07-20
TRVL-001931,Danish Chandio,31289-9444662-7,NB3339942,China,Gulf Air,Economy,2025-01-09,2025-01-12
TRVL-001932,Danish Chandio,31289-9444662-7,NB3339942,Thailand,Qatar Airways,Economy,2025-10-21,
TRVL-001933,Tahir Sethi,37312-2508746-9,DK7098412,UK,Qatar Airways,Economy,2023-11-19,2023-11-30
TRVL-001934,Zeeshan Khan,43413-5534577-3,OH3380037,Turkey,PIA,Economy,2025-08-22,2025-09-12
TRVL-001935,Sadia Siddiqui,33099-9452973-0,QW6829292,Qatar,Air Blue,Economy,2023-12-23,2024-01-22
TRVL-001936,Sadia Siddiqui,33099-9452973-0,QW6829292,Malaysia,Gulf Air,Economy,2024-08-28,2024-09-08
TRVL-001937,Sadia Siddiqui,33099-9452973-0,,Thailand,Air Blue,Economy,2023-10-21,2023-10-30
TRVL-001938,Sadia Siddiqui,33099-9452973-0,QW6829292,China,Saudi Airlines,Business,2024-02-17,2024-03-14
TRVL-001939,Shahid Afridi,45530-0725018-5,YI4121184,Malaysia,Gulf Air,Economy,2024-08-09,
TRVL-001940,Tanzeela Randhawa,49671-0539018-0,OJ1156113,Saudi Arabia,Serene Air,Business,2025-05-10,2025-05-20
TRVL-001941,Tanzeela Randhawa,49671-0539018-0,OJ1156113,Saudi Arabia,Etihad,Economy,2025-08-18,2025-09-03
TRVL-001942,Azhar Junejo,34032-0970474-7,TL0794365,UAE,Oman Air,Economy,2024-01-27,2024-02-26
TRVL-001943,Azhar Junejo,34032-0970474-7,TL0794365,Oman,Qatar Airways,Business,2025-04-22,2025-05-16
TRVL-001944,Zubayr Tahir,12875-3127646-7,QU5289988,Saudi Arabia,Thai Airways,Economy,2023-11-02,2023-12-02
TRVL-001945,Junaid Awan,32903-7308662-3,VV0327007,UAE,Malaysia Airlines,First,2024-05-22,
TRVL-001946,Junaid Awan,32903-7308662-3,VV0327007,Thailand,Etihad,Economy,2025-05-13,2025-06-03
TRVL-001947,Junaid Awan,32903-7308662-3,VV0327007,Saudi Arabia,PIA,Economy,2024-12-07,2025-01-01
TRVL-001948,Kamran Awan,34419-0419525-5,BG5427566,UAE,Gulf Air,Economy,2023-07-24,
TRVL-001949,Fatima Ali,39549-6421139-0,TI8327044,UAE,Fly Jinnah,Economy,2025-03-18,2025-04-08
TRVL-001950,Fateema Ali,39549-6421139-0,TI8327044,Saudi Arabia,,Business,2023-09-03,2023-09-22
TRVL-001951,Nasreen Raza,54973-1318499-2,FU3516963,Saudi Arabia,Gulf Air,Economy,2025-02-17,2025-02-28
TRVL-001952,,32396-4644039-9,ZM4105071,UAE,Gulf Air,Economy,2025-07-31,2025-08-10
TRVL-001953,Tanveer Ahmed,32396-4644039-9,,Malaysia,Malaysia Airlines,Economy,2025-01-13,2025-01-20
TRVL-001954,Tanveer Rajput,47480-7944191-1,KI8931660,USA,Thai Airways,Business,2024-06-13,2024-06-24
TRVL-001955,Rashid Ahmed,62325-6144593-5,OM8590346,UK,Fly Jinnah,Business,2025-02-01,2025-02-07
TRVL-001956,Rashid Ahmed,62325-6144593-5,OM8590346,UAE,Oman Air,First,2023-10-17,2023-11-03
TRVL-001957,Rashid Ahmed,62325-6144593-5,OM8590346,UK,Qatar Airways,Business,2025-01-15,2025-01-20
TRVL-001958,Rasheid Ahmed,62325-6144593-5,OM8590346,UAE,Emirates,First,2024-05-26,2024-06-09
TRVL-001959,Amna Khattak,39148-6079946-8,PC0811293,China,Oman Air,First,2023-07-26,
TRVL-001960,Amna Khattak,39148-6079946-8,PC0811293,Canada,Fly Jinnah,Business,2024-10-20,2024-11-15
TRVL-001961,Amna Khattak,39148-6079946-8,PC0811293,Saudi Arabia,Thai Airways,Economy,2023-11-13,2023-12-09
TRVL-001962,Farzana Kayani,16335-2555350-2,YD7730363,UK,Serene Air,Business,2026-03-18,2026-04-14
TRVL-001963,Farzana Kayani,16335-2555350-2,YD7730363,Qatar,Oman Air,Business,2024-11-14,
TRVL-001964,Yasir Durrani,38498-1402549-9,JR7436958,China,Oman Air,Business,2024-01-25,2024-02-08
TRVL-001965,Zafar Khattak,38209-9020423-3,AM5801461,China,Saudi Airlines,Economy,2024-01-12,2024-02-03
TRVL-001966,,38209-9020423-3,AM5801461,UAE,Turkish Airlines,Business,2023-08-11,2023-08-20
TRVL-001967,Zubaida Khattak,35597-6043502-2,KX6205091,UK,Air Blue,Economy,2024-08-31,2024-09-16
TRVL-001968,Zubaida Khattak,35597-6043502-2,KX6205091,UAE,British Airways,Economy,2025-06-15,2025-07-07
TRVL-001969,Zubaida Khattak,35597-6043502-2,KX6205091,Thailand,British Airways,Economy,2026-05-29,2026-06-12
TRVL-001970,Amna Hashmi,15709-7790806-6,VU9922713,Saudi Arabia,Turkish Airlines,Economy,2024-01-14,2024-02-10
