record_id,account_holder,cnic,utility_type,provider,monthly_amount,address,city
UTIL-001105,Mushtaq Shah,38322-0510261-3,gas,SNGPL,1538.0,"122-Sialkot Area, Sialkot",Sialkot
UTIL-001106,Javed Cheema,34230-7534400-3,electricity,GEPCO,2649.0,"259-Multan Area, Multan",Multan
UTIL-001107,Javed Cheema,34230-7534400-3,gas,SNGPL,1042.0,"259-Multan Area, Multan",Multan
UTIL-001108,Naadia Bhatti,10378-5026394-6,electricity,PESCO,4426.0,"301-Peshawar Area, Peshawar",Peshawar
UTIL-001109,Amna Mirza,43177-3759344-2,electricity,SEPCO,6879.0,"499-Bahria Town Karachi, Karachi",Karachi
UTIL-001110,Amna Mirza,43177-3759344-2,gas,SSGC,5652.0,"499-Bahria Town Karachi, Karachi",Karachi
UTIL-001111,Noor Baig,40235-5599257-2,electricity,K-Electric,,"208-Khairpur Area, Khairpur",Khairpur
UTIL-001112,Noor Baig,40235-5599257-2,gas,SSGC,1358.0,"208-Khairpur Area, Khairpur",Khairpur
UTIL-001113,Jaweria Cheema,38465-7852585-6,electricity,FESCO,9250.0,"365-Sialkot Area, Sialkot",Sialkot
UTIL-001114,Jaweria Cheema,38465-7852585-6,gas,SNGPL,1888.0,"365-Sialkot Area, Sialkot",Sialkot
UTIL-001115,Shahid Afridi,74669-7429205-5,electricity,IESCO,29731.0,"444-Muzaffarabad Area, Muzaffarabad",Muzaffarabad
UTIL-001116,Komal Bhatti,39508-2876805-2,electricity,GEPCO,13871.0,"342-Multan Area, Multan",Multan
UTIL-001117,Komal Bhatti,39508-2876805-2,gas,SNGPL,6079.0,"342-Multan Area, Multan",Multan
UTIL-001118,Zafar Mirza,34835-7068266-5,electricity,MEPCO,13857.0,"252-Multan Area, Multan",Multan
UTIL-001119,Waqas Mengal,39261-3934287-3,electricity,LESCO,2974.0,"55-Multan Area, Multan",Multan
UTIL-001120,Zubaida Siddiqui,48974-0635228-8,electricity,SEPCO,1030.0,"184-Khairpur Area, Khairpur",Khairpur
UTIL-001121,Zubaida Siddiqui,48974-0635228-8,gas,SSGC,694.0,"184-Khairpur Area, Khairpur",Khairpur
UTIL-001122,Shoaib Mughal,35127-5761147-3,electricity,GEPCO,3801.0,"421-Gujrat Area, Gujrat",Gujrat
UTIL-001123,Zaineb Mengal,52209-3667906-2,electricity,QESCO,,,Khuzdar
UTIL-001124,Aisha Khan,38072-1758190-4,electricity,FESCO,3559.0,"342-Gujrat Area, Gujrat",Gujrat
UTIL-001125,Yasir Shaikh,46514-1578438-3,electricity,HESCO,717.0,"88-Sukkur Area, Sukkur",Sukkur
UTIL-001126,Yasir Shaikh,46514-1578438-3,gas,SSGC,1778.0,"88-Sukkur Area, Sukkur",Sukkur
UTIL-001127,Fahad Virk,40633-2751614-7,electricity,SEPCO,,"332-Gulshan-e-Iqbal, Karachi",Karachi
UTIL-001128,Fahad Virk,40633-2751614-7,gas,SSGC,6482.0,"332-Gulshan-e-Iqbal, Karachi",Karachi
UTIL-001129,Samina Brohi,40286-5760627-2,electricity,HESCO,3568.0,"458-Jacobabad Area, Jacobabad",Jacobabad
UTIL-001130,Aesha Shaikh,63853-9869896-6,electricity,IESCO,28134.0,"414-F-8, Islamabad",Islamabad
UTIL-001131,Aesha Shaikh,63853-9869896-6,gas,SNGPL,8393.0,"414-F-8, Islamabad",Islamabad
UTIL-001132,Noor Memon,18432-1520552-8,electricity,PESCO,13410.0,"447-Mingora Area, Mingora",Mingora
UTIL-001133,Noor Memon,18432-1520552-8,gas,SNGPL,6326.0,"447-Mingora Area, Mingora",Mingora
UTIL-001134,Tanzeela Khoso,74562-0748688-6,electricity,IESCO,,"337-Rawalakot Area, Rawalakot",Rawalakot
UTIL-001135,Tanzeela Khoso,,gas,SNGPL,7266.0,"337-Rawalakot Area, Rawalakot",Rawalakot
UTIL-001136,Naadia Durrani,68470-3559636-4,electricity,IESCO,5871.0,"267-DHA Phase 2, Islamabad",Islamabad
UTIL-001137,Naadia Durrani,68470-3559636-4,gas,SNGPL,4194.0,"267-DHA Phase 2, Islamabad",Islamabad
UTIL-001138,Aisha Cheema,37477-2308721-8,electricity,GEPCO,11817.0,,Lahore
UTIL-001139,Aisha Cheema,37477-2308721-8,gas,SNGPL,6327.0,"128-Johar Town, Lahore",Lahore
UTIL-001140,Umair Afridi,31385-7672657-7,electricity,LESCO,24898.0,"23-Dera Ghazi Khan Area, Dera Ghazi Khan",Dera Ghazi Khan
UTIL-001141,Umair Afridi,31385-7672657-7,gas,SNGPL,6731.0,"23-Dera Ghazi Khan Area, Dera Ghazi Khan",Dera Ghazi Khan
UTIL-001142,Ali Ahmed,30745-6086029-5,electricity,MEPCO,32450.0,"493-Sialkot Area, Sialkot",Sialkot
UTIL-001143,Ali Ahmed,30745-6086029-5,gas,SNGPL,6367.0,"493-Sialkot Area, Sialkot",Sialkot
UTIL-001144,Noor Aslam,32625-5772561-2,electricity,MEPCO,59699.0,"145-Ghulam Muhammad Abad, Faisalabad",Faisalabad
UTIL-001145,Mushtaq Sheikh,43848-1412356-9,electricity,SEPCO,,"482-Jacobabad Area, Jacobabad",Jacobabad
UTIL-001146,Wardah Cheema,19871-3177889-2,electricity,PESCO,5573.0,"464-Mingora Area, Mingora",Mingora
UTIL-001147,,19871-3177889-2,gas,SNGPL,,"464-Mingora Area, Mingora",Mingora
UTIL-001148,Alee Khattak,33341-0342705-1,electricity,MEPCO,14723.0,"473-Satellite Town, Rawalpindi",Rawalpindi
UTIL-001149,Saeed Khattak,40655-7890185-7,electricity,SEPCO,19384.0,"212-Gulistan-e-Johar, Karachi",Karachi
UTIL-001150,Owais Sethi,34688-5167733-9,electricity,GEPCO,73407.0,"446-Sargodha Area, Sargodha",Sargodha
UTIL-001151,Tahir Mengal,32511-2320304-7,electricity,FESCO,18362.0,"114-Rahim Yar Khan Area, Rahim Yar Khan",Rahim Yar Khan
UTIL-001152,,30881-7742309-7,electricity,FESCO,14864.0,"156-Cantt, Lahore",Lahore
UTIL-001153,Umair Hashmi,30881-7742309-7,gas,SNGPL,6108.0,,Lahore
UTIL-001154,Furhan Shah,36033-2943839-9,electricity,FESCO,,"210-Gulberg III, Lahore",Lahore
UTIL-001155,Mansoor Qureshi,31683-1685727-1,electricity,LESCO,17605.0,"410-D Ground, Faisalabad",Faisalabad
UTIL-001156,Mansoor Qureshi,31683-1685727-1,gas,SNGPL,8382.0,,Faisalabad
UTIL-001157,Iram Malik,43067-1416366-0,electricity,K-Electric,2867.0,"455-Shikarpur Area, Shikarpur",Shikarpur
UTIL-001158,Iram Malik,43067-1416366-0,gas,SSGC,2272.0,"455-Shikarpur Area, Shikarpur",Shikarpur
UTIL-001159,Adnan Butt,11545-1664946-7,electricity,PESCO,26967.0,"163-Dera Ismail Khan Area, Dera Ismail Khan",Dera Ismail Khan
UTIL-001160,Adnan Butt,11545-1664946-7,gas,SNGPL,15135.0,"163-Dera Ismail Khan Area, Dera Ismail Khan",Dera Ismail Khan
UTIL-001161,Hina Niazi,39839-8809993-6,electricity,MEPCO,1158.0,"326-Iqbal Town, Lahore",Lahore
UTIL-001162,Hina Niazi,39839-8809993-6,gas,SNGPL,389.0,"326-Iqbal Town, Lahore",Lahore
UTIL-001163,Komal Ali,35205-7549209-4,electricity,FESCO,4524.0,"338-Dera Ghazi Khan Area, Dera Ghazi Khan",Dera Ghazi Khan
UTIL-001164,Komal Ali,35205-7549209-4,gas,SNGPL,6638.0,"338-Dera Ghazi Khan Area, Dera Ghazi Khan",Dera Ghazi Khan
UTIL-001165,Asad Abbasi,39419-8000713-5,electricity,FESCO,97238.0,"494-Gujrat Area, Gujrat",Gujrat
UTIL-001166,Asad Abbasi,39419-8000713-5,gas,SNGPL,16474.0,"494-Gujrat Area, Gujrat",Gujrat
UTIL-001167,Ghulam Bhatti,51729-5932172-1,electricity,QESCO,36814.0,"18-Quetta Area, Quetta",Quetta
UTIL-001168,Zenab Chandio,68942-0571748-4,electricity,IESCO,39614.0,"488-G-11, Islamabad",Islamabad
UTIL-001169,Zenab Chandio,68942-0571748-4,gas,SNGPL,16192.0,"488-G-11, Islamabad",Islamabad
UTIL-001170,Adnan Randhawa,49712-2245352-7,electricity,HESCO,10888.0,"375-North Nazimabad, Karachi",Karachi
UTIL-001171,Adnan Randhawa,49712-2245352-7,gas,SSGC,5554.0,"375-North Nazimabad, Karachi",Karachi
UTIL-001172,Iram Hussain,43293-3736974-8,electricity,K-Electric,38040.0,"60-Nawabshah Area, Nawabshah",Nawabshah
UTIL-001173,Iram Hussain,43293-3736974-8,gas,SSGC,32230.0,"60-Nawabshah Area, Nawabshah",Nawabshah
UTIL-001174,Waqas Afridi,33247-0363145-7,electricity,MEPCO,3505.0,"59-Sargodha Area, Sargodha",Sargodha
UTIL-001175,Aneela Malik,33107-3461212-8,electricity,FESCO,8459.0,"61-Dera Ghazi Khan Area, Dera Ghazi Khan",Dera Ghazi Khan
UTIL-001176,Aneela Malik,33107-3461212-8,gas,SNGPL,7372.0,"61-Dera Ghazi Khan Area, Dera Ghazi Khan",Dera Ghazi Khan
UTIL-001177,Ghazala Junejo,45260-0650029-8,electricity,SEPCO,2630.0,"74-Larkana Area, Larkana",Larkana
UTIL-001178,Ghazala Junejo,45260-0650029-8,gas,SSGC,1130.0,"74-Larkana Area, Larkana",Larkana
UTIL-001179,Asma Khattak,33580-8427961-2,electricity,LESCO,4869.0,,Rahim Yar Khan
UTIL-001180,Asma Khattak,33580-8427961-2,gas,SNGPL,1931.0,"44-Rahim Yar Khan Area, Rahim Yar Khan",Rahim Yar Khan
UTIL-001181,Kamran Abbasi,34263-6270570-7,electricity,LESCO,14481.0,"396-Jhelum Area, Jhelum",Jhelum
UTIL-001182,Kamran Abbasi,34263-6270570-7,gas,SNGPL,11949.0,"396-Jhelum Area, Jhelum",Jhelum
UTIL-001183,Rubina Aslam,37364-2556273-8,electricity,MEPCO,11841.0,,Bahawalpur
UTIL-001184,Rubina Aslam,37364-2556273-8,gas,SNGPL,5441.0,"339-Bahawalpur Area, Bahawalpur",Bahawalpur
UTIL-001185,Saeid Jamali,45618-8110578-1,electricity,SEPCO,75911.0,"390-Mirpur Khas Area, Mirpur Khas",Mirpur Khas
UTIL-001186,Saeid Jamali,45618-8110578-1,gas,SSGC,23116.0,"390-Mirpur Khas Area, Mirpur Khas",Mirpur Khas
UTIL-001187,Atif Baloch,39619-6487626-5,electricity,GEPCO,3317.0,"372-Township, Lahore",Lahore
UTIL-001188,Atif Baloch,39619-6487626-5,gas,SNGPL,6803.0,"372-Township, Lahore",Lahore
UTIL-001189,Parveen Iqbal,63674-0583261-2,electricity,IESCO,13225.0,"201-F-11, Islamabad",Islamabad
UTIL-001190,Aesha Iqbal,44596-0745786-4,electricity,K-Electric,14776.0,"362-Sukkur Area, Sukkur",Sukkur
UTIL-001191,Zeeshan Mughal,77041-8103660-1,electricity,IESCO,65766.0,,Skardu
UTIL-001192,Zeeshan Mughal,77041-8103660-1,gas,SNGPL,25152.0,"105-Skardu Area, Skardu",Skardu
UTIL-001193,Waseem Gondal,,electricity,PESCO,8384.0,"357-Peshawar Area, Peshawar",Peshawar
UTIL-001194,Waseem Baloch,41520-2887601-9,electricity,HESCO,4076.0,"238-Nawabshah Area, Nawabshah",Nawabshah
UTIL-001195,Farah Mirza,34527-0885450-2,electricity,MEPCO,4928.0,"90-Dera Ghazi Khan Area, Dera Ghazi Khan",Dera Ghazi Khan
UTIL-001196,Waheed Durrani,57426-3323829-1,electricity,QESCO,3568.0,"277-Chaman Area, Chaman",Chaman
UTIL-001197,Hina Abbasi,41961-2861549-6,electricity,SEPCO,,"80-Jacobabad Area, Jacobabad",Jacobabad
UTIL-001198,Hina Abbasi,41961-2861549-6,gas,SSGC,3417.0,"80-Jacobabad Area, Jacobabad",Jacobabad
UTIL-001199,Ehsan Tahir,69814-5900479-7,electricity,IESCO,18386.0,"85-Bahria Town Phase 7, Islamabad",Islamabad
UTIL-001200,Ehsan Tahir,69814-5900479-7,gas,SNGPL,11522.0,"85-Bahria Town Phase 7, Islamabad",Islamabad
UTIL-001201,Riffat Brohi,77373-4660494-0,electricity,IESCO,3329.0,"83-Skardu Area, Skardu",Skardu
UTIL-001202,Riffat Brohi,77373-4660494-0,gas,SNGPL,594.0,"83-Skardu Area, Skardu",Skardu
UTIL-001203,Humaira Junejo,47402-3619405-4,electricity,SEPCO,6608.0,"329-Sukkur Area, Sukkur",Sukkur
UTIL-001204,Humaira Junejo,47402-3619405-4,gas,SSGC,4269.0,"329-Sukkur Area, Sukkur",Sukkur
UTIL-001205,Fateema Shaikh,41325-6318940-2,electricity,HESCO,1155.0,"302-Nawabshah Area, Nawabshah",Nawabshah
UTIL-001206,Fateema Shaikh,41325-6318940-2,gas,SSGC,2441.0,"302-Nawabshah Area, Nawabshah",Nawabshah
UTIL-001207,Basit Kayani,18186-0328843-5,electricity,PESCO,10469.0,"389-Abbottabad Area, Abbottabad",Abbottabad
UTIL-001208,Basit Kayani,18186-0328843-5,gas,SNGPL,4535.0,"389-Abbottabad Area, Abbottabad",Abbottabad
UTIL-001209,Danish Junejo,33954-5937609-1,electricity,FESCO,33594.0,"412-Rahim Yar Khan Area, Rahim Yar Khan",Rahim Yar Khan
UTIL-001210,Danish Junejo,33954-5937609-1,gas,SNGPL,4487.0,"412-Rahim Yar Khan Area, Rahim Yar Khan",Rahim Yar Khan
UTIL-001211,Rasheed Butt,39600-3526532-7,electricity,LESCO,11236.0,"55-Sialkot Area, Sialkot",Sialkot
UTIL-001212,Rasheed Butt,39600-3526532-7,gas,SNGPL,4868.0,"55-Sialkot Area, Sialkot",Sialkot
UTIL-001213,Wardah Hussain,37702-2777499-4,electricity,FESCO,96831.0,"140-Chaklala Cantt, Rawalpindi",Rawalpindi
UTIL-001214,Wardah Hussain,37702-2777499-4,gas,SNGPL,41346.0,"140-Chaklala Cantt, Rawalpindi",Rawalpindi
UTIL-001215,Kamran Abbasi,38810-5883588-7,electricity,GEPCO,11053.0,"77-Sahiwal Area, Sahiwal",Sahiwal
UTIL-001216,Kamran Abbasi,38810-5883588-7,gas,SNGPL,13595.0,"77-Sahiwal Area, Sahiwal",Sahiwal
UTIL-001217,Rubina Mughal,66331-5416252-0,electricity,IESCO,35712.0,"234-F-11, Islamabad",Islamabad
UTIL-001218,Rubina Mughal,66331-5416252-0,gas,SNGPL,17716.0,"234-F-11, Islamabad",Islamabad
UTIL-001219,Qudsia Afridi,37718-6805974-8,electricity,MEPCO,19298.0,"47-Sheikhupura Area, Sheikhupura",Sheikhupura
UTIL-001220,Qudsia Afridi,37718-6805974-8,gas,SNGPL,8514.0,"47-Sheikhupura Area, Sheikhupura",Sheikhupura
UTIL-001221,Zeeshan Chandio,18890-7042315-3,electricity,PESCO,4650.0,"355-Peshawar Area, Peshawar",Peshawar
UTIL-001222,Zeeshan Chandio,18890-7042315-3,gas,SNGPL,1784.0,"355-Peshawar Area, Peshawar",Peshawar
UTIL-001223,Ghulam Baig,13788-8939229-7,electricity,PESCO,16151.0,"442-Peshawar Area, Peshawar",Peshawar
UTIL-001224,Ghulam Baig,13788-8939229-7,gas,SNGPL,47954.0,"442-Peshawar Area, Peshawar",Peshawar
UTIL-001225,Daniyal Baig,38524-9215777-5,electricity,MEPCO,3691.0,"247-Jhelum Area, Jhelum",Jhelum
UTIL-001226,Talha Soomro,66436-0791204-1,electricity,IESCO,9879.0,"109-F-10, Islamabad",Islamabad
UTIL-001227,Talha Soomro,66436-0791204-1,gas,SNGPL,6850.0,"109-F-10, Islamabad",Islamabad
UTIL-001228,Zubair Junejo,37184-8621334-9,electricity,GEPCO,36665.0,"194-Multan Area, Multan",Multan
UTIL-001229,Zubair Junejo,,gas,SNGPL,4590.0,"194-Multan Area, Multan",Multan
UTIL-001230,Fateema Qureshi,31500-3714309-2,electricity,MEPCO,12104.0,"194-Committee Chowk, Rawalpindi",Rawalpindi
UTIL-001231,Fateema Qureshi,,gas,SNGPL,2016.0,"194-Committee Chowk, Rawalpindi",Rawalpindi
UTIL-001232,Umar Shaikh,34837-7346428-3,electricity,LESCO,17968.0,"427-Sargodha Area, Sargodha",Sargodha
UTIL-001233,Umar Shaikh,34837-7346428-3,gas,SNGPL,18648.0,"427-Sargodha Area, Sargodha",Sargodha
UTIL-001234,Ehsan Junejo,55496-2564783-9,electricity,QESCO,3556.0,"308-Turbat Area, Turbat",Turbat
UTIL-001235,Aneela Jatoi,34001-4684163-8,electricity,FESCO,,"415-Sheikhupura Area, Sheikhupura",Sheikhupura
UTIL-001236,Bushra Aslam,36188-6446831-6,electricity,FESCO,79339.0,"293-Sahiwal Area, Sahiwal",Sahiwal
UTIL-001237,Bushra Aslam,36188-6446831-6,gas,SNGPL,37993.0,,Sahiwal
UTIL-001238,,30225-4000264-5,electricity,LESCO,14447.0,"141-Model Town, Lahore",
UTIL-001239,Habib Brohi,30225-4000264-5,gas,SNGPL,3772.0,"141-Model Town, Lahore",Lahore
UTIL-001240,Habib Memon,30772-8996129-1,electricity,MEPCO,37536.0,"302-Township, Lahore",Lahore
UTIL-001241,Iram Junejo,38651-6296928-2,electricity,FESCO,694.0,"406-Wapda Town, Lahore",Lahore
UTIL-001242,Amir Memon,37171-3723026-1,electricity,MEPCO,9389.0,"371-Sargodha Area, Sargodha",Sargodha
UTIL-001243,Amir Memon,37171-3723026-1,gas,SNGPL,2845.0,"371-Sargodha Area, Sargodha",Sargodha
UTIL-001244,Sana Aslam,34487-3609124-6,electricity,FESCO,31033.0,"149-Jhelum Area, Jhelum",Jhelum
UTIL-001245,,34487-3609124-6,gas,SNGPL,22487.0,"149-Jhelum Area, Jhelum",Jhelum
UTIL-001246,Jaweria Shaikh,38768-7614631-8,electricity,GEPCO,1339.0,"72-Dera Ghazi Khan Area, Dera Ghazi Khan",Dera Ghazi Khan
UTIL-001247,Jaweria Shaikh,38768-7614631-8,gas,SNGPL,2191.0,"72-Dera Ghazi Khan Area, Dera Ghazi Khan",Dera Ghazi Khan
UTIL-001248,Atif Tahir,18059-6621662-5,electricity,PESCO,,"331-Kohat Area, Kohat",Kohat
UTIL-001249,Atif Tahir,18059-6621662-5,gas,SNGPL,3119.0,"331-Kohat Area, Kohat",Kohat
UTIL-001250,Zubayr Raza,38045-5887893-3,electricity,MEPCO,91939.0,"379-Jhelum Area, Jhelum",Jhelum
UTIL-001251,Atif Mirza,31804-0013538-7,electricity,GEPCO,3701.0,"443-Jhelum Area, Jhelum",Jhelum
UTIL-001252,Aisha Minhas,35102-7787545-8,electricity,LESCO,7603.0,"151-D Ground, Faisalabad",Faisalabad
UTIL-001253,Aisha Minhas,35102-7787545-8,gas,SNGPL,4782.0,"151-D Ground, Faisalabad",Faisalabad
UTIL-001254,Tanzeela Abbasi,35194-5356990-4,electricity,FESCO,7908.0,"452-Dera Ghazi Khan Area, Dera Ghazi Khan",Dera Ghazi Khan
UTIL-001255,Tanzeela Abbasi,35194-5356990-4,gas,SNGPL,2203.0,"452-Dera Ghazi Khan Area, Dera Ghazi Khan",Dera Ghazi Khan
UTIL-001256,Riffat Rajput,36349-2759629-0,electricity,MEPCO,6055.0,"485-Multan Area, Multan",Multan
UTIL-001257,Riffat Rajput,36349-2759629-0,gas,SNGPL,,"485-Multan Area, Multan",Multan
UTIL-001258,Naveed Bugti,35178-1241816-3,electricity,GEPCO,62204.0,"474-Ghulam Muhammad Abad, Faisalabad",Faisalabad
UTIL-001259,Nasreen Laghari,37655-2844543-0,electricity,GEPCO,11959.0,"138-Sheikhupura Area, Sheikhupura",Sheikhupura
UTIL-001260,Nasreen Laghari,37655-2844543-0,gas,SNGPL,6296.0,,Sheikhupura
UTIL-001261,Hamza Ahmed,10213-9949245-7,electricity,PESCO,2744.0,"406-Peshawar Area, Peshawar",Peshawar
UTIL-001262,Hamza Ahmed,10213-9949245-7,gas,SNGPL,429.0,"406-Peshawar Area, Peshawar",
UTIL-001263,Amir Khoso,37134-3401029-1,electricity,FESCO,10246.0,"487-Bahawalpur Area, Bahawalpur",Bahawalpur
UTIL-001264,Amir Khoso,37134-3401029-1,gas,SNGPL,1655.0,"487-Bahawalpur Area, Bahawalpur",
UTIL-001265,Ahmad Shah,34051-1545746-9,electricity,FESCO,5997.0,"132-Saddar, Rawalpindi",Rawalpindi
UTIL-001266,Ahmad Shah,34051-1545746-9,gas,SNGPL,3644.0,,Rawalpindi
UTIL-001267,Ghazala Aslam,31172-5253724-6,electricity,MEPCO,1600.0,"432-Sargodha Area, Sargodha",Sargodha
UTIL-001268,Ghazala Aslam,31172-5253724-6,gas,SNGPL,478.0,"432-Sargodha Area, Sargodha",Sargodha
UTIL-001269,Bilal Abbasi,,electricity,MEPCO,10520.0,"189-Jhelum Area, Jhelum",Jhelum
UTIL-001270,Bilal Abbasi,33512-1764304-1,gas,SNGPL,10002.0,"189-Jhelum Area, Jhelum",Jhelum
UTIL-001271,Rasheed Khattak,35729-2007518-9,electricity,MEPCO,6416.0,"146-Sheikhupura Area, Sheikhupura",Sheikhupura
UTIL-001272,Rasheed Khattak,35729-2007518-9,gas,SNGPL,1559.0,"146-Sheikhupura Area, Sheikhupura",Sheikhupura
UTIL-001273,Adnan Gill,34503-0307789-7,electricity,GEPCO,1053.0,"445-Cantt, Lahore",Lahore
UTIL-001274,Adnan Gill,34503-0307789-7,gas,SNGPL,940.0,,Lahore
UTIL-001275,Shaheed Rajput,39249-1395742-3,electricity,LESCO,2596.0,"56-Wapda Town, Lahore",Lahore
UTIL-001276,Fatima Mirza,31279-2169080-2,electricity,LESCO,12362.0,"313-Sheikhupura Area, Sheikhupura",
UTIL-001277,Fatima Mirza,31279-2169080-2,gas,SNGPL,4646.0,"313-Sheikhupura Area, Sheikhupura",Sheikhupura
UTIL-001278,Zahid Durrani,60809-6627120-5,electricity,IESCO,10069.0,"288-I-8, Islamabad",Islamabad
UTIL-001279,Zahid Durrani,60809-6627120-5,gas,SNGPL,12877.0,"288-I-8, Islamabad",Islamabad
UTIL-001280,Bano Baloch,38280-0870049-2,electricity,LESCO,5983.0,"384-Saddar, Rawalpindi",Rawalpindi
UTIL-001281,Bano Baloch,,gas,SNGPL,6449.0,"384-Saddar, Rawalpindi",Rawalpindi
UTIL-001282,Tanzeela Gondal,33151-7022209-0,electricity,MEPCO,,"408-Ghulam Muhammad Abad, Faisalabad",Faisalabad
UTIL-001283,Tanzeela Gondal,33151-7022209-0,gas,SNGPL,15856.0,"408-Ghulam Muhammad Abad, Faisalabad",Faisalabad
UTIL-001284,Uzma Baloch,49876-1571978-4,electricity,SEPCO,77093.0,"337-Larkana Area, Larkana",Larkana
UTIL-001285,Uzma Baloch,49876-1571978-4,gas,SSGC,11840.0,"337-Larkana Area, Larkana",Larkana
UTIL-001286,Owais Sheikh,44640-0364236-1,electricity,K-Electric,37135.0,"134-Khairpur Area, Khairpur",Khairpur
UTIL-001287,Owais Sheikh,,gas,SSGC,12911.0,"134-Khairpur Area, Khairpur",Khairpur
UTIL-001288,Basit Durrani,34855-0966348-3,electricity,MEPCO,5117.0,"193-Gujrat Area, Gujrat",Gujrat
UTIL-001289,Salman Minhas,39318-6361906-1,electricity,FESCO,3127.0,"153-Jhelum Area, Jhelum",Jhelum
UTIL-001290,Noman Soomro,37976-0980651-3,electricity,FESCO,11118.0,"484-Township, Lahore",Lahore
UTIL-001291,Ehsan Shah,,electricity,HESCO,13463.0,"238-Sukkur Area, Sukkur",Sukkur
UTIL-001292,Ehsan Shah,42216-9466493-5,gas,SSGC,2493.0,"238-Sukkur Area, Sukkur",Sukkur
UTIL-001293,Nasreen Mengal,,electricity,K-Electric,2284.0,"156-Larkana Area, Larkana",Larkana
UTIL-001294,Nasreen Mengal,,gas,SSGC,1519.0,,Larkana
UTIL-001295,Azhar Butt,41888-9182566-5,electricity,HESCO,22974.0,"413-Mirpur Khas Area, Mirpur Khas",Mirpur Khas
UTIL-001296,Asma Warraich,32987-4755880-2,electricity,GEPCO,3417.0,"425-Bahawalpur Area, Bahawalpur",Bahawalpur
UTIL-001297,Asma Warraich,32987-4755880-2,gas,SNGPL,1134.0,"425-Bahawalpur Area, Bahawalpur",Bahawalpur
UTIL-001298,Fahad Jamali,35909-5607994-1,electricity,FESCO,8114.0,"496-Sheikhupura Area, Sheikhupura",Sheikhupura
UTIL-001299,Fahad Jamali,35909-5607994-1,gas,SNGPL,3639.0,"496-Sheikhupura Area, Sheikhupura",Sheikhupura
UTIL-001300,Danish Laghari,30713-6594249-9,electricity,GEPCO,501.0,"118-Gulberg III, Lahore",Lahore
UTIL-001301,Asad Mengal,42390-7493681-3,electricity,HESCO,,"405-Gulshan-e-Iqbal, Karachi",Karachi
UTIL-001302,Hassan Durrani,30965-1261498-3,electricity,LESCO,77317.0,"73-Township, Lahore",Lahore
UTIL-001303,Amna Khan,,electricity,GEPCO,27930.0,"66-Rahim Yar Khan Area, Rahim Yar Khan",Rahim Yar Khan
UTIL-001304,Amna Khan,31040-2526474-6,gas,SNGPL,4624.0,"66-Rahim Yar Khan Area, Rahim Yar Khan",Rahim Yar Khan
UTIL-001305,Bilal Jatoi,36771-8202041-5,electricity,LESCO,3072.0,"279-Gujranwala Area, Gujranwala",Gujranwala
UTIL-001306,Bilal Jatoi,36771-8202041-5,gas,SNGPL,2433.0,"279-Gujranwala Area, Gujranwala",Gujranwala
UTIL-001307,,33424-0527507-0,electricity,FESCO,68677.0,,Lahore
UTIL-001308,Farzana Shah,33424-0527507-0,gas,SNGPL,13409.0,"308-Wapda Town, Lahore",Lahore
UTIL-001309,,33306-8694771-3,electricity,MEPCO,5607.0,"7-Gujrat Area, Gujrat",Gujrat
UTIL-001310,Umair Baloch,44332-0674497-3,electricity,HESCO,8574.0,"442-North Nazimabad, Karachi",Karachi
UTIL-001311,Umair Baloch,,gas,SSGC,5617.0,"442-North Nazimabad, Karachi",Karachi
UTIL-001312,Sohail Raza,39259-0939857-9,electricity,FESCO,11380.0,"255-Sargodha Area, Sargodha",Sargodha
UTIL-001313,Sohail Raza,39259-0939857-9,gas,SNGPL,1970.0,"255-Sargodha Area, Sargodha",Sargodha
UTIL-001314,Junaid Tahir,48190-5835497-1,electricity,HESCO,,"199-Larkana Area, Larkana",Larkana
UTIL-001315,Junaid Tahir,48190-5835497-1,gas,SSGC,13342.0,,Larkana
UTIL-001316,Daniyal Malik,39146-0668570-7,electricity,FESCO,4256.0,"215-Sahiwal Area, Sahiwal",Sahiwal
UTIL-001317,Daniyal Malik,39146-0668570-7,gas,SNGPL,486.0,"215-Sahiwal Area, Sahiwal",Sahiwal
UTIL-001318,Aneela Brohi,47794-6095644-4,electricity,K-Electric,6377.0,"346-Khairpur Area, Khairpur",Khairpur
UTIL-001319,Farzana Ali,44914-3736243-8,electricity,HESCO,3220.0,"108-Shikarpur Area, Shikarpur",Shikarpur
UTIL-001320,Sadia Warraich,64386-8306453-2,electricity,IESCO,4676.0,"300-F-6, Islamabad",Islamabad
UTIL-001321,Tanveer Butt,33772-7996314-5,electricity,FESCO,7574.0,"45-Bahria Town, Lahore",Lahore
UTIL-001322,Qasim Jatoi,38573-3499101-5,electricity,MEPCO,76923.0,,Sargodha
UTIL-001323,Qasim Jatoi,38573-3499101-5,gas,SNGPL,,"153-Sargodha Area, Sargodha",Sargodha
UTIL-001324,Kamran Mengal,37783-4491196-1,electricity,LESCO,3928.0,"22-Sialkot Area, Sialkot",Sialkot
UTIL-001325,Kamran Mengal,37783-4491196-1,gas,SNGPL,5943.0,"22-Sialkot Area, Sialkot",Sialkot
UTIL-001326,Khalid Junejo,37989-4909104-5,electricity,GEPCO,8841.0,"144-Township, Lahore",Lahore
UTIL-001327,Hamza Chandio,32645-8937512-3,electricity,LESCO,,"106-Wapda Town, Lahore",Lahore
